1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
1,0,3,1,0,6,0,0,1,0,2,0,1,14,16,1,16,2,8,7,3,2
1,0,13,1,0,1,0,0,4,3,0,0,0,1,0,1,0,0,0,3,0,0
0,0,0,4,1,2,1,0,0,0,0,4,2,2,3,1,0,4,6,3,1,1
0,11,0,3,6,0,2,0,0,1,6,2,0,0,0,2,0,0,0,4,0,1
12,6,1,0,1,4,0,36,0,11,2,2,3,2,0,1,0,0,0,0,11,3
19,2,1,3,2,0,4,1,8,1,0,11,1,2,12,0,6,1,0,2,0,3
0,3,1,3,0,0,0,1,0,0,2,1,1,2,2,0,1,0,1,1,5,3
1,0,2,4,2,0,0,4,1,0,3,1,2,0,1,2,1,1,3,7,0,0
3,5,3,3,1,1,4,0,9,3,3,0,2,0,1,4,1,2,0,0,0,0
1,0,0,4,14,1,2,0,4,0,6,0,1,5,2,4,0,0,0,1,3,0
1,2,0,1,0,0,1,2,4,4,1,0,4,4,3,3,2,17,1,4,0,4
7,1,8,4,3,2,1,3,0,1,0,2,7,4,6,3,1,0,0,12,0,1
0,0,2,2,3,4,9,1,0,1,0,26,2,0,0,6,0,0,0,1,1,0
4,1,1,15,1,1,0,3,1,0,1,0,4,5,0,0,0,3,1,1,3,2
2,1,1,12,0,2,7,15,1,0,0,0,1,0,2,1,1,28,1,1,0,1
3,1,5,1,0,3,0,154,0,0,1,2,3,2,0,1,5,0,0,0,0,0
0,0,0,0,1,2,9,3,0,0,3,5,12,2,0,1,0,1,11,2,0,0
4,0,2,1,0,0,3,7,0,1,12,1,2,0,2,1,0,0,2,2,0,1
3,0,0,2,0,2,7,1,0,2,1,3,3,3,118,0,3,1,1,4,0,3
2,7,2,4,1,0,1,0,3,1,1,0,0,0,1,0,0,2,1,9,4,1
0,0,0,0,0,0,1,2,1,3,2,1,0,0,0,0,1,0,6,7,2,0
0,3,0,2,0,0,0,3,9,5,0,1,0,0,0,2,0,4,0,0,0,1
0,0,3,1,0,3,0,0,3,1,1,1,1,0,4,2,4,3,1,0,3,0
5,0,2,2,1,5,1,1,0,0,2,0,2,1,0,1,0,23,16,0,1,3
