1,2,3,4,p
0,2,0,11,0
28,1,0,1,5
2,0,0,5,0
0,6,21,2,0
1,0,0,0,9
0,2,0,3,1
0,0,2,12,2
0,0,2,5,0
911,0,0,13,0
71,3,0,5,1
0,12,2,0,16
0,302,5,2,8
0,0,2,0,5
0,0,2,3,0
0,2,0,1,1
375,0,3,0,1
3,0,0,6,0
2,0,5,1,5
8,5,1,0,4
0,18,1,1,0
0,41,17,0,2
2,0,2,13,0
7,0,3,0,7
4,0,1,5,0
6,7,2,8,10
0,0,36,4,3
1,1,0,1,4
5,1,0,0,2
0,4,5,2,1
27,2,3,0,79
0,1,2,3,5
9,0,6,0,1
0,3,1,18,2
4,0,0,9,0
0,0,26,16,0
3,11,0,1,1
10,0,2,1,0
1,4,0,3,4
0,0,7,1,2
0,0,0,5,1
0,0,0,7,0
2,0,1,5,7
1,0,1,7,1
0,2,3,0,28
0,31,6,0,113
0,1,2,8,6
2,851,10,293,1
13,7,0,3,0
8,0,0,14,2
3,0,12,3,2
6,4,1,2,278
2,3,0,0,0
30,0,0,2,3
4,382,0,2,3
2,7,11,1,2
0,1,6,0,1
4,1,20,1,2
2,0,0,0,0
2,0,8,0,3
30,5,0,2,0
3,0,9,6,5
8,5,3,4,0
0,1,0,3,5
0,1,3,2,0
1,9,0,0,9
1,0,13,20,4
4,0,6,0,1
0,0,25,0,0
0,1,0,0,11
2,1,4,8,12
2,10,0,2,1
0,0,5,5,10
0,1,0,8,0
1,4,0,0,0
3,7,3,3,3
3,0,2,0,1
7,3,2,73,1
0,10,0,0,13
0,0,0,10,0
0,5,7,2,0
0,0,1,0,0
3,0,0,2,1
0,24,0,1,7
27,1,0,0,2
0,1,12,5,16
5,3,2,4,1
3,2,7,16,26
11,29,0,12,10
10,9,0,1,11
35,0,1,0,175
2,1,0,2,8
0,0,1,0,0
166,2,1,3,0
1,0,2,0,3
4,0,15,3,3
1,0,0,4,3
0,593,9,7,0
2,8,7,1,0
0,3,1,0,1
0,0,2,11,0
1,0,1,4,5
5,5,4,13,0
2,1,5,1,1
0,7,0,0,3
1,0,0,0,0
3,19,1,1,6
1,2,64,10,5
7,0,7,1,10
3,0,2,26,0
4,23,1,1,19
1,4,3,15,1
6,0,15,0,0
0,1,0,0,10
1,24,0,236,0
0,0,0,1,10
2,5,3,7,2
0,0,0,2,2
7,0,8,7,1
0,13,0,449,1
14,30,17,3,0
0,3,3,3,0
1,0,1,6,6
5,1,0,6,2
0,0,26,1,0
0,0,0,23,1
0,0,52,0,0
5,13,162,1,8
3,1,139,0,2
1,2,3,2,0
8,9,0,13,0
46,1,8,0,1
11,0,2,1,0
4,3,0,2,0
0,27,1,1,6
0,0,8,2,7
6,0,0,1,5
1,0,1,1,0
2,11,1,0,11
2,1,0,0,2
0,0,7,2,1
6,0,1,2,5
9,28,0,1,4
1,0,0,16,27
1,2,56,1,2
1,3,87,3,6
1,0,1,1,0
43,0,0,1,29
0,2,0,0,1
4,4,2,0,12
0,1,1,2,2
46,4,7,0,7
0,29,0,2,1
0,48,0,0,1
3,0,0,0,1
0,3,4,0,3
7,0,30,2,0
8,0,5,1,1
10,1,1,50,5
0,0,0,0,0
11,0,2,3,1
2358,2,2,0,4
3,7,0,10,0
2,4,28,10,0
1,0,3,0,1
1,0,1,0,0
0,0,0,2,5
1,2,3,7,2
2,0,0,0,24
3,0,1,2,0
1,0,4,4,0
0,0,3,0,2
7,25,5,1,0
3,35,0,12,0
21,1,5,8,1
0,136,0,0,47
1,0,0,15,1
5,0,1,4,0
0,1,1,1,1
0,14,4,0,1
18,10,1,1,12
2,0,0,2,0
0,2,1,0,0
1,278,0,0,18
1,1,8,9,21
13,2,2,4,1
0,0,0,0,2
0,1,3,1,2
27,1,276,0,0
0,0,0,0,0
7,0,0,0,0
0,1,2,0,9
0,2,1,0,76
0,1,6,1,4
0,2,6,0,96
4,2,50,2,8
7,0,1,2,5
0,3,0,0,0
3,2,4,0,0
1,11,3,0,1
0,1,8,2,1
2,3,0,3,0
0,92,13,0,0
1,0,3,22,0
0,0,1,0,1
7,31,0,5,3
7,0,0,0,107
0,0,0,1,0
0,0,3,0,3
1,1,5,3,67
1,0,0,15,6
5,1,8,2,0
45,3,1,0,2
0,2,8,2,0
2,0,22,0,0
0,91,0,23,0
0,1,0,1,22
0,3,17,0,1
5,0,0,0,0
8,1,0,0,0
0,0,4,0,0
0,0,1,0,1
1,0,0,18,0
58,0,0,1,4
0,5,0,3,4
0,0,6,0,0
0,0,9,1,1
4,0,0,1,0
0,8,5,0,65
1,0,0,0,9
6,13,3,2,5
0,0,0,0,1
3,0,1,6,14
1,32,1,0,0
0,0,3,0,4
5,23,13,73,3
0,0,6,0,2
1,1,1,6,0
0,2,0,0,165
3,2,0,2,29
0,0,0,0,2
0,0,0,0,2
6,0,1,1,0
3,100,0,15,0
3,0,0,0,3
6,0,1,0,3
0,0,5,1,0
2,14,0,56,0
3,0,0,1,3
0,0,1,2,0
5,3,15,0,9
1,0,1,0,1
0,2,1,0,0
0,0,3,1,0
2,5,4,0,543
1,0,0,2,123
0,10,3,0,0
28,1,1,2,1
1,33,2,35,0
0,3,1,1,20
3,11,0,4,0
0,0,25,6,1
4,36,0,1,8
14,2,0,1,15
0,9,13,3,13
2,2,0,0,0
0,3,87,1,3
20,3,0,0,1
1,3,0,2,0
7,0,26,0,13
3,4,5,1,0
2,1,0,0,0
0,38,0,4,520
2,2,0,1,1
16,4,12,0,1
1,21,0,0,0
7,5,0,43,0
1,15,17,0,8
1,3,0,1,3
31,6,15,0,3
6,0,2,32,0
2,1,0,0,0
5,2,1,4,5
0,0,2,0,1
0,0,1,0,1
1,0,0,0,1
0,23,1,0,2
2,7,3,6,1
0,35,0,9,0
0,1,1,0,3
2,0,0,1,0
0,17,0,5,3
1,0,2,1,2
0,2,9,14,0
0,0,1,0,17
0,0,0,1,2
0,3,4,0,8
18,2,21,0,1
2,9,14,3,3
3,0,0,1,14
2,0,3,1,4
0,5,0,8,11
0,0,4,0,7
1,1,23,0,0
0,21,1,2,0
0,1,10,15,1
0,0,50,5,1
73,3,0,4,1
1,0,0,0,0
2,0,0,1,0
0,0,0,11,1
0,8,1,0,0
2,32,0,0,1
0,0,0,1,0
3,2,0,24,1
0,2,0,0,1
6,0,7,2,0
5,9,0,0,7
0,3,0,2,1
82,1,3,14,1
1,6,2,0,2
2,4,5,4,0
0,0,0,96,0
0,3,1,2,1
1,4,1,5,1
1,2,0,0,1
0,2,0,27,1
5,0,30,1,1
1,0,1,1,0
0,17,6,8,1
6,0,37,3,0
1,3,1,1,1
0,1,2,0,4
0,0,1,2,1
15,0,1,0,1
6,0,7,0,6
0,4,2,20,0
55,1,1,0,0
11,0,2,0,3
4,1,7,6,1
1,0,0,21,0
2,13,6,0,0
0,1,23,7,4
1,1,3,0,17
3,0,2,2,0
6,1,1,2,3
16,0,16,27,1
7,2,7,0,0
0,15,1,9,55
3,0,43,3,3
1,2,0,12,0
0,33,5,1,0
1,29,1,0,1
0,1,3,0,0
3,0,3,0,0
0,0,0,542,0
2,0,1,0,2
4,1,8,11,1
10,1,1,1,0
1,9,0,1,6
0,0,0,2,0
2,0,3,0,5
0,0,0,43,709
0,1,0,1,1
7,0,60,135,0
5,1,0,1,1
0,2,1,12,4
7,5,0,7,0
1,54,2,5,14
2,37,0,2,2
4,0,0,0,0
25,2,0,3,1
11,4,0,0,2
3,149,0,0,1
712,1,0,39,22
0,2,1,2,42
0,0,0,0,3
0,1,1,4,2
0,17,0,2,0
29,5,1,0,7
5,1,0,0,1
0,0,0,1,5
0,3,1,11,0
0,6,3,1,0
1,32,2,2,1
4,1,16,2,9
0,29,5,0,0
3,2,0,0,1
0,14,21,1,4
3,9,1,0,2
4,1,0,21,2
1,0,0,1,0
1,3,2,1,0
6,0,0,0,0
0,0,0,27,5
3,0,4,18,0
5,7,0,0,1
1,2,1,0,1
3,0,0,1,1
10,1,0,0,3
4,0,0,0,18
1,75,0,0,8
1,0,0,0,1
0,1,4,10,0
0,0,1,4,5
0,427,0,0,25
1,0,0,0,7
