1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
1,3,18,19,1,5,0,17,1,1,0,3,3,1,1,124,3,1,0,0,1,3
4,2,2,0,0,0,2,1,0,43,0,10,1,7,18,0,1,0,0,2,0,13
1,22,0,3,5,0,0,0,12,1,3,0,0,8,0,16,0,12,3,1,3,5
1,0,8,1,1,0,1,6,20,1,1,0,4,4,1,1,0,1,0,0,1,0
4,0,0,0,0,0,0,0,5,1,0,0,0,4,1,40,1,8,9,1,0,0
0,5,2,5,5,0,0,2,0,8,1,0,1,7,5,7,1,1,2,0,7,7
0,4,0,3,4,0,4,0,6,0,6,0,2,0,1,0,3,1,1,0,3,0
1,0,0,1,0,0,1,1,2,0,5,0,60,9,0,9,2,3,1,5,0,1
1,0,5,2,3,1,1,0,0,1,3,0,0,1,3,1,0,1,8,1,0,0
2,0,14,8,1,37,0,3,0,0,3,0,1,4,2,2,0,0,3,0,0,1
4,1,0,2,1,6,1,1,3,0,3,0,4,3,2,1,1,4,2,0,10,0
1,3,0,0,9,1,0,2,4,8,0,8,0,3,0,5,0,24,4,10,9,2
2,1,0,1,2,146,0,0,2,2,0,5,1,43,4,0,1,4,0,0,1,9
8,1,4,0,0,0,0,9,4,0,0,9,2,0,1,4,0,0,2,0,13,3
2,0,1,1,0,0,0,1,0,2,0,4,0,1,7,6,0,0,1,11,1,2
2,0,57,0,1,1,1,1,0,3,6,4,0,1,1,4,2,0,2,1,0,1
1,0,1,6,1,1,3,0,1,1,10,0,5,0,1,2,2,4,2,0,2,3
61,0,0,0,0,0,0,7,0,0,2,0,4,0,1,6,1,3,3,0,1,8
63,0,0,1,8,1,2,1,0,0,2,4,6,0,1,10,0,4,18,2,3,1
0,4,1,5,4,1,1,0,1,0,1,4,0,1,0,3,1,2,2,1,4,3
5,26,0,3,0,3,1,1,0,5,0,1,7,0,4,2,1,0,1,0,0,1
0,8,3,4,6,3,0,1,2,2,1,0,1,3,0,1,15,0,2,4,5,1
0,3,1,2,0,0,0,2,1,3,7,4,11,82,0,4,2,0,1,2,16,0
0,2,7,1,9,0,21,0,1,3,0,5,0,14,2,4,3,0,3,2,0,0
5,0,6,2,0,32,0,1,0,8,1,0,0,4,4,2,11,27,1,1,1,2
0,0,3,0,3,0,1,6,37,0,0,1,0,1,1,5,0,2,1,1,1,6
1,2,4,2,1,0,3,4,1,37,3,1,2,0,1,12,1,0,23,0,0,2
0,54,0,0,19,1,0,1,0,1,0,1,6,1,10,0,0,5,0,17,1,1
3,5,0,1,0,5,0,2,0,0,8,0,50,0,0,0,0,2,0,25,1,9
5,1,0,2,0,1,1,0,1,24,1,0,2,0,0,0,0,0,5,2,0,0
3,1,1,0,0,9,2,7,2,1,1,1,4,7,2,0,1,4,5,1,0,1
3,2,0,0,35,1,0,1,0,1,1,8,2,2,13,8,1,2,0,0,0,0
8,4,6,8,1,0,1,32,3,3,1,2,1,8,0,1,0,0,0,6,1,0
0,12,0,4,12,0,0,1,0,0,0,11,0,13,14,0,2,1,7,4,4,1
3,0,0,2,1,0,1,0,3,0,0,42,5,2,2,4,0,1,2,4,3,0
0,9,0,0,0,3,2,1,0,0,1,1,1,7,4,2,0,1,0,0,1,1
2,3,0,0,10,1,0,5,0,2,0,7,4,3,8,0,3,0,1,0,0,0
0,2,3,1,0,3,0,0,2,3,3,1,1,3,0,2,1,0,6,0,24,2
17,0,0,6,4,42,0,0,33,1,0,5,1,5,11,0,7,10,3,0,0,8
0,0,2,7,3,0,0,3,8,2,0,1,3,0,0,2,1,3,1,0,2,4
0,1,2,0,0,2,0,4,1,2,5,2,1,1,42,1,0,3,0,0,1,10
1,1,0,2,0,2,0,0,3,1,4,2,0,18,0,0,5,0,1,2,0,1
1,3,0,0,1,0,2,3,1,0,0,1,3,1,0,5,0,0,10,0,0,5
1,5,1,1,17,0,3,3,1,0,6,2,2,1,0,2,8,1,3,1,14,1
0,12,3,2,0,1,0,3,4,0,0,0,3,0,8,3,26,1,0,0,5,1
9,0,0,1,4,1,7,0,3,0,3,0,0,0,1,3,5,0,6,2,6,1
0,1,0,3,1,1,1,0,0,6,5,0,1,3,0,1,0,1,1,1,0,13
0,1,18,0,0,4,0,0,2,3,9,0,1,0,1,1,3,2,0,0,1,4
9,0,3,1,3,1,7,11,0,3,5,0,52,0,1,0,0,1,1,10,1,0
1,3,9,1,17,2,2,2,0,2,2,7,0,0,0,26,2,0,4,1,1,5
14,0,4,4,0,2,0,1,1,1,0,1,2,0,0,0,10,1,0,3,2,1
0,4,9,4,0,17,55,3,1,3,1,0,19,4,1,0,0,0,0,0,4,0
1,0,4,1,4,0,1,0,0,0,6,2,2,7,2,1,4,3,0,0,3,2
1,4,2,4,1,3,14,1,2,2,0,1,2,2,0,4,0,4,0,1,1,1
1,7,1,2,4,65,3,0,5,0,1,1,1,2,2,0,3,0,1,1,2,23
0,0,1,0,2,1,0,1,9,0,0,2,42,8,0,3,0,3,11,0,10,2
0,0,10,0,0,0,0,5,0,13,12,6,1,3,9,0,10,4,0,1,3,3
3,6,0,0,1,1,3,0,1,0,1,3,0,11,5,2,1,7,0,0,0,0
3,2,4,8,0,2,2,1,4,0,0,1,2,0,2,4,0,5,0,1,0,5
4,0,1,0,3,5,1,15,1,51,2,5,0,22,1,2,0,3,0,1,12,0
1,3,5,0,1,3,5,0,1,10,0,11,0,8,27,0,0,0,2,0,1,1
0,2,1,1,7,0,4,2,0,0,0,0,0,1,2,2,1,0,4,2,0,6
2,0,0,0,4,0,0,3,1,2,0,3,6,2,7,2,0,3,0,9,5,5
1,1,0,5,2,1,0,18,8,1,3,1,7,1,1,1,1,7,11,1,1,0
0,0,1,0,0,0,0,2,1,6,3,10,1,1,1,0,0,0,2,0,3,6
0,3,0,11,7,9,0,2,0,1,0,8,1,0,1,2,3,1,1,1,1,6
0,0,240,0,2,1,3,2,7,1,3,0,1,1,1,4,4,0,9,0,1,0
2,0,1,5,0,0,2,5,3,2,3,3,0,3,0,0,1,3,3,1,0,10
2,2,0,0,2,4,14,1,0,10,0,4,3,0,1,0,0,3,4,4,0,6
16,5,1,0,0,0,3,7,0,9,2,1,1,0,2,1,5,0,0,0,7,2
7,1,2,1,135,1,0,0,1,0,1,0,36,2,2,1,4,1,2,1,2,0
6,0,0,4,0,2,0,2,2,6,9,11,0,1,0,1,2,1,0,0,1,22
0,16,0,35,0,2,0,1,0,1,0,1,2,3,3,3,0,2,5,0,4,1
1,0,0,0,0,0,0,2,1,0,65,3,5,0,2,0,1,1,24,2,1,2
8,13,0,0,0,0,10,2,0,2,1,0,1,3,3,0,2,0,6,2,0,1
0,1,0,3,0,5,1,62,1,3,0,9,1,1,1,0,0,1,1,12,0,5
0,1,1,1,1,9,2,1,1,0,1,2,1,2,0,3,0,1,1,0,1,2
0,0,6,1,4,3,4,0,12,5,2,0,0,0,0,29,12,0,7,0,1,8
12,0,6,0,5,0,0,0,0,0,2,0,1,0,14,81,2,1,37,2,0,1
1,4,3,2,0,0,1,0,0,2,8,2,1,1,1,1,1,1,0,1,3,4
1,0,0,1,0,0,2,5,2,0,3,0,6,1,2,4,1,9,6,1,0,1
0,0,2,0,3,7,1,7,1,0,11,0,0,2,23,8,1,2,27,5,2,37
4,2,1,0,0,1,2,4,1,0,2,2,0,0,2,15,9,1,4,5,0,0
0,17,1,0,0,0,2,0,0,0,2,12,2,0,0,1,7,0,2,26,0,1
11,0,0,12,13,6,1,2,117,2,0,2,14,1,1,0,0,0,0,0,4,0
1,1,2,2,7,4,0,1,0,0,43,0,0,7,2,1,3,2,1,0,1,0
0,0,6,0,0,0,1,3,2,0,4,0,4,3,0,4,0,0,0,0,1,2
76,0,1,10,0,0,1,0,2,6,1,3,0,0,2,16,0,0,1,0,7,14
1,1,0,1,1,1,0,9,0,3,0,0,15,3,0,5,1,0,4,3,1,2
5,29,2,4,1,12,3,3,0,1,0,0,4,0,0,1,2,1,0,3,2,0
4,5,0,0,21,1,4,0,3,4,0,1,0,3,3,3,2,1,0,1,3,0
2,1,0,0,3,0,1,7,0,2,0,0,2,7,1,3,1,0,9,0,1,13
3,10,3,4,1,1,1,3,0,0,1,2,1,0,0,0,0,2,1,0,12,8
0,0,6,47,2,3,1,1,1,0,0,9,17,0,1,0,1,2,0,4,4,2
0,1,3,3,0,1,2,3,5,1,4,2,8,1,1,1,2,3,1,4,1,4
15,12,2,0,1,0,1,1,1,8,22,4,18,0,1,1,0,2,0,0,0,2
2,19,1,13,9,1,52,0,3,1,2,0,0,0,1,3,0,4,0,0,2,6
1,0,0,1,0,0,1,0,0,0,1,0,1,3,1,1,0,2,3,1,9,2
0,0,0,0,6,2,1,139,4,0,2,0,0,1,6,5,1,0,0,2,1,2
4,4,0,0,4,0,0,20,1,3,0,4,1,1,2,0,0,2,0,0,1,2
1,0,3,33,0,1,0,0,2,1,0,4,1,4,6,0,0,0,4,1,1,0
1,0,0,0,3,6,0,1,0,23,0,27,5,2,4,26,0,0,10,0,3,0
4,1,6,0,1,0,3,1,1,3,10,1,1,0,4,0,0,0,2,7,3,4
9,6,4,0,0,1,0,6,3,0,1,3,162,0,1,1,2,1,1,5,0,3
0,4,3,2,2,0,2,0,1,2,0,0,2,1,2,0,0,3,1,1,2,0
3,0,0,1,1,10,5,0,4,1,0,0,1,0,92,0,2,3,0,1,0,0
0,0,1,2,2,0,0,3,1,2,3,0,0,2,3,1,0,1,0,2,3,0
33,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,1,5,0,0,6,2
