1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
3,0,1,8,1,4,37,6,1,0,0,0,1,127,0,0,0,2,0,2,1,0
0,2,9,1,2,0,66,0,0,0,2,0,0,7,2,37,3,11,0,56,13,0
0,0,0,4,1,414,0,107,1,0,6,0,76,1,0,0,0,651,2,23,0,1
0,1,0,16,3037,0,0,0,328,2,4,1,0,20,0,1,3,4,4,0,2,967
10,0,0,3,12,1,1,0,0,3,0,0,0,9,0,1,14,0,2,0,0,0
1,0,0,10,0,0,1,1,23,14,0,0,1,7,2,1,166,3,0,0,2,1
7,1,0,0,16,2,2,2,21,0,0,8,0,2,39,0,4,6,0,0,3004,1
5,1,0,0,0,6,1,0,1,11,0,2,175,3,0,1,0,6,0,145,4,9
0,1,5,2,1,0,62,9,0,0,0,2,14,2,0,37,5,0,0,1,0,3
4,0,7,0,0,0,2016,1,0,1,0,131,0,1,22,0,30,1,0,0,6,1
0,15,3,4,0,7,17,0,1,0,0,35,9,1,1,0,0,1,1,28,13,4
0,20,7,8,0,1,1,1,3,1,0,6,1,0,2,4,2,2,81,10,0,0
1,1,0,7,5,0,52,1,27,0,0,8,2,5,10,0,1,0,1,2,38,300
6,0,0,181,0,28,0,1,3,2,1,0,0,2,12,3,2,0,0,0,8,0
4,0,6,3,3,30,6,41,0,1,0,1,3,4,0,3,0,8,3,0,0,184
13,1,0,0,3,0,10,6,2,0,0,2,1,4,0,2,1,0,4,3,19,0
3,4,1,1,0,0,2,0,23,50,0,21,3,11,13,27,45,0,18,1,0,1
35,2,0,0,0,0,3,5,2,1,36,6,14,0,11,38,5,0,1116,43,0,5
1,4,3,0,0,0,27,0,1,2,134,5,1,7,0,0,10,0,0,4,0,0
0,0,12,1,18,1,8,0,2,3027,1,5,50,1,5,0,1,3,2,2,0,4
2,1,2,0,6,0,6,4,3,0,2,0,102,5,2,7,2,5,0,186,3,8
6,13,1,2,6,47,0,0,2,0,0,0,0,16,6,0,0,0,0,16,3,28
1,1,1,1,0,0,0,68,0,0,4,0,10,0,12,1,1,2,4,3,1,3
5,0,0,0,5,2,0,26,4,0,0,3,6,6,0,0,9,118,0,17,3,0
9,0,0,3,1,0,0,18,1,0,0,0,0,1,0,8,6,3,295,0,0,2
0,2,5,53,0,0,0,34,1,1,33,2,0,1,1,144,0,0,0,0,0,39
0,0,5,1,6,1,16,0,1,8,0,5,3,2,4,1,1,0,7,0,1,1
0,0,10,3,14,12,1,1,1,3,0,6,6,0,3,1,12,12,1,0,1,0
0,8,4,2,3,2,7,0,1,0,0,1,3,0,0,5,0,5,2,1,0,10
0,13,1,2,3,25,9,2,5,0,17,5,4,1,27,0,2,2,13,1,2,17
1,0,4,12,0,0,0,9,23,3,3,1,1,1,0,7594,0,12,0,0,1,1
1705,2,3,0,0,5,8297,1,4,1,0,7,1,8,0,0,81,1,13,12,2,2
0,8,1,0,1,1,0,0,0,8,2,0,1,0,5,0,15,1,0,0,3,2
0,5,2,0,8,1,2,4,14,1,0,21,115,10,12,0,0,3,0,0,5,0
1,1,0,0,0,20,4,2,3,5,3,1,14,0,2,8,1,4,0,0,0,1
8,0,0,0,4,5,0,15,9,9,0,18,30,1,53,12,2,5,7,0,6,0
0,9,1,2,1,0,1,0,0,186,28,7,1,0,13,9,283,4,94,1,2,1
0,0,3,148,0,2,1,4,1,0,4,14,0,11,0,1,21,8,6,0,1603,134
458,0,0,13,52,2,0,2,2,1,0,55,1,7,3,0,17,0,7,6,0,0
3,1,1,13,1,0,2,0,12,1,15,7,1,0,0,0,0,0,7,12,0,280
2,3,0,5,1,0,3,0,0,4,2,0,2,4,0,3,0,0,8,0,7,6
0,6,16,14,0,0,0,49,2,0,3,24,4,0,12,0,0,3,216,6,0,0
5,396,0,0,1,0,10,42,0,3,2,0,0,4,0,0,78,19,0,3,2,1
1,77,6,0,1,0,131,3,1,0,27,0,0,5,6,0,2,1,2,4,1,3
3,5,0,0,0,5,0,0,9,2,0,2,0,1,0,65,2,3,3,2,4,0
0,0,0,0,0,0,2,5,1,0,1,0,0,0,2,2,0,0,3,0,132,15
0,1,10,0,1,0,3,3,1,0,1,1,1,17,0,16,3,0,11,6,1,0
0,0,0,0,4,0,2,24,1,2,101,4,7,0,5,0,44,28,0,0,0,0
0,314,0,45,2,1,1,9,1,1,0,3,0,6,0,0,0,8,10,3,20,21
57,1,0,3,0,0,5,4,0,0,1,0,0,79,0,0,0,16,0,1,18,7
0,0,0,0,5,4,0,0,0,0,51,1,0,50,0,0,0,10,1,0,0,0
1,6,0,2,9,0,1,1,0,1,2,7,6,26,0,5,2360,6,0,4,0,4
1,6,79,1,0,0,0,0,0,3,0,0,0,0,0,6,0,1,0,1,2,0
1,1,0,0,0,0,1,4,0,0,0,272,0,3,10,0,0,5,0,1,0,72
1,1,5,1,0,1,1,12,36,0,0,0,4,0,3,0,0,2,57,2,3,0
0,4,2,0,29,0,1,3,0,12,466,54,0,307,3,0,1,63,0,4,2,8
3,0,0,1,0,0,556,0,0,0,13,0,0,2,1,2,23,0,0,0,2,430
1,1,1158,0,2,0,4,0,16,6,2,0,5,0,1,1,29,0,8,0,0,2
0,2,0,0,0,1,1,2,1,166,164,14,0,0,1,0,4,0,63,302,9,0
2,1,0,1,2,5,8,0,0,4,0,40,0,1,239,1,2,8,0,0,3,0
1,1,2,4,691,1,3,32,3,10578,0,0,1,1,0,8,1,4,0,1,1,11
5,0,35,0,9,1481,2,0,2,16,3,2,0,1,0,0,4488,7,7,0,2,0
0,46,0,0,0,2,138,105,0,0,15,2,2,0,6,0,2,1,292,0,43,0
0,4,0,2,0,7,0,1,0,3,12424,1,0,1,15,0,1,4,6,0,0,3
5,4,2,1,0,11,12,0,3,3,1,0,0,88,2,0,0,8,22,0,4,8
2,0,1,0,1,5,1,3,0,0,0,3,1,1,0,0,0,5,0,4,0,0
0,1,0,0,5,1,0,4,9,2,0,11,0,0,9,0,205,1,5,0,1,5
1,1,1,6,1,0,2,12,0,433,2,2,1,8,79,1146,5,0,0,0,258,0
4,6,1,0,2,0,0,0,0,0,59,8,1,7,3,0,0,0,12,7,2,1
1,0,2,35,1,2,22,8,9,4,6,0,6,12,3,2,0,1,1,1,1,1
3,21,642,8,1,0,2,0,4,10,0,1,0,0,2,0,74,2,0,0,15,2
1,1,2,5,0,1,1,0,5,0,1,0,0,2170,1,0,2,2661,1,1,7,17
14,0,16,0,8,37,0,2,6,6,0,3,0,6,7,0,1,1,6,12,2,2
0,0,12,12,0,0,0,8,330,6,1,4,12,26,6,0,3,0,94,0,29,1
0,1,1,2,0,1,5,0,3,15,19,1,0,4,9,2,0,935,13,0,3,3
0,2,0,14,0,23,7,2,0,2,29,14,0,0,2,0,0,1,9,2,4,8
6,0,0,127,2,0,0,0,0,10,0,0,3,3,6,0,1,0,1,0,2,4
5,1,0,162,0,1,1,0,4,2,1,0,11,0,54,0,11,0,4,1,0,2
1,23,0,4,1,3,3,0,0,1,0,2,7,0,0,168,0,1,22,10,1,1
5,1,228,0,0,1,10,0,0,0,1,0,0,7,1,53,4,0,44,5,1,0
32,38,2,4,1,0,1,5,1,0,0,0,6,0,321,2,48,5,6,10,66,371
6,1,44,0,2,11,0,0,0,3,6,5,0,0,2,5,10,1,77,0,0,4
0,1,5,1,6,0,0,0,0,1,12,0,3,16,11,5,1,0,17,0,4,0
165,7,0,2,5,0,5,1,1,8,32,0,10,1,1,2,2,0,5,0,3,5
4,0,1,1,1,36,0,19,3,0,7,0,0,10,0,5,0,1,17,0,13,0
10,5,0,15,47,5,5,0,3,0,0,1,0,74,1,0,0,1,5,0,46,5
7,10,1,1,5,5,1,0,0,0,0,0,0,0,5,3,2,1,3,24,20,4
0,1,4,2,26,4,11,1,11,81,1,0,3,0,5,24,0,11,0,0,0,10
18,0,2,2,1,0,0,0,0,5,0,2,51,0,600,25,0,10,3,28,2,4
2,6,0,176,1,3,1,9,1,2,4,0,4,2,2,0,6,0,7,0,0,95
5,54,7,2,0,2,8,2,0,1,0,4,1,33,0,37,3,0,0,20,6,0
2,0,21,3,0,1,0,8,0,9,0,20,1,1,0,9,4,3185,0,0,0,0
2,0,3,0,2,0,0,1,3,3,1,6,1,0,11,0,41,4,3,9,2,0
0,8,12,3,0,2,2,0,0,30,0,3,25,0,11,6,1,14,0,2,2,1
7,0,0,0,2,11,1,0,0,2,1,0,9,0,107,0,30,0,635,1,0,34
1,4,0,2,0,0,2,0,0,0,7,2,0,6,0,0,7,0,0,0,21,4
5,158,9,1,38,2,3,3,0,0,0,0,19,1,3,1,15,909,1,73,0,0
2,3,38,24,0,31,0,0,1,5,0,0,13,1,1,1,0,0,0,0,0,0
14,16,0,6,0,0,0,0,2,62,1,166,103,0,9527,0,6,17,1,1,3,3
0,4,0,0,0,0,3,0,0,7,41,1,6,0,62,8,0,0,0,1,1,2
1,220,5,23,8,1,0,1,0,4,11,0,3,12,6,21,0,5,5,0,1,1
0,4,5,7,2,0,3,4,2,2,11,0,2,2,0,0,0,2,0,6,0,0
0,0,0,2,0,5,1,35,3,0,267,3,5,5,5,12,0,8,0,0,14,1
0,3,3,0,4,4,1,13,4,0,8,0,2,8,0,1,28,0,4,0,0,1
1,1,3,1,2,1,0,2,77,8,0,13,5,1,0,114,0,9,2,3,0,2
1,0,0,0,1,10,0,2,1,18,4,0,3,8,8,2,2,20,1,1,0,0
0,94,8,0,1,4,0,0,0,13,0,4,9,0,12,3,1,11,2,55,14,1
1,0,2,261,2,2,6,2,5,17,4,0,1,512,0,4,301,22,0,4,1,5
95,1,1,1,0,0,1,2,2,0,0,10,0,1,10,0,0,0,3,0,3,0
7,0,47,0,0,4,7,5,0,1,3,0,0,1,3,0,1,0,1,6,7,1
0,0,0,0,5,2,3,8,0,33,0,182,0,0,3,0,0,0,0,4,21,8
0,0,6,2,21,0,4,0,0,0,0,1,1,18,0,0,1,0,8,2,0,7
