1,2,3,4,p
2,8,1,5,0
9,13,7,0,0
0,2,0,0,0
0,0,0,13,2
0,2,3,0,0
0,2,4,5,7
0,21,3,7,0
0,10,0,2,6
2,0,1,8,0
0,1,1,4,4
0,50,8,0,0
3,1,1,0,3
0,13,0,3,0
33,2,2,2,0
0,0,0,4,0
16,4,0,21,1
0,0,0,1,1
0,0,89,0,4
4,1,3,1,1
7,0,2,1,70
0,8,1,1,0
1,8,0,2,1
0,1,1,2,3
2,1,0,11,0
0,2,0,0,3
1,5,2,0,4
4,1,4,0,1
3,2,0,1,0
8,2,39,1,0
3,0,0,0,1
7,4,1,0,0
7,2,9,5,1
1,142,34,0,1
1,0,0,0,29
0,0,9,0,2
0,3,1,7,3
0,1,1,3,4
0,236,0,2,0
5,4,3,0,75
2,4,2,7,1
3,0,1,2,1
29,1,1,2,2
32,0,0,5,6
45,1,2,5,2
3,0,0,1,5
12,8,1,1,3
10,0,0,0,7
0,1,4,0,10
8,4,0,0,2
0,1,17,0,1
0,1,12,1,8
0,0,1,42,1
0,0,0,0,2
0,0,0,3,1
0,8,1,0,0
3,4,2,1,0
1,44,0,0,4
0,1,0,5,0
173,0,0,1,4
1,3,2,1,0
64,0,3,0,0
4,0,0,18,4
2,0,19,3,0
6,7,0,0,0
0,0,2,0,0
3,1,0,0,0
0,0,1,3,21
0,0,7,12,0
1,1,1,1,4
1,0,1,37,0
0,0,2,0,2
19,2,0,0,0
1,1,1,0,2
1,3,2,0,1
9,6,0,0,0
5,0,2,0,0
1,9,0,1,7
20,1,0,4,57
0,18,0,14,0
2,2,7,1,0
1,3,67,0,2
0,16,4,27,2
4,0,12,0,5
0,16,0,1,7
1,0,9,3,3
6,9,2,0,0
13,0,14,2,3
8,0,7,10,1
0,8,5,4,1
5,0,0,1,0
2,0,7,52,2
0,8,4,0,6
0,0,0,40,0
81,0,0,7,2
0,0,1,24,15
0,1,2,1,0
0,17,0,0,0
0,0,5,0,0
18,0,5,2,3
0,0,2,2,2
2,1,0,0,0
1,3,6,1,3
0,4,0,4,2
1,0,0,0,2
0,1,1,2,0
1,0,3,0,4
0,0,0,0,2
0,1,0,1,0
8,0,0,0,12
1,1,0,0,1
0,2,0,2,7
0,0,0,1,1
0,1,11,3,0
0,0,0,3,1
1,1,1,0,4
3,0,1,2,1
10,6,0,0,8
0,1,3,19,0
1,2,0,38,1
37,0,1,8,0
0,2,1,1,1
1,0,2,10,5
1,3,8,2,0
1,1,4,3,7
1,0,3,0,2
9,12,0,6,0
3,10,0,0,47
0,0,1,3,18
6,2,1,0,3
2,14,0,4,10
1,0,0,0,15
1,1,0,2,1
0,0,5,4,1
1,1,3,6,5
1,0,0,4,0
2,0,26,0,0
0,1,1,2,0
0,0,8,0,8
1,7,2,0,0
1,0,0,7,0
6,2,19,2,10
3,0,3,2,0
3,2,13,4,10
0,7,0,0,0
7,40,0,2,0
1,1,5,0,8
1,3,2,0,1
1,0,3,3,0
1,75,8,1,2
2,0,2,0,1
4,7,4,1,1
1,1,1,83,1
0,0,6,0,1
0,4,0,21,5
0,4,5,3,0
8,0,3,0,20
1,5,0,5,0
0,52,2,26,2
2,1,1,0,6
2015,47,0,3,31
0,0,5,1,0
4,3,0,5,0
0,11,6,15,0
7,2,2,0,0
2,0,3,8,1
1,0,2,10,0
2,0,3,1,5
0,0,1,2,4
6,1,2,0,8
1,0,17,0,0
0,4,0,3,0
0,3,4,1,2
0,0,0,1,1
1,2,2,0,0
0,3,2,3,11
2,2,0,0,0
0,0,4,2,1
0,2,2,0,2
2,0,0,0,0
0,0,3,0,0
1,0,1,2,0
13,0,3,0,0
2,2,0,1,5
1,0,0,0,0
0,0,1,6,12
25,1,1,3,2
6,5,28,39,0
5,1,0,7,0
1,2,4,1,2
3,2,2,0,2
1,17,0,16,2
4,5,0,6,235
4,0,0,2,0
0,0,0,1,0
9,1,1,0,1
0,7,1,0,0
1,2,0,3,0
1,0,1,13,2
4,3,0,16,1
1,4,0,2,1
11,1,2,1,0
6,3,0,2,0
1,0,0,8,2
7,11,1,5,1
0,0,1,3,295
8,1,5,0,2
1,1,262,1,15
3,8,1,9,0
5,0,0,0,0
3,0,72,1,0
0,2,1,1,2
1,0,1,4,3
0,0,2,4,9
24,0,0,6,0
0,12,0,6,0
5,18,4,4,1
4,0,0,10,2
37,6,2,0,2
0,0,0,1,1
1,4,0,4,8
0,37,1,0,0
8,13,0,1,18
2,1,1,1,103
0,0,469,0,1
1,21,5,0,3
1,2,1,0,0
2,0,1,0,1
3,3,5,0,10
0,0,1,0,0
0,0,19,8,25
32,8,0,1,1
2,18,2,0,0
8,0,4,0,12
0,1,41,2,0
4,0,1,4,8
0,0,0,6,0
1,0,0,3,0
6,0,6,0,2
1,4,0,0,3
109,49,1,2,0
0,0,2,6,3
1,1,0,0,2
0,1,0,0,10
2,1,0,0,0
0,0,4,1,0
1,12,0,0,1
3,6,3,8,6
0,0,1,0,0
0,14,1,1,2
6,0,0,0,0
0,5,2,4,3
3,1,2,3,0
221,1,0,2,4
2,0,0,0,0
0,1,0,1,0
1,2,1,1,35
0,3,6,4,8
3,1,0,1,0
11,2,0,16,1
1,3,15,1,0
0,10,68,0,0
6,12,17,0,242
0,30,0,2,0
0,1,9,0,0
3,6,0,1,0
1,1,0,6,0
1,40,0,0,8
1,4,19,0,2
1,10,0,3,1
0,0,0,2,3
1,1,0,0,4
6,11,0,2,0
5,2,4,0,0
1,2,0,0,0
6,7,0,1,12
6,9,7,56,2
55,66,3,3,0
1,0,10,10,14
15,1,1,4,0
5,1,0,8,2
1,2,0,0,0
0,2,0,0,8
7,0,109,3,0
3,6,1,0,7
0,1,12,0,2
0,4,1,10,0
0,5,0,9,3
0,0,1,4,0
3,5,0,0,0
2,3,0,0,0
5,0,0,0,0
10,8,2,3,0
0,374,0,0,0
1,39,2,2,4
1,1,4,0,12
0,1,3,0,0
0,3,3,2,3
0,9,0,2,3
5,2,0,1,0
0,0,5,3,1
2,1,2,61,3
0,3,15,1,13
4,2,0,8,2
0,0,0,0,6
5,12,2,1,2
0,4,0,0,6
2,0,2,3,0
2,3,1,0,1
0,23,0,1,0
0,11,5,1,1
1,1,9,1,0
11,2,3,1,1
1,0,1,3,0
11,3,0,0,2
23,14,2,1,0
2,0,0,4,1
0,5,354,22,1
0,0,1,26,8
3,3,13,16,1
7,5,1,0,0
3,0,1,2,0
5,0,0,11,2
0,0,0,1,1
0,10,0,1,0
878,0,0,0,3
0,1,0,0,13
0,1,0,1,6
1,0,1,0,31
0,8,2,15,1
2,0,1,1,2
2,0,0,9,7
0,0,23,2,0
2,9,3,1,1
3,11,2,0,2
4,8,1,0,0
2,0,5,2,4
0,2,7,0,0
5,3,0,7,5
0,0,1,0,1
1,1,2,0,0
0,3,0,3,1
3,0,12,0,20
2,1,0,7,3
1,0,0,1,6
13,3,3,1,0
0,1,1,0,1
0,0,1,6,1
1,0,6,8,0
0,3,1,3,0
7,1,1,1,21
0,0,0,0,0
1,1,0,1,5
10,0,3,3,17
2,0,2,2,1
1,0,0,0,6
3,0,1,4,28
4,0,0,7,2
0,0,1,4,0
1,5,0,0,1
0,1,0,2,2
0,3,4,2,2
11,2,2,3,1
1,0,1,1,3
2,1,1,0,6
0,21,1,2,0
0,1,6,3,1
0,0,2,0,6
0,0,3,0,0
0,12,0,0,0
1,9,1,0,2
5,0,0,5,0
1,0,0,0,1
3,0,5,0,1
1,1,4,0,1
6,4,4,5,0
0,0,4,0,0
21,1,6,1,0
0,0,1,11,0
0,0,0,9,0
0,0,1,0,4
1,1,1,0,0
7,8,0,0,2
1,0,5,0,0
2,0,0,1,0
4,1,0,2,3
29,1,2,3,0
2,4,8,7,9
3,9,1,1,0
237,28,0,4,0
10,1,18,1,0
0,2,0,2,0
0,0,2,4,2
4,5,0,1,2
3,4,0,2,0
9,2,1,3,0
0,3,0,0,3
3,4,26,1,0
1,0,72,9,6
0,3,0,1,4
3,0,0,1,1
0,2,1,13,4
1,2,1,0,0
22,1,0,1,1
5,1,1,5,7
1,0,1,0,9
2,0,0,14,8
19,0,1,7,0
1,16,0,3,0
5,0,3,0,3
3,0,0,2,0
2,2,0,0,2
7,0,0,5,3
1,3,4,2,0
23,0,15,9,2
1,4,3,1,0
0,0,0,8,0
0,1,0,0,2
0,2,0,1,0
0,6,0,16,1
0,0,56,0,37
8,2,7,0,24
0,1,0,1,3
4,17,2,2,2
2,0,4,5,0
4,6,2,0,0
0,11,0,3,3
1,1,0,0,0
1,0,0,0,2
55,2,0,3,1
5,4,13,1,0
9,1,0,95,2
2,0,0,1,0
0,4,3,0,1
21,0,0,0,13
5,4,0,0,104
0,0,1,3,3
15,0,0,0,0
3,1,2,0,1
0,0,1,0,3
0,0,8,26,0
0,0,1,33,1
2,0,2,0,0
0,50,1,2,1
7,0,0,46,1
0,0,3,56,9
2,3,2,2,0
0,3,26,12,4
1,0,2,0,0
2,1,0,2,0
7,13,1,0,4
11,1,1,2,13
0,2,0,0,0
0,89,1,0,1
30,1,46,1,0
0,0,72,1,3
0,1,0,0,12
16,3,4,2,1
4,3,1,0,1
1,0,3,0,0
2,1,0,17,0
6,0,43,0,1
1,0,0,0,0
15,0,0,4,0
7,1,2,0,0
1,0,8,1,44
0,0,1,3,5
0,0,13,1,0
10,4,0,1,2
0,12,0,8,0
0,0,0,4,1
1,0,0,12,1
0,0,6,23,0
1,1,12,0,0
8,0,3,0,38
0,0,4,2,2
2,1,1,43,0
0,1,0,1,0
12,2,0,0,0
0,0,2,23,2
0,7,0,4,14
0,1,2,27,0
1,0,44,1,4
1,1,5,0,5
1,0,238,74,0
0,0,1,25,1
28,1,2,1,5
0,2,61,2,0
87,0,2,0,0
6,16,0,3,0
5,3,1,1,2
0,7,0,0,0
1,1,5,7,3
0,2,0,3,14
1,2,0,0,0
2,1,49,0,1
0,3,0,0,2
0,1,0,0,74
9,15,3,8,0
12,0,1,1,5
5,0,6,0,4
0,1,7,0,0
0,3,0,0,1
36,0,0,5,0
6,6,0,19,1
0,2,0,2,13
136,0,2,2,0
0,0,1,2,0
0,6,0,0,1
0,0,3,1,0
6,0,0,24,0
0,11,0,2,6
2,3,1,11,0
2,1,54,1,1
1,2,1,1,1
7,0,0,0,1
5,1,1,0,3
0,5,0,3,0
0,1,0,1,0
0,12,0,0,0
1,0,2,2,14
2,3,0,4,0
0,8,2,0,1
0,1,0,0,9
4,6,1,204,3
1,0,3,0,1
0,0,0,0,938
3,0,0,0,0
7,2,0,6,0
0,4,14,1,2
1,2,3,5,2
28,9,0,9,0
28,3,0,1,0
17,1,0,0,2
1,1,0,1,0
0,0,2,1,3
3,3,1,5,1
0,0,2,0,0
0,1,1,1,0
0,1,0,2,11
1,1,4,5,3
3,5,0,3,5
0,1,0,1,8
1,1,3,0,0
0,0,11,24,1
0,0,2,0,0
1,2,0,0,15
4,6,1,0,5
6,15,1,9,0
0,1,0,2,0
1,3,5,4,1
0,4,9,4,6
0,0,1,54,2
0,2,3,1,1
0,3,0,0,10
3,1,4,1,2
54,1,3,36,2
0,1,12,12,2
23,0,0,1,1
8,0,0,0,0
0,3,0,4,12
0,3,2,1,8
8,25,0,15,3
1,1,1,1,21
0,0,1,0,1
0,0,12,1,0
2,2,38,13,2
0,0,0,0,10
0,1,2,6,5
3,6,0,0,0
4,0,16,2,0
0,0,0,2,0
0,2,0,1,2
0,1,1,0,0
9,0,25,0,4
3,2,1,8,9
0,6,1,0,2
0,2,128,1,0
0,1,1,2,0
0,2,9,9,0
3,0,0,0,1
4,7,0,2,1
4,1,0,55,0
0,56,0,2,1
1,1,3,3,0
12,5,0,1,3
0,7,1,1,5
0,3,0,4,0
1,0,3,0,0
1,4,2,0,0
0,4,61,3,0
11,6,6,3,5
2,62,0,3,2
1,1,2,0,1
2,3,1,8,24
0,0,2,0,4
4,2,0,1,1
2,1,0,0,0
0,0,93,2,2
1,0,1,2,0
0,1,0,10,2
0,2,0,3,1
2,2,44,6,0
0,1,2,3,11
10,41,2,0,0
13,0,2,1,8
0,1,0,0,0
0,1,0,0,119
0,0,1,9,2
0,3,20,0,0
0,6,2,0,3
1,1,1,0,1
0,6,5,1,1
4,45,2,17,3
1,1,0,2,2
1,0,0,4,0
5,0,3,1,28
2,4,0,11,0
17,0,0,0,4
0,0,7,0,2
4,13,0,1,1
2,4,0,2,0
0,4,0,0,0
0,0,2,21,1
3,1,17,1,6
1,3,0,0,0
138,0,11,0,0
1,13,4,0,0
0,5,1,0,1
0,4,6,1,0
3,3,1,2,0
5,0,0,0,1
1,1,0,2,26
5,0,1,0,0
4,1,0,0,2
6,2,4,5,1
3,2,1,0,0
0,0,1,2,1
1,131,22,2,0
4,3,9,3,2
3,2,1,2,57
2,0,0,0,0
0,2,1,1,0
5,3,1,8,2
0,4,1,0,0
0,1,9,0,3
0,1,1,1,5
0,12,1,2,1
0,2,0,1,0
5,0,33,3,4
34,0,0,0,2
9,6,0,0,6
0,0,0,2,1
14,6,0,7,0
0,19,1,2,5
3,36,2,1,0
0,0,9,3,0
3,5,12,265,0
0,5,2,0,0
1,0,1,3,51
0,13,0,0,2
4,0,0,0,9
8,48,0,5,3
9,3,1,10,0
3,21,0,535,0
1,0,8,3,4
0,3,4,0,9
9,5,0,0,51
0,0,0,0,0
0,1,0,1,0
2,4,21,19,2
0,6,17,1,0
16,0,7,0,2
0,22,3,0,3
1,0,8,0,1
0,1,5,0,0
0,1,24,0,4
0,0,12,9,0
3,0,2,2,4
0,0,2,2,0
0,2,0,0,2
1,54,17,6,1
0,5,0,0,7
0,1,0,2,1
4,0,0,7,10
0,0,0,13,3
13,5,2,0,0
0,77,0,1,2
3,3,1,22,2
1,1,1,0,0
1,1,0,1,0
1,9,1,0,0
5,0,3,2,12
0,3,1,0,3
1,20,3,1,1
2,3,1,2,1
3,1,0,7,8
9,26,1,0,5
5,0,6,0,6
1,3,0,1,0
9,342,6,17,34
6,5,49,3,0
4,0,34,0,3
5,1,2,8,1
2,0,4,7,0
4,0,1,1,0
5,0,2,2,2
5,1,0,0,15
22,5,6,0,0
0,0,4,0,0
8,1,0,7,0
2,0,0,2,1
0,0,5,2,0
4,0,5,0,13
2,0,2,0,0
28,0,0,0,0
0,0,1,0,0
0,0,0,0,0
2,1,0,0,14
0,0,3,0,1
0,0,31,0,1
0,1,8,1,0
4,3,0,3,0
0,0,0,0,0
0,0,0,4,0
0,0,12,7,17
1,9,0,0,7
19,1,0,0,15
9,2,0,3,1
3,3,0,0,7
6,0,0,4,28
0,0,0,1,214
4,1,0,8,1
2,2,0,0,0
0,1,1,10,2
1,15,5,0,7
1,9,0,5,5
7,0,23,13,7
2,0,0,23,2
9,1,0,8,2
4,1,1,3,0
1,0,2,1,13
1,2,3,0,1
2,0,0,1,14
3,0,5,0,10
4,1,9,3,5
0,7,9,1,1
2,0,11,2,15
1,1,0,0,9
1,28,0,0,1
2,3,2,0,2
0,1,0,7,1
1,2,0,0,3
0,1,785,1,2
112,2,7,1,0
27,2,0,0,1
0,0,2,3,2
0,6,0,2,2
0,165,1,0,4
11,1,0,4,0
0,3,11,0,2
55,0,3,2,3
0,1,2,1,3
2,0,4,7,0
0,36,0,0,4
1,1,4,1,1
1,1,0,1,0
1,0,0,10,6
0,1,2,1,0
14,0,0,1,2
39,0,20,2,24
7,1,0,0,13
2,0,29,1,1
18,4,0,0,3
4,2,15,3,0
8,5,19,47,1
1,0,1,1,4
34,0,1,3,25
5,0,0,0,0
1,1,8,8,0
2,2,0,0,2
0,0,0,11,13
1,0,4,2,0
5,1,11,8,0
0,0,8,4,0
2,0,0,0,0
5,8,3,7,1
2,26,2,4,0
0,3,0,7,0
0,1,6,0,0
0,2,2,13,2
0,53,1,0,2
3,0,6,2,0
22,8,3,8,6
7,0,0,1,2
1,0,1,0,16
0,0,2,0,6
55,0,26,5,1
0,0,5,0,4
0,4,6,0,0
3,4,1,4,0
2,1,0,0,1
0,0,0,2,0
4,3,2,0,14
0,0,3,3,0
2,2,0,3,5
2,0,1,0,6
1,24,1,5,7
1,18,7,0,19
1,0,0,0,4
27,1,3,3,1
0,4,0,5,0
12,0,0,0,0
32,2,0,2,1
1,1,1,1,0
1,3,2,0,1
1,0,0,4,0
4,2,0,3,11
0,0,1,0,4
36,5,1,9,12
5,1,7,3,0
3,2,0,1,0
0,1,0,0,6
0,0,2,4,1
2,1,0,25,2
2,4,0,0,11
3,3,0,0,0
0,6,0,0,4
3,1,1,10,1
15,14,13,0,6
211,3,2,0,2
6,0,9,3,2
1,0,1,1,1
0,2,0,1,0
2,5,1,1,8
0,0,0,1,2
1,4,3,1,0
1,1,0,0,4
2,2,1,0,0
3,27,0,7,2
14,5,4,0,1
28,4,15,1,0
0,4,5,2,1
4,0,4,0,0
0,23,0,4,0
1,1,0,1,1
0,0,5,0,0
2,0,1,17,0
0,2,2,4,3
0,25,111,0,0
1,1,84,1,41
0,0,0,5,3
1,1,0,0,1
3,9,3,1,0
4,1,0,0,0
0,1,0,0,0
0,2,0,0,0
0,12,0,0,0
2,0,11,1,2
8,0,17,1,0
0,1,0,1,0
11,0,16,86,0
0,0,4,0,5
0,1,0,3,8
0,2,1,2,1
2,26,1,0,0
0,0,37,0,1
0,1,3,0,2
1,1,0,0,5
2,3,1,1,7
0,1,5,1,0
0,3,6,21,0
1,7,2,0,0
1,0,0,1,1
0,1,0,0,0
2,2,0,0,0
4,0,0,1,1
0,1,3,4,3
0,3,0,1,13
9,1,0,0,0
12,1,0,0,1
0,0,2,3,11
0,1,17,0,3
1,1,1,5,2
2,0,0,0,0
0,2,5,2,1
1,0,0,0,8
0,11,4,31,0
1,0,1,4,1
1,2,0,0,0
6,2,0,2,0
0,0,0,9,2
0,2,3,0,7
8,0,3,5,3
0,4,0,4,20
0,0,7,0,0
3,4,3,0,1
1,0,0,0,0
1,0,0,17,0
0,4,63,4,2
0,414,13,0,0
0,0,1,5,0
3,0,2,4,0
2,4,1,0,1
0,2,6,1,64
1,22,1,0,0
1,8,9,10,0
56,0,0,3,11
1,0,0,2,0
0,0,12,0,2
1,1,2,6,0
0,12,1,51,22
0,6,40,11,7
0,0,0,3,1
6,0,4,1,9
6,1,3,1,0
1,4,0,0,1
1,2,1,1,3
2,1,9,2,0
0,0,2,4,12
0,31,0,1,27
0,17,0,0,16
1,1,1,5,1
83,1,0,3,154
0,5,10,2,1
1,0,21,0,0
0,1,56,4,0
4,3,1,0,1
4,1,2,2,0
52,8,0,0,3
2,7,1,0,1
0,1,0,0,2
2,2,0,9,1
0,2,9,11,0
3,1,2,1,0
5,2,0,2,3
3,6,6,4,1
2,1,0,28,2
1,1,2,0,0
1,1,0,0,0
1,1,91,60,1
0,0,23,38,1
1,0,0,1,145
8,4,0,1,1
0,1,15,2,0
2,2,2,0,3
0,4,0,0,4
5,0,0,0,10
0,0,1,2,3
0,0,0,0,0
0,0,2,0,0
3,10,1,2,0
15,2,0,0,0
2,1,2,4,3
8,6,0,0,0
1,0,1,11,0
0,22,0,4,0
28,0,116,2,0
0,13,30,0,0
