1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
0,1,0,4,1,0,319,44,0,0,0,0,2,6,6,1,1,0,2,5,0,0
0,0,0,2,0,2,0,1,1,21,4,0,1,3,3,2,3,0,1,0,2,0
0,0,0,25,1,18,0,0,0,0,1,723,62,3,0,3,0,0,0,7,8,2
87,0,1,25,0,1,1,0,4,0,8,0,1,1,1,17,0,288,0,0,4,0
1,1,0,4,0,1,1,1,0,3,0,7,6,3,4,0,1,7,12,2,0,0
0,1,0,9,64,2,10,0,0,1,4,2,4,2,0,17,0,32,1,0,63,0
3,0,13,0,0,1,2,6,1,0,0,4,0,1,6,4,0,1,1,16,0,2
3,0,0,0,0,13,4,1,1,0,5,60,0,1,1,0,0,0,0,0,387,72
0,3,22,15,104,0,1,2,0,1,22,1,3,0,2,20,59,3,5,1,30,0
4,3,0,6,0,22,3,1,6,0,0,3,4,0,0,18,0,0,7,12,13,0
8,0,1,1,0,1,13,0,6,0,5,1,0,17,0,0,0,3,0,0,12,0
2,20,0,0,0,46,16,0,0,8,39,3,1,1,2,5,6,631,0,0,1,63
0,0,4,3,1,0,1,0,2,3,0,8,1,0,0,2,346,1,5,6,0,1
0,2,74,0,0,1,0,6,279,0,13,4,1,18,0,3,2,0,0,23,3,20
2,9,1,2,2,0,0,8,1,0,1,1,0,0,0,56,2,8,0,1,4,11
90,29,0,1,2,2,2,0,0,3,54,15,0,18,1,0,14,1,3,1,6,33
0,1,3,0,0,1,0,6,0,1579,3,0,1,0,3,1,14,1,1,1,45,0
0,25,11,0,1,0,0,6,39,0,2,1,0,0,0,1,2,1,2,5,0,0
15,2,1,0,2,11,5,1,0,0,0,3,0,1,1,2,2,3,0,25,2,1
3,2,1,0,0,88,2,8,1,0,4,10,6,3,2,13,111,0,42,0,2,2
4,5,1,9,31,2,1,1,1,31,0,5,1,5,4,12,0,3,7,0,1,0
0,0,2,6,3,1,46,4,0,1,2,0,33,4,4,4,3,0,1,0,1,54
1,0,10,0,0,0,8,0,26,6,1,9,0,1,4,5,1,0,8,5,0,6
1,0,3,0,1,0,8,0,0,6,66,0,0,5,3,0,1,0,2,0,4,2
0,16,14,0,10,7,0,18,7,1,1,13,2,0,4,22,16,10,8,3,24,5
0,3,3,19,22,6,32,1,0,118,0,0,0,1,12,159,10,0,3,0,0,0
0,0,17,0,0,2,2,5,11,1,0,0,0,1,0,1,0,4,1,0,0,0
3,3,0,0,0,0,2,3,1,0,1,4,5,3,4,2,1,1,0,1,0,8
3,3,1,2,3,2,0,1,0,5,8,3,3,0,2,1,1,0,7,1,10,3
0,9,0,1,1,2,2,2,0,16,13,0,174,1,0,0,0,2,0,0,0,2
0,6,1,0,0,3,0,3,4,0,0,0,3,5,0,0,17,0,0,15,12,5
