1,2,3,4,p
6,2,1,0,40
4,5,0,0,4
8,0,1,1,9
0,0,0,12,0
0,7,0,0,4
4,0,6,3,2
2,0,1,0,13
23,5,0,1,13
2,22,0,2,0
2,0,3,0,0
1,0,0,27,0
0,1,5,4,1
0,0,13,1,0
2,0,2,0,0
7,11,6,5,25
0,0,0,1,3
7,0,4,8,1
1,6,2,4,1
0,4,9,2,3
4,32,3,3,17
4,5,0,0,1
2,1,2,0,0
0,1,2,1,8
8,0,0,0,7
0,1,7,0,0
0,0,0,0,8
0,2,0,0,3
10,6,4,0,2
0,2,0,1,4
0,49,0,34,0
9,40,1,0,2
2,0,0,4,0
5,10,10,17,3
0,3,4,0,1
2,0,2,2,3
5,1,1,3,63
3,0,0,1,1
5,11,9,1,0
1,1,0,4,1
0,0,8,3,4
0,16,3,1,2
6,7,0,12,0
0,1,0,2,0
17,17,1,0,4
22,0,2,7,0
7,1,6,0,2
32,0,5,0,5
0,1,0,0,4
2,3,4,0,5
0,2,1,15,0
2,8,2,0,2
1,0,0,2,1
0,3,0,1,1
10,9,0,2,1
10,0,0,0,4
1,0,3,3,2
3,0,1,0,0
3,14,8,1,0
0,16,3,0,7
1,3,0,2,1
1,0,0,0,4
3,9,0,5,1
0,1,4,24,3
0,16,8,2,0
0,1,3,0,14
4,3,7,1,0
2,0,2,0,0
0,3,1,2,23
0,396,0,0,6
8,3,0,0,0
0,0,1,5,9
7,3,1,0,8
0,0,1,0,1
4,1,0,0,2
1,0,15,7,2
3,5,2,0,86
2,0,2,2,0
3,0,0,0,1
3,1,0,44,0
2,2,2,0,11
11,22,3,2,1
44,33,1,60,2
8,0,1,0,3
2,1,0,0,0
0,0,0,0,0
0,6,0,3,4
0,13,2,2,0
2,1,1,8,5
3,1,4,2,1
10,2,1,0,0
2,1,3,2,0
2,10,0,4,0
1,8,0,4,7
1,2,2,0,0
2,5,0,20,2
4,1,0,0,15
1,2,3,7,4
3,0,5,4,2
0,0,6,1,3
2,0,0,1,2
1,22,6,1,2
10,3,15,0,23
1,1,0,4,1
0,27,0,0,9
78,0,0,2,0
0,1,13,0,2
1,0,104,1,15
2,0,1,0,22
0,0,1,0,3
2,2,0,1,0
6,3,0,11,1
0,2,1,0,0
5,2,1,0,4
7,6,8,0,0
1,1,0,0,0
0,1,4,5,0
0,4,0,2,3
0,1,2,9,9
0,0,0,6,4
0,1,1,1,2
0,0,0,0,1
1,0,3,0,0
1,4,0,4,8
1,2,1,0,0
1,35,4,2,0
2,4,2,2,1
0,6,0,10,0
4,1,2,5,0
0,6,0,2,1
2,1,0,38,4
0,20,4,0,0
18,2,184,0,7
0,0,0,0,4
0,2,2,0,1
0,2,0,39,810
2,4,1,0,3
1,0,4,0,0
1,0,9,0,3
0,0,17,2,0
6,0,7,0,0
7,18,0,0,0
0,0,2,0,1
0,7,1,1,1
0,0,0,2,2
0,1,4,3,1
1,28,1,8,2
2,0,0,8,11
0,4,0,0,0
1,1,0,0,0
0,0,3,1,1
0,10,0,2,0
2,0,8,1,17
9,2,1,0,0
4,0,0,1,2
205,2,3,2,0
0,2,0,5,0
9,6,23,12,1
0,0,7,25,2
0,7,3,1,0
0,1,8,16,52
2,5,0,0,0
21,0,1,1,3
0,9,1,0,0
3,4,10,2,0
1,0,8,3,1
0,1,0,0,2
0,0,18,0,0
0,0,321,4,1
8,7,0,1,6
23,10,4,1,3
0,1,0,1,0
2,10,1,0,0
0,2,2,0,0
0,6,2,5,6
1,3,0,0,1
0,9,1,0,15
0,0,0,2,2
3,1,1,0,8
2,2,2,2,3
2,0,0,7,8
1,1,0,4,19
4,0,1,8,4
17,2,2,5,0
1,1,19,0,0
334,0,2,4,0
1,0,3,1,0
1,0,1,0,1
1,4,0,2,0
1,0,1,9,14
47,9,1,1,1
0,0,32,1,2
3,0,1,3,0
0,2,0,2,1
1,21,3,0,1
0,0,18,1,0
0,6,25,0,7
0,2,1,2,6
5,2,0,1,0
6,2,0,3,1
5,4,1,0,37
1,1,1,0,9
1,10,3,0,0
0,4,1,0,2
0,4,0,3,21
1,0,5,0,2
16,2,1,1,1
5,0,0,5,2
1,0,0,13,11
10,0,0,2,0
0,0,1,2,1
6,0,3,1,25
2,0,0,1,20
1,1,1,9,12
3,0,1,1,5
1,2,13,0,0
13,0,2,0,3
0,1,0,0,0
3,4,15,5,4
0,1,289,2,6
0,1,0,2,1
10,2,5,0,0
0,0,0,20,6
1,0,1,0,0
2,0,1,2,0
23,6,0,1,0
6,0,1,1,12
3,3,0,1,0
0,1,15,0,0
1,2,0,0,0
0,0,1,98,0
0,0,49,3,1
11,1,0,2,3
0,1,0,40,0
1,1,0,5,0
2,1,1,0,8
0,0,0,1,0
6,2,1,2,3
0,9,3,14,1
3,1,1,1,0
0,4,1,11,0
1,4,0,0,0
18,2,337,20,0
0,1,1,0,5
0,0,1,0,0
1,0,12,1,0
1,0,0,0,4
0,0,3,1,6
2,2,3,0,0
2,24,4,1,2
3,0,11,5,1
1,7,5,0,0
4,10,1,1,5
59,2,0,2,3
2,8,7,0,0
1,10,0,3,3
0,2,7,1,1
9,3,3,0,1
16,1,0,0,5
0,1,7,3,1
0,7,0,1,0
1,1,1,0,0
4,1,0,0,2
1,254,0,0,0
0,0,0,10,0
0,5,0,0,13
3,2,2,0,0
2,19,1,0,0
0,20,3,11,0
0,0,0,0,0
4,0,1,2,3
6,0,1,0,1
0,0,2,0,0
0,1,0,1,1
0,13,4,1,2
0,1,3,12,0
1,2,0,1,0
0,1,4,0,1
1,0,11,0,6
1,7,4,4,0
0,0,0,2,0
0,2,0,6,0
1,2,0,23,1
0,0,1,0,1
1,0,3,1,3
0,0,0,0,2
10,1,0,0,2
0,1,0,1,0
10,2,0,2,5
2,0,0,0,0
0,0,0,2,0
0,0,1,0,0
0,3,6,2,0
2,0,7,0,10
0,4,4,3,0
0,1,0,1,42
0,1,2,0,3
0,8,14,0,0
1,0,7,1,4
17,1,0,5,2
4,0,2,2,0
63,3,0,5,0
53,1,0,2,0
6,0,1,2,0
1,1,0,2,0
1,5,0,2,1
3,0,0,0,2
5,0,1,1,0
31,0,1,0,1
0,0,2,4,24
1,1,0,9,0
88,3,1,1,5
0,15,10,0,15
7,2,4,6,0
3,0,29,0,3
26,0,1,1,3
19,11,2,0,0
2,13,0,0,2
2,4,1,0,0
2,3,0,3,1
1,40,0,1,65
1,9,3,3,12
1,17,1,2,6
54,2,7,3,2
0,3,1,0,0
2,7,3,0,7
1,11,6,4,14
0,2,0,2,1
1,2,0,5,0
7,1,23,10,11
6,2,4,3,0
0,0,2,3,0
0,0,2,3,0
0,6,3,7,0
3,3,1,3,2
5,4,1,5,0
2,7,8,1,0
0,0,0,0,0
31,0,0,0,1
0,0,0,0,2
2,11,10,2,2
24,0,2,27,1
1,2,1,8,2
2,10,0,0,3
3,2,0,2,1
1,0,0,5,0
1,1,2,9,5
1,0,0,6,2
18,0,0,5,2
1,3,0,9,1
0,1,1,18,1
0,2,0,6,1
2,7,8,1,1
1,0,2,1,0
0,0,4,0,0
0,2,1,0,16
1,0,0,6,11
0,4,1,1,0
0,0,3,14,2
0,0,0,0,0
2,0,0,0,0
0,1,0,4,0
3,15,2,1,0
3,0,0,0,0
4,0,2,2,4
0,2,0,1,1
0,1,2,3,7
0,34,9,3,1
0,0,16,0,5
19,0,0,7,0
14,0,1,0,0
11,0,1,1,0
0,11,3,0,0
1,17,5,0,3
5,10,1,7,0
0,0,0,0,1
3,0,1,0,0
5,3,0,0,0
6,0,1,0,11
0,0,2,0,1
0,3,4,1,9
10,0,0,1,0
9,9,5,0,3
8,0,0,2,1
5,6,0,0,1
1,0,1,0,4
2,1,0,0,0
0,0,45,1,0
0,0,0,0,0
4,1,4,1,0
0,0,1,0,0
0,1,0,3,7
1,3,0,0,1
0,0,0,0,16
2,0,0,40,19
4,0,8,5,9
0,2,0,2,20
24,23,2,0,0
15,1,8,2,0
0,0,0,2,4
0,0,0,0,0
0,4,6,0,0
3,0,0,0,0
0,2,0,0,2
2,1,3,0,3
0,0,1,9,1
0,32,1,3,0
1,0,1,4,0
4,1,2,1,14
0,0,2,0,0
2,0,0,0,0
0,0,3,0,1
3,1,1,1,10
2,15,2,1,4
0,0,2,9,4
0,3,2,3,0
1,2,8,1,12
0,1,1,0,1
2,0,0,3,804
0,0,7,3,0
2,4,1,1,0
2,3,5,1,6
3,1,2,1,2
0,1,1,50,0
0,14,5,0,0
1,0,1,0,6
5,0,1,2,0
5,7,0,1,1
0,3,0,16,14
0,0,5,4,2
3,18,0,0,10
0,0,0,0,11
0,1,2,2,0
6,0,2,4,1
0,0,0,3,23
77,0,2,3,39
3,0,2,0,2
550,2,0,0,0
0,1,23,0,0
4,2,13,4,0
0,2,2,3,0
4,0,3,0,2
0,0,0,0,4
1,0,0,4,6
16,3,3,1,12
2,0,1,0,0
1,1,0,1,0
2,5,1,0,0
13,0,0,4,0
0,3,3,2,2
2,0,2,25,3
4,1,1,9,15
1,0,2,4,9
0,4,0,0,17
0,0,25,0,1
1,0,6,0,7
50,6,1,5,3
2,1,3,2,4
1,2,1,0,9
2,2,0,0,3
9,1,1,3,0
8,2,3,10,0
1,0,1,17,0
0,1,11,3,0
1,0,3,5,8
0,2,5,21,0
1,3,2,4,1
2,0,0,1,0
1,1,0,0,6
26,6,2,1,29
0,0,0,6,37
0,0,7,0,0
0,4,0,3,0
1,6,2,0,1
0,1,26,0,0
0,1,0,1,27
6,0,0,0,2
0,1,2,3,1
2,0,2,0,0
1,2,0,6,3
20,2,0,43,0
8,0,0,0,18
1,4,1,0,15
1,0,1,0,2
3,0,1,2,0
1,0,2,0,2
5,8,0,1,3
16,1,0,0,0
2,16,5,7,2
9,3,7,32,0
1,674,0,3,0
