1,2,3
945322829,942180385,899918349
948972246,936945872,904096641
945875611,944295662,903253917
943043020,938670590,904168093
944586702,943592303,899301492
950288982,941288120,903651941
946032267,939345632,902607008
947218096,938564162,906148142
946342730,943751063,900623283
940919582,940512300,903532374
944170662,941509099,899200787
950272922,939595635,899526240
948766656,946271699,906888083
945592791,940905363,902509501
945426344,943335398,899586023
943934042,939041147,909314909
941152463,941574882,904154346
943732107,942876680,904669539
944281335,939663794,902972743
950229320,946494508,905523772
946853838,942796963,902083983
948192316,938283050,907546500
944252284,939503236,903785415
948771333,937433035,905255226
941104251,940976540,904797418
948113410,940509089,903632439
941075518,941803150,907438602
949444613,939767269,910645971
944962175,938757980,895706010
947340403,943181229,904466531
944323043,941059146,901460092
942007897,945114246,905885031
946252877,940953392,901125049
953641096,942943074,904283344
952823465,939561475,899392446
943443068,938906755,902913279
946453303,939183277,904309879
945194503,939671499,905162034
946338506,936939740,903319455
949385152,940053036,901875859
944535590,942037710,903579050
945620987,943470817,903219230
941755084,944098793,907816166
944289885,940686149,902788277
943127576,941379812,903452290
947164854,939436907,909127087
947715591,938491861,902200992
950137204,939860919,902802344
943007246,941993950,900079317
947947097,936346245,902911201
944646917,940696808,905698647
946253196,945338949,904620146
944200434,944098344,902440446
943737254,938641664,903457884
948317155,939045738,907230319
945336240,937240115,901388320
944426056,940254046,908678231
946423917,938964737,904718613
946746182,939136789,905419071
942297489,939228417,904871588
943775676,938782220,903892514
940379440,944830790,895776503
950451271,946558558,900909253
945596160,941632928,902174457
943470041,939221161,900190572
942308033,943552461,903270222
947252511,938210331,905902614
948770093,941281153,903094388
947508107,937470341,903952777
943191211,941860136,902658640
944194550,938754609,903179108
943677424,937075609,904845053
939667068,942753589,906455212
943550909,941214567,908427268
940695352,942576048,903306188
943566667,941219286,904122376
943615449,942174124,902542589
943815054,937505271,903164402
944374960,939178557,904849529
943939474,937837912,904486033
943516778,941969454,902552820
946041923,938220412,897994407
944430498,934895126,899722694
943492236,935552446,904668101
945654179,938970356,900727505
949195438,939259783,906327492
945037444,941214952,902189003
947423015,945069202,899925702
938928696,941260381,905542474
942267214,939234870,898237697
947414197,939496783,900366406
943326527,941350628,905330515
945660952,941739582,896982564
947964666,939525228,902174137
945560973,938890446,901255006
940733740,942726814,906600514
946253900,943057143,899782797
945596747,944575329,899350566
939577919,942392600,903094707
947672089,944404305,907206182
