1,2,3
22280760,24309284,22729044
21991686,24559468,22994618
22045496,23671989,22517884
22143533,23704423,22531123
21956913,23900423,22489043
22003624,24145487,22740182
21815938,23704908,22698740
22163134,23891530,22889163
22473777,23948707,22711776
22295908,24414829,22702458
21981692,23928685,22942847
22323101,23888389,22697091
22614869,23666193,22889614
21996231,24081608,22864304
22240305,23859158,23162376
22191474,23736816,23078746
22238935,24318936,22906741
22052186,23919223,23082993
22036768,24014040,22897112
21855373,23894944,22458740
22336831,23774962,22638880
22164399,24108036,22851595
22374708,23840612,22748660
22547879,23953027,22683697
21808288,23782254,22890159
22292464,23120343,22882085
22326358,23882488,23003656
22478803,23868642,22815909
22202546,23248671,22900130
22046984,24154402,22944418
22190057,24045211,23095064
22217682,23298514,23563709
22268271,24145402,22950003
22115357,24191494,22850475
22177040,23857915,22538481
22217624,24072461,23088002
22214062,23783898,22749624
22386026,23855976,22796993
22238513,24120070,22673633
22189319,23723075,22961499
22097491,23830411,22739528
22334863,23913743,22646207
22227664,24158553,22929920
22735377,24185424,22697511
22074985,23621724,22737537
22232772,23771696,22620182
22245671,23768134,22423785
21959971,23768555,22791268
22292628,23809694,23115660
21844548,24172295,22871320
22194626,24445325,23235443
22503511,23923585,23187732
22158740,24197732,22712881
22644018,23660545,22716552
22188370,23932500,22992938
22478193,24204898,22753373
22182477,24149365,22849884
22163087,23862741,22295027
22229070,23753255,22691709
22378329,23839432,22966446
22279085,23739071,22873389
22114385,23553798,22588012
22173233,24068309,23378948
22320863,23721431,22894110
22215222,23384690,22831279
21971558,23747543,22734379
22044535,23200830,23124652
22298380,23543724,23330537
22409188,23883753,22820031
22258898,23796670,22741940
22211332,23758671,22613088
22189670,23653379,23084953
22198363,23736753,22960037
22138484,23750304,22902915
22561574,23601155,23011154
22357111,23634137,23227198
22310108,23827798,22671221
22308632,23844911,22796308
22272207,23963460,22943018
22295498,23774857,23029246
22440973,24123231,23030724
22056579,23759451,22965544
22292452,23819263,23127328
22308678,23791127,22876111
21818750,23987717,23054571
21949779,23539615,23268748
22186108,24005758,22452362
22424910,23863394,23042049
22378481,23570638,23094831
22087263,23678585,22706425
22098217,24226711,22876671
22270509,23692727,22496292
22297525,24074147,22814991
21865331,23873131,22826549
22135016,23777470,22827358
22450603,23231979,22837905
21919212,23861645,22895728
22348676,24083251,22837408
22530434,23304351,22660379
22184468,23921920,22669043
