1,2,3
3510161,1801953,1553207
3588847,1811703,1565810
3580480,1792775,1566227
3580222,1793313,1575366
3561955,1785090,1590972
3564838,1807560,1619605
3516775,1795205,1610690
3554634,1775697,1582418
3527835,1744219,1567456
3592659,1801423,1603290
3514637,1775497,1575209
3574461,1779353,1612763
3497412,1776962,1569217
3550460,1766263,1573607
3577893,1792275,1596869
3550051,1786185,1603446
3552751,1775346,1577924
3511281,1780300,1583780
3618478,1798330,1610734
3583620,1782816,1590875
3538327,1816193,1624487
3499136,1790434,1613572
3525632,1766636,1621732
3533623,1801646,1599232
3540533,1776428,1593228
3528959,1770754,1577715
3571507,1802355,1610226
3524347,1764042,1570054
3547031,1746824,1596344
3572687,1757399,1584213
3521983,1783496,1563175
3514704,1799093,1575958
3479550,1771819,1597171
3556540,1777587,1563815
3520940,1800000,1595373
3559460,1806682,1584502
3492413,1793588,1563957
3552214,1830291,1571196
3569162,1819051,1573218
3519218,1815124,1565793
3586152,1803208,1613690
3492669,1817623,1592648
3541875,1779728,1557789
3516496,1757943,1597002
3547222,1753092,1584700
3573801,1783505,1564630
3565284,1775859,1570109
3478724,1813163,1548358
3486324,1781724,1573837
3570133,1770564,1586958
3489730,1789800,1566469
3561153,1772689,1608506
3544655,1815001,1593303
3559939,1773875,1556799
3553707,1809258,1592452
3595870,1815639,1563700
3600820,1800670,1587235
3537105,1749123,1555808
3485258,1760608,1593642
3562238,1790956,1607418
3584956,1793459,1608901
3568283,1770460,1596315
3553329,1783073,1571565
3528833,1778188,1574326
3562919,1801908,1591656
3482117,1775318,1579853
3544100,1748966,1569989
3548312,1738467,1600855
3515623,1794317,1579996
3540459,1759877,1568639
3533695,1766157,1586322
3550278,1796686,1579782
3552169,1769815,1583132
3575908,1790690,1600236
3534268,1770496,1549620
3576138,1773774,1588943
3561677,1789930,1588690
3585083,1797489,1603102
3515425,1763276,1618668
3560378,1788052,1616213
3593734,1767466,1608342
3528240,1795372,1583926
3551869,1793768,1610179
3561254,1777337,1573914
3532518,1806657,1590452
3504685,1814142,1580792
3508139,1816440,1546975
3581962,1777085,1596137
3522994,1765563,1610087
3583441,1786583,1582115
3550426,1764172,1596311
3584674,1787589,1566878
3571939,1770757,1595550
3563195,1810921,1620304
3621300,1775496,1561813
3574775,1779173,1584540
3526394,1770248,1594216
3546561,1750089,1618070
3534099,1807552,1571322
3539296,1785877,1573487
