1,2,3
6725822,9037764,7092299
6922050,8594483,7178137
6929574,8537973,7176649
6862570,8733860,7309513
6798225,8448286,7189685
6864300,8812891,7408760
7120159,8785116,7146560
6850576,8366044,6922084
6888798,8454772,6961436
6860283,8572421,7149819
6982053,8657832,7161855
6923165,8830365,7283248
6751586,8939757,7210946
7063581,8543686,7057924
6901360,8735841,7200296
6833439,8694950,7074451
6895137,8625365,6928448
6910741,9052611,7422425
6813887,9020540,7139478
7063941,8648657,6916977
6961073,8686817,6996798
6844992,8934336,7297824
6815850,8714489,7223341
6858402,8712216,7274562
7015293,8845129,7156209
6924767,8837497,7244383
7210348,8663338,7042438
6991237,8432626,7078261
6979510,8897156,7018765
6824453,8385979,7173146
6979406,8948223,7041129
6862094,8377868,7158814
6857647,8542748,7257073
6910707,8633185,7256714
6960132,8506423,7062864
6822943,8172451,7454194
6881193,8746726,7010643
6776409,8647239,7137810
6993466,8530758,7313555
6864172,8574590,7002585
6935123,8675786,7038717
6912947,8732338,7145226
6903334,9017370,7137117
7076503,8669864,7086268
7205263,8559388,7371666
6955906,8635437,7195151
7063906,8446848,7177906
6820064,8643507,7369818
6963406,8689987,7227459
7071012,8470494,7178933
6837816,8494245,7304381
7027902,8552695,7026694
6854698,8667863,7356487
6887300,8577968,7110262
6946653,8608120,7299107
7068074,8540600,7000327
6886476,8887334,7137887
7055210,8362374,7020484
6878894,8957690,7176687
6752782,9000563,7161111
7126742,8662483,7423426
6862999,8805593,7131407
6864683,8856181,7150461
6682806,8528485,6980580
7041243,8494516,6993783
7026079,8548524,7207828
6961015,8670511,7100331
6946931,9018496,7015736
6968480,8417675,7246115
6976874,8712445,7237673
7000060,8467804,7142352
6933858,8738948,7286764
6883109,8841459,7128212
7087777,8771353,7242112
6766598,8903349,7233772
6998598,8902598,7034598
7004089,8455898,7367226
6831675,8641630,7046582
7022585,8564622,7207546
6862547,8977792,7483821
6852132,9020790,7071358
6875666,8570315,7065418
6978720,8555385,7358822
6982331,8658500,7218260
6861827,8570857,7030761
6828993,8892360,7026604
6919345,8837059,7165383
6863023,8884749,7139003
6958147,8798732,7221057
6826345,8877492,7336856
6966530,8710401,7139619
6973624,8738302,7338549
7015177,8699371,7180601
6969560,8531800,7157133
7030143,8550672,7148049
6764288,8610247,7143892
6775387,8782259,7048840
6944923,8351677,7294937
6997657,8293707,7201451
7062641,8443928,7066701
