1,2,3
371497,185980,227803
373169,185576,227367
373043,186043,227504
372093,186603,227936
374158,186239,227597
372541,184938,227816
372490,186599,228583
373965,185701,227942
373497,185038,227781
372112,185612,228413
372854,186762,228150
373479,186648,227672
372920,185179,227745
373371,185305,228149
373762,185416,228343
373230,186098,227754
371973,185952,228320
372676,186419,228459
373293,185764,227745
372131,186209,228307
372520,184820,228137
372870,184901,228447
372763,184972,229166
373733,185605,227328
373972,186609,229284
373707,185159,227705
371966,185800,227752
372474,186020,227695
374376,185195,228202
372708,185361,228802
373317,185414,228692
371511,185809,227631
372553,186075,228767
372788,185752,228741
372529,185548,228136
373753,185677,227568
372309,185876,228256
372649,186193,228120
373489,185652,228553
371897,185820,227664
374359,185135,228740
371996,185886,227856
373994,185937,228304
374105,185779,229297
372900,184968,228637
372809,185776,228576
372477,185896,229088
372273,185308,228163
373845,185901,228225
373746,185965,228592
372501,185472,228663
372385,185554,227783
373032,185604,229290
372246,185826,228476
373809,186191,228288
371301,186984,228092
373554,185827,229193
372893,185657,228852
371754,186027,228453
373431,185795,227822
373894,185677,228544
372382,186221,228522
373539,186116,227874
373682,184805,228088
372752,185877,228111
372182,186078,228622
372160,185321,226884
372446,185386,228303
373959,185860,227642
372873,185490,228082
372687,184259,228050
373556,184723,228319
373454,185425,227488
374161,185080,228357
373266,185409,228858
373175,185908,229203
372566,185238,228242
372407,186504,228626
371794,186220,227569
372894,185944,227539
372697,185168,227964
373463,184746,227836
371748,185904,228789
372184,186015,227705
374427,185830,228772
372656,185491,228845
372124,185063,229009
373777,185477,228263
372714,185610,227525
373179,185540,227835
373554,185535,227855
374139,185585,227927
372721,185474,227426
372356,186050,228475
373676,185009,228567
373235,185718,228384
372309,185479,228570
373019,185507,229091
372243,186705,227375
373340,185970,229134
