1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,p
0,15,7,4,2,1,1,0,0,5,1,0,0,0,3,1,0,0,0,1,0,1,2,0,2,0,0,1,0,1,1,4
1,1,1,1,0,0,1,0,0,2,0,18,10,0,0,4,1,0,1,0,155,1,3,0,2,1,0,0,0,2,1,46
2,2,1,0,0,0,8,0,0,2,0,2,0,2,0,1,0,1,1,8,1,3,0,3,2,0,0,3,1,1,0,0
0,0,2,0,2,0,1,1,2,1,1,29,0,1,14,1,2,0,0,2,1,1,1,5,2,2,2,0,2,0,1,0
0,4,3,29,0,9,1,0,1,8,11,0,0,0,2,2,1,0,5,0,2,1,0,3,1,1,0,0,0,0,0,13
14,1,0,1,1,0,0,0,15,0,3,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,7
11,4,0,13,0,3,1,0,4,0,5,1,0,2,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1
0,1,14,4,0,3,0,0,1,31,0,1,2,44,1,1,0,0,2,0,0,0,1,4,20,1,1,0,2,2,2,0
7,2,0,3,2,11,15,4,1,0,2,2,4,3,0,0,0,1,1,0,2,0,2,2,3,3,0,0,1,1,0,11
0,3,20,0,3,0,12,1,0,2,4,0,10,1,0,4,0,2,1,1,1,3,1,0,5,0,1,3,2,1,1,0
0,2,1,12,2,1,2,2,3,1,8,0,0,0,0,0,3,2,0,0,2,0,1,1,2,1,2,1,4,1,1,0
1,1,0,10,65,0,1,2,0,0,0,0,10,2,2,0,2,0,0,3,1,0,2,2,0,4,1,0,4,1,2,3
0,5,1,6,1,0,0,0,2,3,11,7,0,1,1,1,0,5,3,3,1,1,1,1,0,0,0,1,2,0,0,1
5,1,3,1,4,3,9,0,11,0,0,0,2,0,0,1,0,1,0,23,2,0,3,1,0,2,3,2,1,2,1,5
1,0,0,9,1,7,2,10,5,0,1,2,0,0,6,0,2,0,1,0,0,0,2,1,1,1,3,1,1,1,0,1
1,4,18,36,0,7,2,0,4,19,0,0,1,1,0,2,1,0,0,3,2,1,1,2,0,1,3,1,1,3,4,2
12,4,0,8,0,1,3,1,107,29,1,0,1,0,2,0,1,15,2,3,0,1,0,2,1,1,1,3,0,5,1,1
2,0,1,3,1,0,7,0,2,0,2,3,0,4,2,0,1,1,0,1,1,0,0,1,1,2,2,1,2,0,1,0
3,1,0,0,4,2,2,1,0,21,0,0,1,0,1,58,0,0,2,4,0,0,1,2,0,2,1,0,1,2,1,0
3,0,1,9,1,0,2,0,1,1,0,3,1,3,1,1,6,2,1,1,3,1,0,0,0,0,3,1,2,3,1,2
1,0,2,1,1,1,2,3,0,48,0,3,15,1,2,58,0,1,0,1,0,2,1,0,0,2,2,0,2,1,0,0
1,0,0,70,1,37,2,2,0,0,2,0,2,1,2,2,0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,9
0,0,0,1,1,5,13,3,0,1,3,2,22,0,0,22,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,1
1,2,4,0,0,4,14,1,1,1,0,0,0,2,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,2,0
1,3,0,3,0,0,105,0,0,0,0,3,1,1,0,1,1,2,0,0,1,1,1,4,0,0,0,2,2,0,1,2
0,0,5,6,5,2,5,0,0,0,8,0,0,0,1,1,0,0,2,3,0,2,2,10,1,0,1,1,1,0,0,2
0,0,5,0,0,4,3,0,0,5,1,4,2,0,2,0,7,3,0,0,0,0,2,1,1,2,0,1,2,2,0,29
5,5,0,31,0,0,1,8,0,1,0,2,0,2,1,2,0,4,1,2,1,2,1,2,0,1,0,0,2,2,2,2
0,0,3,0,0,1,0,0,5,1,1,0,0,19,0,1,0,5,2,1,1,7,2,0,0,1,2,0,0,2,1,0
0,1,1,3,0,0,1,1,0,0,0,1,2,4,0,0,1,13,1,0,1,1,1,3,0,1,2,1,1,1,4,3
9,1,1,3,0,0,2,0,1,2,8,2,11,1,6,1,13,0,8,1,0,1,1,1,0,1,1,2,1,0,1,8
0,2,0,0,0,0,3,7,1,4,6,0,1,0,0,0,0,0,1,2,1,2,0,2,2,1,0,0,0,1,2,0
2,7,0,1,0,0,2,0,2,1,0,1,0,2,1,9,1,0,1,3,1,1,0,0,0,1,4,1,2,0,1,0
10,1,1,1,0,1,2,2,8,0,1,2,0,0,1,1,0,0,0,0,0,0,2,2,0,4,0,1,1,2,2,0
0,4,0,7,5,4,1,0,1,0,1,0,5,2,1,0,0,0,4,0,0,0,3,0,0,1,1,0,0,0,2,0
1,2,6,3,113,0,0,3,1,0,0,12,0,0,0,2,2,2,1,2,0,2,0,1,1,1,2,2,1,0,0,6
2,4,0,0,3,1,0,2,1,0,2,3,1,10,1,1,2,0,0,0,2,0,0,2,3,1,1,2,0,1,0,0
0,8,1,1,0,6,5,5,0,0,9,0,6,10,2,1,1,1,0,0,0,1,52,1,3,1,1,0,1,0,0,0
0,13,1,1,16,8,4,0,6,0,0,1,0,1,5,2,0,0,232,4,0,2,4,2,3,1,1,4,1,2,0,7
1,1,0,0,0,5,2,0,2,10,0,1,2,1,0,8,1,3,1,0,0,2,1,0,0,1,1,3,3,0,4,1
1,2,44,0,2,0,0,1,54,1,0,0,2,0,2,4,0,0,0,2,0,0,0,3,1,0,1,3,2,1,1,96
2,0,0,0,1,2,0,55,0,1,0,1,0,2,0,2,3,1,4,1,1,1,0,1,1,0,1,0,1,4,1,1
1,4,0,21,13,0,1,10,0,0,0,2,3,0,4,5,2,3,0,3,0,0,0,1,2,1,0,5,2,1,2,3
0,0,2,3,3,0,0,2,0,8,1,2,3,1,1,0,0,2,3,0,0,2,1,1,1,0,0,2,2,4,0,4
2,0,4,0,0,4,0,1,0,2,0,5,1,3,0,0,0,3,1,1,2,1,2,1,1,0,0,2,1,1,0,2
1,0,0,4,1,0,0,1,0,0,2,1,1,0,0,0,0,3,1,1,0,0,0,1,3,0,2,0,0,2,1,4
1,2,0,9,1,0,0,0,0,17,1,1,2,1,0,0,1,3,1,2,0,0,4,1,0,1,2,0,0,2,1,16
0,2,2,2,0,0,0,0,5,2,0,1,3,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,1,2,1,1
1,0,1,1,1,2,0,0,5,32,0,6,1,2,1,2,1,2,0,5,3,1,0,0,1,6,1,0,0,0,0,1
5,0,0,4,4,0,1,1,11,1,2,0,4,1,0,2,1,1,0,0,1,2,1,1,0,2,1,1,0,2,0,0
0,3,1,0,0,0,6,22,0,1,0,1,0,1,0,0,1,2,1,2,1,4,2,1,1,3,0,0,1,2,2,10
8,0,1,4,43,4,0,7,0,1,0,734,0,0,0,1,1,0,0,3,0,0,1,0,1,1,1,0,0,2,0,1
0,0,2,0,39,0,0,0,1,1,0,1,1,1,0,1,0,3,0,0,2,2,0,1,3,2,1,1,1,2,2,0
1,0,3,0,5,0,0,0,0,4,1,1,1,1,0,4,1,0,0,1,2,1,4,1,3,0,0,0,0,4,2,7
1,0,1,1,0,2,12,36,4,1,0,0,0,0,3,1,0,0,2,1,0,0,0,2,1,1,5,2,0,1,1,14
1,3,0,4,0,1,14,1,37,3,0,2,1,0,1,0,3,3,0,1,2,2,1,2,1,0,0,0,4,0,0,51
1,12,1,503,1,19,1,0,8,0,0,1,0,22,3,1,8,0,2,0,0,2,1,1,1,1,3,0,1,0,1,16
