1,2,3,4,p
2,2,10,0,12
1,3,0,2,0
2,1,3,0,2
1,1,0,0,10
5,0,2,0,0
0,8,9,24,1
1,0,1,0,2
3,2,0,0,0
1,6,2,3,1
16,14,0,1,7
1,4,2,1,2
1,0,49,0,0
2,2,113,1,20
0,0,1,2,0
1,1,6,9,4096
4,14,6,3,0
57,0,0,0,0
0,0,0,5,0
0,2,1,3,6
0,0,18,20,3
0,8,0,32,50
1,0,1,12,1
0,0,2,1,0
52,1,2,1,0
27,0,0,10,0
3,2,0,14,1
0,0,4,2,6
2,0,0,7,1
0,1,0,0,8
1,8,0,2,8
11,3,1,1,8
0,0,6,0,1
1,2,0,10,2
46,2,6,9,1
0,18,1,0,2
4,11,10,16,0
0,0,53,0,0
6,0,3,0,0
4,3,0,17,0
3,0,1,0,2
0,12,0,2,0
0,13,0,0,0
0,0,4,2,3
2,1,1,7,57
0,0,2,16,0
6,5,0,1,6
0,0,3,10,0
0,1,0,0,2
2,5,14,1,3
1,0,8,0,1
0,0,32,3,1
26,3,3,2,4
1,28,6,2,0
5,0,3,0,1
0,0,1,0,0
0,0,7,0,1
0,0,2,2,0
0,6,1,3,1
7,0,1,3,2
0,29,2,0,8
4,3,1,3,4
1,1,4,0,7
1,0,1,7,0
0,1,2,26,5
0,0,5,1,18
2,8,13,0,9
0,1,1,5,3
6,0,0,1,3
1,0,0,0,0
7,3,2,0,3
0,0,3,1,0
3,2,0,0,0
5,0,4,1,46
2,0,0,85,18
0,5,1,2,10
0,8,0,3,2
16,1,1,2,1
0,8,11,0,56
0,0,0,0,1
0,1,1,1,1
14,0,1,5,0
0,1,7,1,0
41,12,0,0,3
3,19,0,7,2
0,1,0,2,1
0,0,3,1,0
2,5,0,2,0
7,10,2,15,0
0,1,0,1,2
0,1,0,1,4
3,0,3,9,1
7,0,4,5,10
1,12,3,0,1
1,4,0,2,3
0,0,0,8,0
239,1,0,0,5
0,5,0,1,0
0,1,1,0,0
2,1,9,0,4
0,11,22,4,2
0,2,7,5,1
0,3,3,11,2
7,1,4,2,0
0,8,0,0,1
0,2,5,5,1
11,0,3,3,5
4,1,5,0,1
1,3,4,2,0
0,0,7,9,0
0,0,7,0,0
2,0,0,10,32
0,1,211,5,1
6,517,4,0,9
8,12,3,5,4
25,2,0,0,0
0,16,0,4,1
1,0,0,0,1
0,0,7,8,0
2,3,7,0,4
5,1,0,0,0
0,2,1,1,0
6,39,12,2,0
0,0,0,0,0
0,1,0,0,18
1,0,2,0,0
0,0,0,0,1
1,6,1,12,0
1052,1,1,5,3
0,2,0,7,3
1,34,2,4,6
0,0,1,1,0
1,0,0,0,0
1,1,1,6,1
1,0,0,4,0
0,0,9,2,22
0,0,20,4,0
8,1,4,0,2
2,1,0,1,0
0,2,0,0,0
0,0,1,0,10
11,2,0,4,2
2,1,4,4,12
1,4,1,5,0
0,4,0,5,5
0,9,0,0,0
1,47,0,5,1
30,3,5,33,2
0,2,3,1,7
0,6,5,0,0
5,2,0,6,0
1,2,0,2,0
1,0,0,15,1
0,70,4,0,62
2,15,7,0,0
0,1,1,0,8
0,2,29,0,3
5,1,1,1,2
3,0,4,1,0
1,7,0,42,3
10,15,25,0,5
4,0,4,2,19
2,0,3,0,2
0,0,1,1,1
3,5,1,11,2
0,17,7,2,3
7,0,1,0,0
7,0,171,1,0
6,2,61,1,0
0,0,11,7,9
1,0,0,2,1
0,0,26,0,1
0,4,37,5,1
2,4,2,0,6
5,3,2,0,3
0,1,15,9,0
0,8,0,5,0
2,10,2,0,3
3,0,4,1,2
0,0,0,2,1
2,0,1,0,0
0,2,3,28,14
1,0,0,0,0
1,0,7,0,0
10,2,0,2,0
2,0,1,7,2
0,2,1,1,1
0,1,0,0,1
1,3,2,11,5
0,1,3,4,14
1,0,0,4,3
2,0,0,0,0
10,0,1,1,5
2,3,8,3,0
3,6,1,0,3
3,13,1,3,0
0,2,2,57,0
0,1,4,0,1
4,1,1,1,0
2,0,2,0,1
0,5,2,1,3
3,0,29,15,0
0,5,0,1,5
0,14,2,3,0
0,4,1,0,0
2,1,1,1,0
0,1,2,26,13
2,1,8,0,0
4,8,0,0,11
0,1,1,0,0
6,1,2,2,4
6,1,179,2,0
2,0,8,5,16
3,0,0,0,0
3,0,0,0,1
1,0,0,2,0
0,0,1,0,1
5,0,0,3,3
0,0,0,0,58
31,4,1,5,0
1,0,1,4,0
0,0,0,6,3
0,19,3,4,0
13,9,0,13,0
0,19,42,0,5
5,0,0,2,10
1,0,8,0,0
1,1,1,15,1
0,0,0,0,1
1,0,0,10,6
1,0,6,0,0
0,0,2,1,2
3,0,10,3,0
0,62,2,1,0
1,1,3,0,26
1,2,0,0,1
1,0,0,0,5
0,0,2,0,3
3,3,0,0,0
4,6,0,0,3
11,3,2,0,1
9,3,9,2,1
0,0,1,0,4
18,4,4,3,2
22,0,112,3,1
0,1,0,0,2
4,0,0,0,0
0,0,1,0,6
13,0,15,4,5
0,2,0,2,0
1,0,0,2,1
1,0,0,21,0
1,1,1,1,3
0,0,11,1,4
3,12,1,0,0
0,2,0,5,2
0,0,4,2,0
3,0,30,0,0
21,4,14,0,5
1,1,2,0,4
1,1,0,0,15
0,0,1,0,0
4,2,1,1,5
3,0,1,0,0
2,0,1,11,0
0,0,2,1,2
8,0,0,12,5
0,0,0,0,1
0,1,7,0,2
1,8,4,12,14
4,0,1,2,0
2,0,0,0,13
1,3,1,0,0
0,3,3,13,0
0,0,0,0,0
0,1,1,0,1
6,0,3,33,0
0,1,0,0,6
5,1,12,14,2
0,10,1,3,0
4,28,0,6,31
0,0,0,2,18
1,2,3,0,0
2,3,0,1,8
1,0,1,0,0
5,0,1,0,1
0,1,0,1,0
0,0,6,7,0
1,0,0,0,0
2,2,0,1,1
148,2,0,0,3
4,0,0,0,3
0,1,1,0,0
2,0,0,9,6
3,1,0,0,1
0,0,0,6,1
74,4,2,0,9
1,1,2,9,4
2,0,2,4,0
0,2,5,0,9
0,2,1,13,3
6,1,0,0,2
8,14,15,13,0
0,1,4,3,5
0,2,2,1,0
0,1,0,0,2
0,4,4,4,3
3,14,1,8,1
3,2,16,0,1
1,1,1,0,6
1,2,0,11,3
5,1,0,0,1
0,1,7,1,0
2,0,0,0,1
3,46,0,2,15
0,1,0,2,5
0,8,2,0,3
3,5,1,1,169
0,0,5,0,6
7,2,2,3,0
1,2,1,0,6
0,1,5,0,7
1,0,1,0,51
3,1966,0,1,2
0,4,4,0,0
4,0,52,0,0
0,2,8,1,11
6,1,0,1,0
1,1,0,3,0
0,1,0,0,2
3,0,0,10,2
1,3,0,19,3
1,0,0,12,4
1,1,5,8,0
0,1,0,0,3
0,1,3,1,0
1,0,5,3,0
0,0,0,3,3
0,1,3,4,0
0,0,5,0,0
0,0,2,4,0
0,1,2,0,3
1,2,0,0,3
0,4,26,0,0
5,1,0,1,0
2,1,24,12,2
0,3,18,1,0
5,0,2,0,9
0,1,6,1,11
0,2,3,0,0
2,1,2,0,0
0,0,0,2,5
3,5,2,2,3
0,0,5,5,1
9,21,0,0,23
4,1,1,0,0
0,0,5,1,0
2,0,1,4,11
0,2,7,0,0
18,0,1,2,0
0,0,1,9,0
7,3,12,9,0
3,0,1,7,30
1,5,1,0,0
33,2,0,15,0
0,0,1,1,95
3,0,6,1,1
5,0,10,16,1
3,2,1,0,0
3,0,0,3,18
2,0,4,0,2
0,0,12,0,2
2,2,23,10,2
0,0,2,0,0
8,15,2,0,3
1,0,135,65,0
1,2,6,0,1
6,5,2,0,0
1,0,0,0,1
0,0,3,0,1
0,2,0,4,4
2,0,7,0,27
7,7,0,4,27
2,0,211,1,0
2,1,0,1,0
47,5,1,3,2
0,2,0,0,316
0,0,1,2,2
0,7,7,0,2
18,0,0,6,2
0,2,0,0,0
4,3,0,0,21
68,99,0,6,4
4,1,0,4,1
1,3,0,25,0
0,3,2,0,17
0,3,2,6,15
0,1,21,0,8
1,0,1,4,2
0,0,1,0,4
0,3,0,2,0
5,0,0,1,0
5,50,0,0,2
0,2,0,1,2
4,24,0,6,0
2,1,0,3,4
0,1,4,0,2
2,0,7,15,4
2,9,1,0,2
2,0,1,7,2
0,0,0,1,1
0,0,1,0,2
0,1,0,1,0
21,0,1,1,0
2,6,3,0,0
0,0,1,0,1
2,1,1,3,5
1,0,9,1,0
12,3,1,8,18
2,2,0,6,3
0,0,4,6,6
1,2,1,1,8
0,1,0,0,6
2,0,2,1,21
0,2,0,7,0
15,1,2,0,8
3,5,1,1,1
0,0,4,4,0
2,1,26,1,0
0,0,0,0,52
18,0,16,3,1
0,0,1,2,36
2,1,0,1,0
2,0,0,5,0
0,0,1,0,3
0,3,21,3,0
2,0,4,2,0
1,1,0,1,0
6,16,5,0,1
1,0,0,0,1
0,1,6,0,16
0,2,0,1,0
0,2,5,5,11
5,2,1,0,4
0,1,7,0,1
5,0,1,3,0
0,0,0,2,3
1,0,0,0,1
0,0,2,0,3
0,1,0,8,0
2,4,17,0,1
1,0,2,0,0
0,1,0,4,0
0,0,1,1,3
0,1,1,2,10
4,3,0,0,0
10,3,3,0,0
6,2,12,3,0
0,8,0,1,15
3,2,0,1,3
1,0,18,0,1
4,2,2,0,1
1,0,2,0,1
5,0,3,1,0
3,0,0,0,3
15,0,2,5,1
0,0,4,8,0
2,0,9,77,3
2,1,0,1,5
0,0,2,0,0
2,0,6,0,0
0,1,0,0,39
0,0,1,1,0
0,0,4,5,12
3,1,88,2,2
0,2,2,2,1
0,1,2,2,2
0,0,1,8,2
0,18,10,0,0
2,0,2,1,2
0,0,5,1,43
0,0,2,2,0
0,0,3,2,8
2,0,0,2,0
1,37,9,1,0
2,0,6,1,3
3,4,4,6,17
2,0,0,1,1
13,2,0,0,0
2,0,0,0,1
0,4,0,0,1
1,2,0,0,9
1,19,9,0,15
9,0,0,0,38
7,1,0,6,0
2,0,3,3,9
0,4,0,0,0
0,0,1,0,0
5,2,5,0,16
1,0,2,15,0
7,0,0,1,1
0,1,31,0,5
2,0,1,1,1
1,1,0,0,6
0,4,76,0,1
7,1,0,0,7
3,1,13,0,3
2,2,0,1,0
0,0,0,1,22
7,0,4,0,1
0,0,0,0,5
0,1,1,0,0
3,4,4,1,0
1,0,0,29,2
0,11,0,8,15
1,4,2,2,6
3,1,0,15,1
3,0,4,0,10
4,54,1,13,0
10,2,8,5,0
1,3,0,1,14
14,1,0,1,242
1,32,0,1,7
12,1,1,1,4
0,1,0,5,0
7,0,1,1,1
3,0,0,0,2
2,0,0,3,2
7,1,2,1,5
3,16,3,0,4
1,0,0,1,0
0,0,5,0,1
7,2,4,0,1
4,2,2,1,7
48,1,3,4,0
1,3,1,2,2
0,2,0,1,2
0,2,2,1,1
2,2,7,1,0
0,1,1,0,1
0,0,1,4,0
0,7,5,1,1
0,0,0,29,6
1,4,1,1,0
5,123,1,0,2
20,7,5,2,1
0,13,5,0,0
0,6,4,0,1
0,0,1,0,5
3,18,0,0,34
2,0,1,0,0
0,1,2,46,0
1,1,10,3,1
6,1,0,23,0
0,0,1,3,4
2,2,0,1,2
0,0,4,0,0
2,1,1,1,1
2,6,0,0,13
13,0,3,2,0
23,5,0,1,3
0,0,0,2,0
3,6,1,0,0
0,1,1,0,3
1,1,1,1,1
8,0,0,0,3
1,5,0,1,0
0,2,2,0,1
1,0,75,9,1
71,2,4,0,1
3,2,9,3,12
0,0,1,1,0
1,0,1,0,0
3,3,3,0,19
1,6,1,2,0
1,0,0,6,0
0,6,0,1,105
0,1,5,2,2
0,1,2,5,4
1,1,0,2,2
0,0,0,6,0
8,2,1,2,5
0,0,2,5,0
2,3,2,0,8
6,2,2,0,83
2,12,2,1,0
21,5,5,0,8
1,0,5,5,0
0,0,1,2,1
0,2,2,0,0
1,3,3,5,1
0,1,1,2,1
2,0,1,3,1
1,3,1,0,1
12,0,7,1,0
3,5,4,0,2
0,0,4,1,0
0,0,4,3,4
1,0,1,0,1
4,0,1,0,3
0,2,0,0,4
2,4,3,5,4
3,0,9,0,0
1,4,0,6,4
0,0,12,0,2
0,10,10,4,0
2,1,0,0,7
5,1,0,4,0
0,1,5,0,7
1,5,1,1,1
13,0,0,0,2
14,4,1,2,6
13,1,0,0,0
4,0,2,1,0
2,0,1,1,0
0,12,2,0,8
1,0,1,6,0
0,5,1,2,0
0,7,16,9,0
5,0,2,0,1
1,5,1,5,0
7,10,7,0,1
3,0,5,0,3
2,0,2,0,0
2,0,1,5,10
0,10,0,0,0
8,0,0,0,0
9,0,7,1,0
0,0,0,0,0
17,0,1,0,0
2,2,0,0,1
1,18,0,12,0
1,0,2,0,1
2,12,0,1,6
6,1,0,6,3
0,4,2,0,1
1,3,5,0,1
6,10,1,0,0
1,18,0,4,9
13,11,0,10,5
0,8,0,0,5
2,3,1,1,87
2,1,1,0,0
2,1,3,10,1
1,3,2,0,3
14,3,3,14,0
0,5,0,4,0
339,0,9,1,0
3,1,1,0,4
2,3,0,2,0
2,6,0,1,0
8,9,1,55,0
7,2,12,0,3
5,3,3,0,0
0,1,2,2,1
15,118,4,1,33
2,5,1,0,0
2,5,115,0,0
1,2,151,2,1
1,0,99,18,6
2,2,5,1,1
15,8,10,0,11
0,0,0,2,3
2,0,4,6,0
2,5,18,8,1
2,1,1,0,1
20,0,27,2,0
0,5,1,0,0
0,0,1,12,2
2,13,0,21,26
0,2,1,0,0
0,1,7,0,1
1,0,0,1,3
4,5,38,0,0
0,2,11,0,2
2,0,0,36,18
0,3,4,1,19
0,3,5,11,0
1,5,0,4,1
3,0,0,0,2
0,0,1,0,2
2,2,5,1,1
1,11,5,0,3
0,7,40,0,5
4,26,0,0,3
3,1,6,0,0
0,5,0,17,12
8,7,10,1,2
1,5,0,1,5
85,0,0,3,13
0,0,0,0,0
2,0,111,0,0
1,0,5,1,15
0,0,0,0,2
6,1,1,0,3
0,1,4,2,0
1,136,6,2,0
0,1,2,0,0
0,5,20,5,36
2,0,22,1,0
2,0,11,1,60
0,0,5,0,7
5,1,0,0,6
0,1,2,1,3
1,7,0,1,5
2,5,159,0,22
2,0,6,12,1
9,2,1,16,0
6,1,1,0,0
0,3,2,0,4
1,35,2,0,2
3,1,0,2,12
1,0,1,4,7
9,0,3,0,1
0,0,6,0,0
0,0,2,0,1
0,0,0,0,13
2,0,1,13,18
7,6,0,0,0
15,2,131,2,1
1,0,1,0,2
2,0,0,1,1
2,1,3,0,0
0,14,0,17,7
1,3,3,0,0
0,0,0,6,9
4,0,1,0,5
0,2,1,3,0
0,3,3,2,0
1,0,10,3,1
1,3,1,0,0
16,3,4,1,2
2,0,1,1,0
3,0,0,3,0
6,0,1,2,3
21,5,7,0,0
12,0,0,1,1
16,18,1,4,1
0,5,5,0,0
7,29,0,1,0
0,0,0,25,0
0,2,1,0,1
0,0,0,0,15
15,9,0,1,0
0,2,0,4,1
