1,2,3,4,p
1,1,12,8,1
11,0,0,28,0
0,0,0,0,4
1,0,2,1,4
0,0,2,45,8
0,4,13,0,2
2,4,3,2,2
2,0,10,18,0
0,2,2,3,2
3,1,0,0,38
4,0,36,6,3
0,2,4,1,2
5,1,0,2,14
0,1,27,4,0
1,1,0,2,0
0,0,2,146,4
2,0,1,0,1
1,0,0,1,2
0,4,0,1,1
1,0,1,7,18
0,1,5,3,0
0,1,0,5,0
3,0,1,4,5
2,0,0,2,0
0,0,1,0,0
0,4,19,0,3
0,4,7,15,2
34,1,1,0,9
0,3,0,2,2
1,21,56,1,5
1,1,2,4,2
11,2,1,1,3
5,6,2,0,1
3,0,0,1,2
0,9,0,2,2
0,0,1,4,2
4,1,0,1,0
0,0,1,3,2
0,0,0,3,6
0,20,0,4,0
2,4,0,1,13
0,0,1,3,0
4,12,2,3,2
1,2,2,1,0
0,0,4,44,2
5,7,0,0,0
0,1,4,0,1
1,1,0,0,1
9,77,32,9,2
0,0,0,10,2
11,3,0,1,1
7,13,0,1,0
0,5,53,0,154
2,0,0,15,0
1,1,0,0,0
5,0,3,1,0
0,0,2,2,9
0,1,1,7,1
1,3,0,0,3
2,3,1,0,5
2,3,7,1,1
1,0,3,1,4
0,0,2,1,1
1,5,0,2,1
0,44,1,10,0
1,0,5,4,8
1,0,0,0,0
2,0,0,1,2
0,0,5,11,0
1,19,0,3,0
3,2,7,0,1
0,2,3,3,0
1,9,0,1,8
18,4,1,5,0
1,2,11,0,2
0,4,0,0,2
0,0,0,15,8
0,0,1,1,0
1,46,0,7,0
25,1,0,0,2
4,0,3,4,10
3,0,139,4,11
0,4,14,0,2
1,681,33,0,10
23,1,2,1,2
0,6,7,0,0
1,1,3,7,0
0,0,0,36,2
7,0,0,0,0
0,1,5,6,3
0,0,0,0,2
2,7,10,0,0
5,3,0,0,0
76,12,6,3,0
3,2,0,2,2
2,0,0,0,2
9,6,6,0,0
0,0,1,2,0
0,3,14,2,0
28,3,0,6,0
6,0,0,3,2
2,6,3,2,11
0,0,0,4,0
0,0,0,15,5
0,108,0,18,0
6,0,0,0,0
2,13,0,0,1
0,0,2,1,0
4,1,0,4,7
0,0,1,1,2
0,0,15,12,2
0,3,1,12,1
2,9,15,5,16
0,1,1,0,0
0,6,0,0,0
1,1,0,10,8
1,0,0,46,3
0,5,2,1,0
0,0,330,0,1
38,5,35,2,3
1,5,9,2,8
1,0,3,1,6
3,6,3,0,2
7,2,24,0,0
7,0,4,3,3
0,23,9,0,0
12,1,0,5,0
20,0,0,1,1
15,0,0,0,1
0,10,1,0,10
0,4,0,3,0
681,3,3,0,1
2,41,0,3,0
0,12,0,21,0
1,10,5,0,0
3,0,0,3,0
0,0,1,1,3
14,6,0,0,4
67,0,12,32,1
7,2,1,5,7
1,0,1,0,4
0,1,1,53,1
2,49,0,0,1
1,0,2,1,13
0,1,1,5,4
4,0,3,16,3
4,1,121,0,0
2,0,0,0,0
1,0,4,36,17
6,2,1,0,1
1,1,0,10,1
70,3,4,13,12
0,2,0,3,0
0,0,28,11,0
1,4,1,0,15
0,1,7,0,2
0,10,1,1,1
1,0,1,2,184
38,1,1,6,39
3,0,3,0,7
1,2,3,0,0
2,1,11,1,270
0,1,2,2,1
10,10,0,23,18
3,0,0,1,0
3,0,12,0,3
0,0,1,11,0
2,4,7,1,5
38,4,15,10,10
3,2,3,2,1
0,90,0,0,0
1,0,17,4,1
1,0,0,0,1
7,96,1,0,0
3,20,0,3,1
0,9,1,0,5
1,0,0,67,21
1,3,35,0,2
20,13,0,5,0
2,2,1,0,4
0,57,0,1,17
44,2,0,0,3
7,3,2,0,0
0,3,0,0,147
1,0,0,1,0
0,4,24,0,2
5,2,2,1,0
2,9,0,1,0
5,13,2,10,0
8,0,5,10,12
19,21,8,0,0
9,0,0,1,4
6,5,2,0,4
0,18,0,1,0
2,128,9,3,0
0,2,2,1,3
2,2,1,0,32
1,7,1,2,2
0,5,0,0,1
0,4,1,1,0
3,0,8,2,2
0,0,71,2,30
1,2,5,0,0
1,2,0,3,0
7,3,4,2,1
0,2,2,0,0
0,0,10,0,4
3,3,3,0,0
21,58,4,5,5
15,3,2,0,0
1,1,22,6,0
0,0,32,0,3
12,5,0,0,0
4,0,1,0,0
1,0,132,5,0
1,3,0,35,0
45,1,0,0,1
6,7,1,0,2
0,2,0,2,36
146,7,4,2,1
179,1,7,4,1
2,0,2,1,0
2,1,0,4,10
1,0,2,2,3
1,0,7,0,0
2,2,3,2,1
0,0,0,0,0
5,1,1,0,1
0,0,1,0,23
29,655,2,0,5
27,1,1,0,0
17,0,3,1,6
0,4,10,150,0
12,0,2,1,1
0,0,6,3,6
6,1,4,0,0
1,0,0,4,1
0,2,9,5,2
57,1,22,8,8
2,2,1,0,0
0,20,16,4,0
0,0,0,3,56
0,0,0,1,1
5,0,1,0,2
1,1,2,9,3
0,0,2,2,26
11,0,12,0,6
53,0,5,0,1
0,5,1,4,7
0,27,2,0,60
6,11,2,0,3
0,0,11,5,8
3,38,0,3,0
1,0,0,8,1
1,0,2,3,2
4,3839,4,0,0
3,0,0,0,0
8,1,37,0,0
0,0,0,2,0
1,41,0,0,10
37,0,1,0,1
3,0,0,3,1
0,4,88,11,2
3,0,0,4,17
1,3,3,0,19
4,2,2,1,0
28,4,0,1,7
7,1,26,8,2
16,0,2,1,4
0,1,1,0,8
4,0,0,6,0
0,0,0,1,0
3,1,6,0,53
12,0,0,18,0
1,4,0,0,0
1,0,28,12,4
1,2,0,11,7
0,1,2,1,2
0,0,2,3,2
13,1,0,1,1
0,7,17,3,7
95,1,0,0,0
2,1,0,5,20
2,1,0,0,0
18,0,7,0,0
0,1,2,29,0
2,21,283,8,0
4,7,1,0,0
0,0,0,0,2
0,50,0,2,2
1,0,6,1,9
0,22,23,0,7
1,8,0,0,0
30,0,26,0,2
1,0,1,53,2
2,0,0,10,9
4,0,0,5,1
0,0,4,5,4
0,0,0,16,2
3,0,7,2,0
12,0,0,3,4
6,3,0,0,1
4,0,5,8,11
2,0,21,3,1
2,3,14,0,7
4,1,14,14,1
6,12,7,0,0
2,1,0,0,88
98,0,1,1,3
0,0,4,2,0
9,5,4,1,5
1,6,0,34,5
14,6,0,0,2
13,1,2,1,1
1,1,1,0,0
15,0,0,8,0
0,30,7,1,0
1,0,1,0,12
0,3,99,0,3
2,0,5,9,1
0,4,1,2,8
0,2,0,274,0
39,0,17,0,5
0,0,0,2,4
5,0,3,1,43
85,0,6,8,3
8,0,10,5,0
3,2,2,3,0
0,1,6,0,0
1,15,10,9,1
3,0,0,0,1
6,1,12,1,3
14,0,0,1,154
6,0,0,58,2
7,3,112,0,0
1,27,1,0,2
0,0,3,422,0
1,0,0,3,0
4,0,0,0,5
1,6,3,0,1
12,4,0,0,2
0,0,8,46,0
3,1,5,0,0
10,7,0,0,1
25,0,75,59,1
0,6,2,1,1
0,6,4,0,10
1,0,2,21,1
0,68,5,0,0
4,0,1,3,2
1,1,3,0,4
0,178,11,0,1
39,1,3,15,6
5,35,5,0,2
1,0,1,18,49
1,2,1,0,8
0,1,13,0,0
1,1,0,0,1
0,4,0,0,1
0,0,58,0,0
4,0,18,7,4
4,13,1,2,2
2,23,0,6,0
0,0,0,35,0
0,0,6,1,0
56,0,0,4,18
6,2,0,6,3
6,0,7,62,1
7,0,2,0,1
2,1,7,18,2
1,2,1,1,0
4,4,77,0,2
2,0,0,1,3
1,0,0,0,0
0,6,0,10,0
0,1,0,0,0
2,5,0,0,8
2,15,17,2,1
1,2,8,0,17
32,4,0,0,0
1,1,1,1,12
2,0,23,2,0
0,4,0,3,2
2,0,0,0,2
0,0,0,8,6
0,5,1,1,0
14,0,0,0,0
0,0,0,1,0
6,0,0,2,0
16,94,1,2,3
0,1,5,2,0
3,0,0,8,0
1,55,2,16,0
5,8,5,3,10
2,8,2,1,6
3,2,2,0,0
103,20,16,2,21
1,8,14,0,5
0,0,3,7,3
0,1,5,81,1
0,0,0,0,5
13,0,0,7,0
2,7,3,0,8
6,4,2,0,0
0,2,0,2,1
4,0,3,2,660
9,5,1,4,20
0,0,1,1,3
13,2,0,0,10
2,15,0,3,2
2685,0,3,3,0
0,0,1,0,1
8,0,64,0,5
0,10,15,0,0
0,0,2,1,4
5,1,13,0,1
0,0,3,0,0
1,1,0,2,0
0,1,1,7,2
0,6,6,5,1
27,0,34,8,0
94,4,1,0,2
2,0,1,1,1
0,81,5,49,15
16,1,1,1,1
1,0,3,17,0
0,10,0,0,0
0,0,1,2,2
1,0,0,0,8
0,0,1,0,0
29,6,3,2,2
1,1,8,0,2
1,5,0,0,1
2,2,10,2,7
1,13,0,0,0
0,1,13,1,5
0,13,11,1,1
1,0,4,0,1
1,0,0,2,0
0,91,8,34,7
1,5,1,2,2
1,0,2,2,0
1,0,0,0,12
1,0,0,0,4
0,11,3,16,2
