1,2,3,4,p
0,0,19,3,0
0,3,1,1,2
0,1,25,8,1
1,0,5,1,1
0,14,10,22,0
1,1,3,4,1
0,0,4,0,6
3,3,0,8,2
17,0,14,0,2
0,0,1,1,0
0,2,0,0,0
33,3,0,2,11
1,149,0,2,0
3,0,27,4,0
2,4,0,2,2
3,4,0,1,0
1,0,2,84,17
1,3,3,4,22
4,0,0,5,0
0,2,5,0,6
0,19,21,21,31
13,2,12,1,0
0,0,5,0,3
5,3,0,9,3
10,5,0,8,101
83,1,3,1,0
1,6,24,20,7
8,0,0,0,3
0,0,0,7,2
1,2,0,0,0
0,0,4,6,0
1,59,0,0,10
1,5,0,1,2
1,124,1,5,0
66,25,0,4,87
0,0,0,2,5
0,5,0,0,0
3,0,0,0,9
5,2,12,31,4
1,1,5,0,1
1,0,0,6,1
0,34,3,1,1
64,7,0,1,0
0,22,9,0,5
0,3,4,0,17
1,3,3,7,9
7,3,0,0,4
0,2,6,0,0
17,0,2,0,4
0,2,3,0,6
6,1,0,7,11
2,0,55,0,0
0,3,0,2,5
0,2,3,10,0
6,8,4,0,0
0,0,20,1,1
0,0,6,0,0
15,0,1,3,6
4,0,0,0,13
2,14,4,3,7
0,2,10,0,0
0,2,141,0,0
1,5,7,0,1
0,0,0,5,0
1,0,0,3,1
0,7,2,5,0
4,1,0,2,2
0,2,3,0,0
16,13,6,0,2
3,4,0,2,2
0,7,0,3,0
0,4,1,4,0
1,0,4,3,0
1,1,1,4,4
0,7,16,4,4
1,0,0,117,0
3,0,1,0,1
0,0,2,1,5
3,26,0,55,3
0,0,0,0,7
2,0,0,17,2
3,7,0,1,2
33,9,0,1,3
18,1,56,0,0
5,1,9,0,1
3,0,26,4,0
0,1,0,0,5
3,1,0,5,5
14,3,0,0,2
0,0,1,14,5
0,16,0,1,0
7,1,0,5,1
46,82,1,2,0
1,0,37,1,13
3,0,316,19,0
0,3,1,10,1
0,11,1,8,6
0,1,0,0,0
0,5,0,2,0
1,8,0,5,0
5,0,1,0,2
2,1,4,6,3
14,2,1,2,3
