1,2,3,4,p
1,4,0,1,4
0,22,7,0,1
8,3,0,1,0
2,1,1,0,10
138,1,1,8,3
0,43,0,0,0
0,2,2,0,11
18,0,0,0,0
2,0,0,1,0
0,0,0,3,1
2,0,1,6,1
6,13,5,1,3
5,8,0,1,5
2,3,1,3,0
0,0,2,2,3
0,0,1,1,0
7,0,0,0,6
3,1,1,1,1
0,8,0,0,1
1,1,0,1,0
25,4,14,2,0
0,12,0,3,0
4,3,0,0,0
1,1,0,1,0
40,4,0,0,0
20,3,136,1,1
3,24,0,0,0
4,2,0,4,0
0,2,0,3,0
0,12,0,13,2
0,0,6,0,2
6,6,7,0,0
1,2,2,1,13
24,19,0,0,0
2,4,6,0,27
0,0,1,6,8
0,7,1,2,0
0,1,10,0,1
0,2,4,3,0
1,1,4,0,0
4,6,3,0,0
0,0,2,2,23
0,2,1909,1,4
1,0,5,0,0
6,1,33,5,1
0,2,1,0,2
0,1,0,1,30
9,225,0,2,1
0,0,2,0,0
3,0,3,4,0
0,1,3,1,1
30,0,0,3,0
1,0,5,0,0
1,4,0,3,4
4,3,0,39,4
1,1,15,1,12
4,23,3,0,0
0,8,0,24,0
1,0,0,48,2
2,0,0,0,7
2,2,0,5,3
0,14,1,1,1
7,0,8,0,0
34,1,172,0,0
1,2,30,0,0
4,9,0,8,3
7,11,0,0,3
4,1,3,0,0
0,11,0,10,0
1,2,0,0,0
1,0,6,7,0
4,0,1,0,8
3,0,0,7,1
1,32,3,1,278
0,0,0,1,0
0,3,9,0,2
0,3,1,0,4
2,0,0,22,0
0,0,0,1,1
1,1,0,0,1
8,0,0,2,0
3,0,3,0,1
15,7,0,0,0
0,13,1,4,0
1,0,3,13,0
1,1,1,0,4
1,1,3,8,0
0,0,1,2,79
9,5,9,4,3
4,3,7,9,1
0,3,0,7,1
3,0,0,0,0
21,11,2,4,5
9,3,1,0,3
1,4,0,0,0
9,0,0,0,0
1,0,40,0,8
1,0,1,0,11
2,0,3,0,0
0,3,1,0,0
