1,2,3,4,p
0,2,0,0,5
0,7,1,0,0
1,1,4,2,1
6,4,3,0,9
0,2,10,1,0
1,2,2,0,0
2,0,5,0,89
8,2,0,5,6
2,3,0,1,0
20,1,1,9,0
0,1,0,0,0
1,2,1,0,1
1,4,0,6,0
1,2,14,0,0
0,0,5,1,34
1,1,2,0,1
5,0,0,0,1
3,1,3,1,7
2,0,4,0,2
3,0,3,13,0
0,4,0,8,0
1,0,2,2,0
0,1,7,0,0
2,1,0,1,0
5,4,0,2,0
0,3,1,0,5
2,0,0,5,21
0,4,0,6,0
2,1,0,0,0
7,0,7,0,0
1,0,5,0,1
2,1,0,2,0
2,0,5,0,1
4,2,6,1,0
1,1,0,59,1
2,0,2,0,0
1,2,2,0,3
3,2,4,5,3
1,1,0,3,0
2,7,1,2,4
0,1,0,0,1
1,10,0,0,1
0,6,1,0,7
1,3,1,3,5
3,0,0,0,7
56,5,0,1,0
0,5,0,7,2
2,0,4,0,0
1,15,2,4,8
1,3,0,0,1
0,4,4,5,0
0,1,1,0,19
1,1,1,0,12
0,3,2,0,20
8,0,0,0,1
1,1,1,1,8
0,3,3,4,0
0,0,6,3,0
19,0,1,0,0
1,1,1,2,0
2,0,0,5,8
21,0,1,4,21
1,1,1,1,0
7,0,0,0,0
1,1,0,1,2
1,0,3,0,3
1,0,4,1,0
0,2,3,3,3
0,1,0,9,2
0,2,7,1,3
5,0,0,0,2
1,0,5,2,3
2,0,0,4,1
1,4,0,0,2
3,1,6,10,2
0,1,2,3,2
2,6,1,2,0
0,0,0,3,5
5,1,2,2,0
3,2,2,0,0
0,3,4,1,1
0,1,4,4,8
0,0,2,0,0
1,1,0,1,17
1,4,19,0,0
1,6,0,1,16
0,0,1,0,3
0,3,1,4,1
1,0,1,0,0
0,4,0,0,1
0,1,1,3,0
3,1,2,4,10
0,9,4,2,2
1,0,0,3,7
2,2,19,2,2
2,1,0,0,0
1,1,2,0,1
2,0,1,2,3
0,0,1,0,4
1,2,0,0,0
8,1,0,2,19
3,2,1,3,0
0,0,1,3,1
2,3,0,1,1
3,0,1,0,3
1,7,0,0,5
19,0,0,2,0
2,0,0,0,3
0,4,1,1,0
0,0,3,0,1
0,1,5,2,0
2,3,0,0,0
3,5,2,0,1
0,0,1,1,100
1,2,0,1,0
1,0,0,5,2
1,4,1,2,0
0,2,1,0,0
0,0,0,4,2
7,0,0,0,25
2,0,0,1,3
0,4,0,3,1
1,1,4,2,0
0,0,2,1,0
0,1,18,2,3
1,0,1,3,0
1,4,2,2,1
1,2,0,0,0
4,0,1,0,1
1,3,1,1,0
2,0,5,3,2
13,0,0,2,0
0,0,2,0,10
3,1,2,1,4
0,11,6,5,1
0,0,0,2,9
0,1,1,3,18
0,2,0,14,2
1,3,0,6,0
0,5,1,0,0
0,0,1,5,8
0,0,0,2,2
2,0,0,4,13
0,5,3,0,0
0,3,7,0,0
6,7,2,2,0
1,1,2,0,0
0,0,1,3,1
0,0,1,0,0
8,2,1,0,0
3,0,2,4,1
3,0,1,0,7
0,6,1,14,4
0,2,1,0,6
4,0,4,1,4
7,2,7,0,0
0,0,0,4,2
2,3,0,0,1
0,1,4,2,32
1,1,0,0,0
2,0,62,0,0
0,1,1,0,0
3,2,4,0,0
1,3,0,0,3
1,1,1,3,29
0,1,4,0,5
15,0,0,1,2
3,16,0,0,9
0,4,3,8,0
5,2,3,7,1
3,0,0,0,3
36,0,1,1,1
2,3,0,2,5
3,2,2,0,0
0,3,0,24,1
0,2,1,7,0
3,20,7,5,0
1,5,0,4,4
1,4,4,7,2
0,2,3,1,7
5,5,4,0,0
1,0,2,0,2
3,0,1,2,1
1,0,1,0,2
0,1,1,0,4
1,1,2,0,3
0,3,0,0,8
0,0,4,0,12
1,0,3,11,2
0,0,1,2,0
0,5,0,2,1
1,0,1,1,0
4,8,0,11,10
0,0,1,0,5
0,11,4,1,6
1,0,0,1,9
0,1,0,3,3
0,0,1,0,1
1,1,0,0,2
2,8,1,0,3
0,9,4,3,6
3,1,9,4,2
0,0,0,1,0
2,3,19,0,1
6,3,1,0,6
1,0,2,0,3
0,1,3,0,0
1,0,1,4,1
3,3,0,3,7
0,0,1,1,7
0,2,0,1,14
1,16,1,2,0
2,1,1,4,7
1,3,0,1,1
2,0,1,9,3
0,0,0,7,5
8,2,0,1,2
0,6,3,1,3
2,22,2,0,0
0,1,0,0,3
0,1,4,1,0
1,6,14,5,83
1,1,0,2,1
