1,2,3,4,p
2,0,1,3,0
2,0,1,1,0
0,0,3,3,2
0,0,1,0,0
3,5,0,1,16
3,0,1,1,5
1,2,0,2,0
1,6,3,0,2
0,0,1,1,0
2,2,2,2,0
0,0,1,1,0
2,5,0,2,0
2,1,0,3,8
2,2,0,1,4
2,0,1,2,14
1,2,0,2,0
2,0,0,1,3
1,0,1,2,6
4,0,1,1,2
4,2,1,3,2
0,1,0,1,13
0,0,1,0,1
0,1,2,0,5
0,2,0,1,0
0,0,1,1,1
0,0,0,0,8
1,1,0,0,0
0,1,3,2,0
2,1,2,2,0
4,0,1,0,0
0,3,1,0,4
2,1,1,1,3
3,4,2,5,0
0,1,1,3,1
1,0,2,0,9
0,2,3,5,0
0,2,0,0,0
2,4,1,1,7
0,1,2,1,0
3,1,15,0,2
0,1,1,2,2
1,1,1,3,2
1,3,0,0,0
2,3,1,1,0
0,0,0,0,1
0,7,2,2,1
0,0,0,1,0
5,0,2,2,1
2,1,1,1,0
3,8,3,2,35
1,1,0,1,4
3,0,1,0,3
0,0,3,0,3
0,0,5,1,1
1,1,2,0,5
3,2,1,3,0
0,4,1,1,0
1,1,2,2,2
1,1,0,0,4
0,0,2,1,3
1,1,0,0,0
0,0,1,2,1
1,0,0,1,0
3,2,0,1,5
1,1,0,1,1
1,2,3,0,0
8,1,1,0,0
1,1,3,1,4
0,2,2,1,0
0,2,1,0,1
2,0,2,0,40
3,2,2,0,4
0,2,0,0,0
1,1,1,1,0
7,0,0,1,0
0,3,4,1,3
5,0,1,2,0
0,3,0,1,4
3,1,2,0,0
1,2,7,2,3
3,1,4,0,0
1,2,1,6,22
3,1,4,0,3
7,2,2,0,1
1,2,3,0,1
0,2,3,2,0
0,0,5,1,7
5,1,1,1,2
1,1,2,4,0
1,0,1,1,2
0,0,1,0,20
1,0,0,1,2
1,0,0,2,0
1,0,1,0,10
6,0,2,2,1
1,1,0,1,3
2,2,0,2,43
1,7,2,0,4
0,4,1,0,1
2,1,7,8,0
2,0,0,0,1
0,6,0,0,87
4,0,1,5,0
2,0,0,1,0
0,0,0,0,0
0,1,2,2,1
1,0,0,0,7
1,2,2,1,1
4,4,0,0,6
2,0,5,2,1
0,0,1,0,0
4,1,1,1,10
1,1,1,2,1
2,0,5,1,2
4,2,1,2,2
0,1,3,6,7
0,0,2,1,25
1,0,3,1,1
1,1,0,1,0
2,3,0,0,1
1,0,2,2,0
0,0,1,0,6
2,0,3,0,0
0,0,1,5,0
2,0,1,0,0
2,0,0,0,1
2,1,0,1,2
2,1,0,0,4
1,1,2,4,13
1,4,2,0,2
1,3,0,0,20
2,2,1,11,3
3,8,1,0,0
0,1,3,4,0
1,0,11,0,1
0,3,0,1,3
1,0,0,1,1
1,0,0,0,0
2,1,2,0,0
3,0,4,0,0
0,1,0,1,0
1,1,2,1,0
1,4,0,0,2
3,0,0,1,5
1,1,0,0,0
0,2,0,2,0
0,0,1,0,12
0,0,8,4,7
1,3,4,0,0
3,1,0,0,7
4,0,0,0,6
0,3,2,1,0
1,0,1,1,1
0,4,0,5,1
1,5,3,2,2
1,0,2,0,0
2,0,1,2,0
0,4,1,0,2
1,7,2,1,13
1,0,5,0,58
1,0,0,0,1
1,3,0,1,0
0,2,0,0,0
0,0,0,1,0
1,6,0,0,0
1,3,0,0,4
2,0,1,0,5
4,0,0,0,1
1,1,0,1,0
1,1,0,1,0
5,2,1,0,0
0,0,0,0,2
0,0,1,1,0
3,0,0,1,1
0,10,2,1,31
0,0,1,0,0
0,1,0,1,1
0,0,1,0,8
3,2,1,1,20
3,0,3,2,0
1,0,1,2,0
0,1,3,0,19
0,1,4,0,1
1,1,1,3,31
1,1,4,3,0
1,1,2,0,5
1,2,0,1,0
0,4,3,0,180
3,2,1,2,0
0,1,0,1,2
4,0,0,0,0
2,2,2,0,6
0,2,1,2,0
0,0,2,2,12
4,0,1,2,0
0,2,1,0,0
1,1,2,2,8
0,1,5,0,0
0,1,1,2,177
1,7,5,2,0
