1,2,3
331478,165017,220240
331543,165591,220529
330938,164371,220600
329321,166071,219024
330761,164265,220039
330503,164948,219803
330849,165082,220455
331151,165814,220782
331765,165472,220437
331417,165921,220461
330843,165121,220634
331190,165276,219596
331631,164322,220726
330312,164943,220296
329914,165359,219210
331023,164805,220873
331298,164944,220436
330244,164821,219357
330583,164230,220019
332353,164886,219366
331528,165332,220658
332302,165044,219604
330687,164562,220461
330472,165181,220548
330596,164708,220581
330706,164220,220416
330875,165107,220146
331672,165747,220360
330381,165561,220511
331441,165599,219718
330762,164896,219220
331196,165122,219047
331256,165030,219574
332401,164505,219703
331121,166155,219926
330170,164678,220974
330950,164577,220630
332175,164552,219620
331235,164481,220250
330604,166025,220559
332209,165026,219912
332400,164000,220222
330086,165471,220183
331259,164491,220115
331046,164586,220217
331037,164772,219449
330737,165637,220387
330922,164121,220979
330603,164526,220457
331435,165031,220232
329983,165035,221504
332305,164456,220248
332959,164282,221131
332153,165041,219747
331132,164931,220165
330240,165407,220010
329913,164855,221280
331043,164730,221304
329693,164913,220185
331468,165478,219984
330400,164729,219815
331797,165039,217969
330603,165168,220674
331434,165021,220768
330860,165294,220533
330836,165001,219811
330888,164588,220367
331519,164661,220071
331022,164819,220935
330295,164857,220184
331280,165171,219732
331139,165863,220145
330851,164741,221412
332103,165005,219809
331046,164812,220940
331390,165401,220026
330643,164741,220923
330804,165323,219926
331354,164408,221256
331088,164311,220835
330418,165338,220323
331165,165757,220772
331558,164770,220827
330739,165445,220906
331293,165194,220874
331057,165587,220374
331281,165374,220567
331436,165153,221186
331126,165540,220064
330335,166616,220642
330245,164726,219877
331204,164993,220671
332920,165310,220640
330849,164746,220061
331301,164768,220901
330318,164476,220145
331693,164750,219685
331661,164110,219941
329976,164853,220503
331105,165237,220542
