1,2,3
1666601,831053,463146
1666603,828716,465620
1665921,827534,466002
1667280,829213,465158
1666058,827336,465341
1663938,829615,466598
1667256,831914,466717
1667346,829364,466038
1665823,828983,466605
1665115,831828,466653
1664799,828268,465116
1668171,828926,465682
1664988,828021,465604
1665787,829090,465720
1664221,828344,465100
1668287,827158,465685
1668093,828186,465759
1665773,828692,465362
1666340,828859,466212
1663709,829122,466615
1666696,827390,466298
1668537,827592,465107
1666126,829281,466579
1664957,829702,465281
1665176,829094,466087
1665042,828290,465166
1664013,828769,465205
1666006,828055,465515
1669073,828368,466791
1661267,828254,465579
1662290,829647,466779
1666975,827405,466153
1664131,828758,467065
1665210,828213,465903
1664705,828028,465945
1665233,826408,466205
1660259,830024,465562
1665463,828095,465976
1665236,828079,466466
1665521,828259,463227
1665110,830386,465695
1666748,829650,467085
1664214,829435,464973
1664708,829667,464835
1668326,829091,465918
1668758,828841,465885
1664498,829602,466309
1666519,828663,465509
1668421,827853,464970
1664274,826518,467122
1666389,828511,467041
1667330,828719,466443
1666174,828026,466538
1664617,827867,465181
1666228,827925,464843
1665513,829691,466814
1669142,829063,467467
1668312,826726,465372
1661829,828639,465613
1665999,828965,467366
1665823,829887,466917
1665179,828308,466308
1664712,829070,466524
1665697,828506,468081
1667775,830032,466842
1664499,826720,467158
1665705,827888,466437
1665397,828229,467716
1664951,829012,466904
1665835,828481,465643
1667251,828791,465112
1665701,827973,465177
1664974,829136,466272
1664932,826572,464215
1662019,828181,465901
1665671,829087,464730
1664140,829880,465921
1666284,828316,466512
1665683,829257,466521
1662597,828970,466960
1665672,830409,466987
1668087,829140,467583
1665933,828089,466280
1663152,827872,465063
1664261,829252,466481
1665089,828670,465124
1664282,828184,466301
1664974,828561,466459
1668103,828113,465918
1665758,828854,465691
1665508,829976,467242
1663790,829579,466577
1667394,829023,465883
1667404,829091,466300
1668663,829555,465002
1666159,826896,465872
1664959,828003,467085
1665096,827491,467411
1660877,828303,466412
1665064,827416,465142
