1,2,3
82610,42242,73633
83347,41875,73727
83079,41567,73651
82849,41578,73564
83122,41508,74092
83605,42151,73882
83146,41463,73455
82994,41359,73895
82729,41729,73939
83371,41640,73681
83038,42003,73729
82687,41816,73549
83105,41754,74009
83394,41533,73581
83301,41582,73739
83135,42183,74409
82770,42053,73738
83193,42087,73779
83966,41643,73863
83041,41491,73690
83234,41400,73995
82748,42025,73600
82950,41942,73788
83082,41664,73850
82894,41024,73789
82445,41302,73154
83827,41869,73798
83354,41766,73415
83113,41510,73960
83490,41592,73583
82831,41805,73862
83202,41664,73924
83065,41697,74090
82632,41253,73822
83660,41731,73728
82807,42079,73100
83114,41754,73960
83407,41558,73241
83025,41368,73804
83458,41638,73874
83088,41607,73997
83170,41719,74138
83213,41828,73796
82234,41756,73878
82861,41730,73565
83673,41390,74157
83280,41320,73731
83225,41674,73672
84007,41660,73834
83509,41908,73887
83110,42086,74247
82875,41471,73560
82141,41717,73737
83183,41336,73473
82629,41677,73733
83268,41708,73928
83275,41367,73597
83674,41604,73916
82746,41674,74234
83377,41467,73755
82862,41847,74077
83114,41551,74664
83303,41603,74250
82439,41731,73991
83047,41546,74224
82370,41793,73707
82751,42030,73879
83226,41727,73779
83071,41753,73659
82956,41860,73945
83038,42018,74247
82284,41554,74081
83268,41539,74098
82907,41725,74229
83002,40976,73337
82847,41523,74039
82970,41823,74086
83288,41728,74025
83119,41382,73857
82782,41795,73549
82532,42000,74070
83106,41844,73852
82569,42098,73633
83150,41704,73932
82770,41484,73564
83107,41692,74027
82758,41677,74393
84122,41197,73737
83573,41422,73645
83049,41323,73145
83194,41830,73396
83127,41366,73481
82808,41510,73572
83414,41126,74112
82891,41594,74462
83269,41919,74201
83179,41637,73832
83208,41920,74250
83629,41716,74264
83004,41462,73744
