1,2,3
4218621,2095012,545757
4214661,2097862,546290
4213913,2095978,544676
4214109,2095590,546656
4209025,2095931,545753
4215320,2095878,546340
4214743,2095692,543932
4214410,2093929,545956
4218890,2096821,544212
4215665,2099125,546427
4215430,2096383,544755
4216496,2098124,546464
4213851,2094540,545370
4212528,2095206,544002
4214301,2097410,544798
4214942,2095742,545652
4217785,2094349,546604
4215452,2095698,546433
4213890,2096873,545282
4211967,2097982,544314
4218346,2097495,545173
4214224,2099164,546025
4215849,2095311,543777
4213019,2095968,545132
4214713,2097478,544862
4215800,2097790,545501
4215372,2097976,545063
4208852,2096484,545777
4214455,2098589,545487
4215326,2095580,545210
4213423,2098781,545844
4218343,2095161,546432
4212652,2095810,545015
4216086,2094524,546025
4211147,2093794,545442
4214218,2101001,545036
4212636,2096414,544763
4216866,2098841,546969
4212299,2096761,546805
4215739,2093504,546527
4216279,2096717,546915
4215844,2096570,545784
4214706,2095001,545900
4211863,2094823,545760
4216857,2097189,546164
4215914,2098711,544656
4218497,2097015,545686
4215369,2097071,545885
4213454,2094913,544894
4213883,2093772,545061
4215199,2094701,543887
4216026,2099940,545761
4213670,2099366,545810
4217181,2093792,545777
4215552,2092747,544840
4215803,2098305,545761
4212588,2096452,547458
4216094,2095902,545645
4213686,2096159,544774
4213126,2099693,544829
4217144,2094541,546707
4214018,2098352,545089
4214206,2099749,544196
4215278,2094349,546634
4217002,2095096,545502
4219096,2098164,545754
4212663,2093278,545999
4211210,2096047,545161
4217063,2097995,543503
4214661,2095246,544323
4216310,2094853,546417
4214444,2093687,545970
4213575,2096804,545896
4213691,2096939,545273
4215019,2096338,546009
4220249,2097470,547669
4218136,2095762,545490
4214943,2096296,545179
4212584,2096494,545024
4213997,2095884,544234
4216049,2094504,547863
4213223,2096531,546812
4215464,2096268,546147
4218754,2094637,544931
4213974,2095493,545893
4215919,2094996,545959
4216843,2095272,544958
4216001,2098647,546888
4215946,2095263,544997
4212763,2097224,546520
4211309,2097655,545358
4212033,2094665,544118
4213155,2093354,547341
4214942,2099940,544874
4213878,2096529,545889
4218456,2095442,543783
4219619,2096477,546008
4222406,2093684,547399
4216694,2096742,545249
4213929,2095102,546218
