1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,p
0,4,30,8,3,13,2,9,4,6,85,0,0,13,0,0,1,0,1,0,3,0,3,1,1,0,5,1,1,1,1,0
4,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,9,0,57,3,2,11,1,0,1,0,0,4,3,0,1
0,1,2,0,0,3,0,248,0,3,4,0,1,20,2,28,1,0,0,1,1,17,5,36,0,2,1,0,1,3,2,1
0,11,2,5,1,0,0,2,31,0,1,0,0,0,0,0,17,1,2,3,1,0,0,0,2,1,0,0,1,1,0,0
0,1,0,0,0,0,1,0,205,1,15,9,0,2,0,2,1,0,0,0,1,1,0,2,1,2,2,1,2,3,0,3
2,0,0,14,134,1,7,1,0,1,4,1,13,148,0,7,1,0,1,0,0,0,2,1,1,0,1,0,1,0,0,2
1,0,1,3,0,1,0,0,0,0,1,0,0,5,1,4,6,1,9,0,0,1,2,1,1,10,0,4,0,1,2,0
4,4,0,0,2,2,114,6,0,10,11,0,1,0,0,3,1,1,0,1,6,1,2,1,1,1,1,1,1,0,0,0
2,2,20,2,4,8,145,0,13,1,57,4,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,3
3,8,19,0,1,4,11,14,5,20,2,5,5,1,0,1,4,0,1,0,0,1,10,0,1,4,0,34,3,0,2,2
4,1,14,0,4,1,16,2,0,4,0,0,1,0,0,3,5,0,0,1,0,1,0,4,0,1,1,2,1,0,1,7
1,0,0,2,0,0,0,2,9,1,2,0,0,2,0,0,3,0,0,1,6,0,2,3,2,1,1,0,2,0,1,0
0,2,0,2,3,0,0,0,9,1,1,0,82,5,0,0,2,0,0,4,57,2,1,2,1,0,1,3,3,1,1,5
0,3,0,10,0,1,5,2,43,2,0,0,3,0,2,8,90,1,0,14,0,0,2,0,2,1,0,1,1,0,2,1
0,1,3,2,0,47,1,0,6,0,0,1,3,3,2,2,2,1,0,2,0,2,4,0,5,8,0,0,0,0,0,6
6,2,0,5,0,0,0,1,0,1,0,19,9,7,1,0,0,2,4,1,0,3,1,1,0,10,1,0,5,2,1,12
0,6,11,1,0,0,0,1,2,0,0,1,0,2,0,2,0,2,3,0,7,4,2,2,0,1,1,0,0,1,1,0
2,0,0,0,143,0,3,8,4,0,0,0,5,2,4,0,0,3,0,0,0,5,0,1,0,2,0,1,1,0,7,2
2,3,27,9,0,2,2,4,0,0,38,26,1,4,2,5,3,10,0,1,1,0,0,1,0,8,2,0,1,2,2,0
0,1,1,19,1,3,9,0,5,136,1,1,0,1,2,6,3,0,3,2,0,2,2,5,1,0,0,0,3,0,0,0
8,0,0,4,2,0,0,10,0,1,0,33,9,0,5,18,0,3,1,0,1,1,1,4,1,1,0,1,0,0,0,1
133,1,1,0,2,0,11,1,1,1,2,1,0,2,5,0,4,6,3,39,1,5,0,0,0,3,1,1,2,1,3,3
0,8,6,1,0,0,0,2,4,1,5,10,1,2,0,1,3,0,0,0,2,3,0,2,0,1,2,0,1,0,2,16
1,0,3,0,2,3,1,0,1,15,6,1,37,8,2,50,0,112,0,3,0,4,0,1,0,1,3,0,4,1,0,4
1,0,1,1,0,10,2,0,2,6,0,0,0,22,0,3,1,3,0,1,6,0,1,2,2533,0,1,0,1,1,6,2
0,2,1,1,1,1,0,1,3,1,0,4,1,0,0,0,1,0,0,0,3,0,0,8,0,0,1,0,2,1,0,5
1,6,5,8,0,5,1,1,3,0,2,6,1,6,0,7,10,1,5,0,0,0,4,0,0,1,1,1,2,2,2,2
20,0,2,0,0,11,0,1,0,2,0,1,0,0,2,0,0,0,1,15,2,2,2,1,0,2,2,1,2,1,0,0
