1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
13,15,4,1,0,1,0,1,5,2,0,1,0,2,0,1,3,1,0,1,0,1
9,3,29,1,4,0,1,0,4,0,2,0,1,1,0,1,1,1,1,0,2,1
5,0,0,1,1,1,0,0,0,0,1,1,1,9,7,2,0,3,1,0,0,5
1,1,0,2,2,2,0,0,0,0,0,7,1,1,1,1,1,2,2,0,1,0
0,24,2,1,3,0,5,1,2,2,1,2,2,3,1,2,0,3,1,0,1,16
1,1,0,0,7,1,127,2,0,1,0,0,0,1,0,8,1,0,5,0,2,1
61,15,0,0,1,8,0,0,1,0,0,13,0,2,1,12,1,1,1,0,0,1
7,6,1,1,12,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,7
1,3,0,4,1,67,8,1,9,1,0,1,1,4,2,1,0,2,1,1,3,3
28,4,9,18,1,28,1,1,1,0,0,2,0,10,0,0,1,0,0,1,1,1
1,0,0,0,0,0,6,1,7,1,0,0,0,2,1,4,1,1,0,1,0,0
1,19,5,34,1,0,1,0,0,0,0,2,1,2,3,0,1,7,0,1,0,0
3,1,0,25,0,3,8,0,3,7,2,2,0,1,1,2,17,1,2,0,0,4
1,2,0,0,10,216,0,0,1,2,1,1,0,7,1,3,4,3,0,0,2,0
0,6,3,0,0,1,0,3,17,0,0,0,3,0,12,2,0,0,0,3,2,1
5,0,3,0,3,7,2,0,2,2,7,19,6,2,1,0,2,1,0,0,0,7
7,0,7,0,1,11,1,0,0,0,3,1,1,2,1,3,0,2,1,3,4,9
7,0,2,0,2,4,0,5,0,4,0,33,3,4,2,2,0,3,0,0,1,1
0,1,0,0,0,1,7,1,8,2,1,4,1,1,0,10,11,0,1,5,1,2
1,1,2,2,1,0,1,4,2,3,1,0,0,0,1,0,1,1,0,1,0,0
1,1,0,1,0,7,24,0,1,1,0,1,0,2,0,2,2,2,0,1,0,6
4,4,2,1,0,5,3,2,1,0,0,1,2,0,0,2,9,2,1,0,3,1
3,0,0,0,0,1,31,1,6,4,1,2,1,1,6,1,0,1,0,0,1,2
1,8,0,1,2,1,0,1,1,26,0,0,0,1,32,1,1,0,3,1,1,0
4,0,0,5,1,6,12,0,3,1,1,7,2,0,1,0,1,2,0,1,0,3
5,1,4,1,2,1,1,11,0,4,0,1,0,0,9,0,16,1,0,0,2,0
1,2,1,0,0,1,0,1,16,24,11,0,1,4,1,3,0,0,2,1,1,2
1,3,2,3,1,0,7,1,3,1,5,9,0,1,0,2,3,0,0,0,0,11
2,2,0,0,2,0,0,0,1,2,1,1,3,0,4,1,1,1,1,1,0,0
0,0,2,2,0,1,22,0,0,0,0,0,0,149,0,3,0,0,2,0,0,10
2,108,1,0,0,0,4,0,11,0,1,2,7,1,2,0,4,2,1,1,4,0
1,1,3,0,0,0,2,1,0,0,9,1,2,8,10,0,6,4,1,2,1,0
3,0,0,10,0,8,0,0,3,1,0,3,53,1,0,0,0,0,1,0,2,0
1,11,66,0,3,0,2,4,0,3,1,5,1,0,9,0,2,1,1,0,1,9
111,5,0,0,0,3,1,0,0,22,1,0,1,1,2,16,2,1,0,0,0,5
1,5,0,10,4,0,1,4,2,0,1,54,1,2,0,0,2,3,2,4,0,1
1,0,14,1,5,0,0,1,2,0,3,0,2,11,0,0,2,0,0,0,1,0
0,3,0,2,20,1,0,1,1,0,0,2,0,1,1,0,0,2,1,2,1,0
6,0,7,2,1,5,1,3,3,3,1,2,0,0,0,1,1,0,0,2,0,2
0,0,7,0,225,0,1,0,1,0,39,2,0,4,8,0,16,1,2,2,2,0
11,17,0,1,5,2,0,260,2,1,1,38,4,14,7,2,4,2,1,2,2,17
1,1,10,15,1,0,4,0,0,8,17,0,6,2,0,4,0,0,1,0,2,0
4,6,4,4,1,0,1,2,2,1,1,1,0,0,0,0,3,1,1,0,2,0
2,1,26,1,1,0,0,2,0,7,0,2,0,1,0,0,0,0,1,3,2,1
8,0,0,2,0,5,0,0,9,0,0,0,1,1,1,2,1,0,0,1,1,1
1,0,0,5,0,54,0,0,0,7,3,0,0,2,0,2,1,3,1,13,2,2
0,12,2,0,0,0,5,0,5,29,0,0,0,1,5,2,0,0,1,2,1,3
0,3,5,1,1,2,5,24,0,3,24,0,0,0,0,0,1,4,0,0,2,4
0,4,0,7,0,0,0,4,1,0,7,0,0,0,1,1,0,1,9,1,1,0
0,0,17,3,0,0,17,0,3,0,24,2,47,1,1,0,1,2,1,0,1,0
9,1,6,0,0,8,2,2,2,3,2,3,0,0,15,8,0,0,1,0,0,1
1,3,0,0,0,0,1,2,1,1,10,2,0,1,1,5,2,0,2,1,0,0
0,1,0,0,1,10,19,2,0,2,1,0,0,7,1,3,0,0,0,0,2,0
1,0,0,0,2,0,1,0,1,3,2,0,1,2,101,0,1,0,0,2,1,0
0,1,33,4,10,3,3,0,8,1,4,1,0,3,0,1,0,1,7,0,4,0
0,2,1,3,10,0,0,1,5,8,0,14,4,0,0,3,1,2,2,0,0,0
2,0,5,1,0,0,0,0,0,1,1,1,1,1,1,0,1,2,0,1,4,9
8,3,0,0,5,0,11,0,1,1,1,2,0,3,1,0,0,2,0,2,2,2
5,5,7,0,5,6,9,0,20,1,0,12,5,0,0,0,2,1,1,2,1,4
1,0,0,0,0,0,0,1,13,0,1,0,0,1,1,0,15,1,1,0,1,0
0,1,1,0,8,12,6,1,0,5,3,6,0,2,1,0,0,2,2,0,2,1
11,1,1,1,9,45,1,0,1,4,9,4,1,1,2,4,1,1,2,34,2,17
0,1,0,40,2,4,6,0,1,3,1,4,0,0,0,7,1,2,9,0,1,33
0,3,1,0,0,0,3,0,0,42,1,3,12,0,0,2,2,0,0,0,0,1
1,7,5,0,0,17,0,0,26,2,0,0,0,1,1,1,2,3,0,1,5,0
1,0,6,0,1,1,1,0,1,0,0,1,0,1,0,2,2,1,3,2,3,5
0,0,1,2,2,4,2,3,2,2,9,2,1,2,0,0,0,0,0,3,2,3
1,3,1,4,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,1,0
2,3,0,20,3,0,2,2,1,1,4,0,0,0,1,1,0,0,3,0,1,7
1,2,3,1,1,4,0,0,194,2,0,2,1,15,3,3,0,754,0,0,0,0
1,8,0,3,0,0,3,4,1,1,0,0,15,1,0,105,1,0,2,0,0,2
9,11,0,0,4,1,1,0,7,1,1,1,0,2,0,0,1,0,0,0,0,59
10,5,1,2,0,1,13,19,1,0,3,1,6,2,1,0,1,3,0,2,0,6
22,0,6,3,2,0,0,10,5,3,0,25,0,0,2,0,1,0,1,0,1,5
40,1,0,1,0,1,2,1,1,71,67,1,1,1,1,1,0,0,0,2,0,0
0,2,1,9,0,1,0,0,12,4,5,0,0,0,19,0,0,10,1,1,0,2
0,31,11,0,7,0,30,3,3,6,0,16,4,2,4,1,0,1,2,1,0,0
0,3,12,0,8,1,0,0,2,1,0,3,0,0,0,0,0,1,4,0,0,1
