1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
1,2,0,0,12,0,0,2,0,3,1,0,7,1,1,2,0,4,3,1,1,0
1,1,5,0,0,0,0,0,0,1,3,0,1,1,0,1,3,3,0,0,0,0
0,3,4,20,0,0,15,20,0,0,2,1,2,0,3,2,1,2,0,0,1,0
2,0,0,0,0,0,0,66,9,0,3,5,0,0,1,1,0,1,7,0,1,2
0,6,2,2,1,3,3,0,0,0,1,4,0,1,0,0,0,0,2,0,1,1
0,0,2,1,0,32,3,60,1,2,1,1,2,1,0,1,0,0,2,2,0,19
0,6,0,0,3,0,0,3,6,0,3,0,1,1,0,4,1,1,1,0,1,1
0,5,1,0,0,1,1,1,1,2,0,31,2,0,1,2,3,0,2,1,1,0
3,1,0,1,0,2,2,9,0,106,2,0,1,1,3,4,1,0,2,0,2,1
3,1,0,1,0,0,7,2,1,2,0,2,1,0,0,2,0,2,3,1,1,3
0,67,4,11,0,0,10,9,4,4,0,1,8,2,0,1,0,0,0,1,0,10
1,0,1,3,1,16,0,0,0,0,0,1,1,0,10,1,4,0,4,0,1,0
5,7,0,0,6,0,1,1,0,0,2,1,0,2,7,1,0,3,0,3,0,0
0,3,1,0,170,4,0,0,2,3,2,0,1,2,0,6,0,0,2,1,1,0
0,0,1,2,1,2,2,0,1,0,1,5,1,2,0,412,0,41,2,2,3,0
4,0,0,3,2,0,0,0,12,5,0,1,3,0,0,0,4,0,1,1,2,0
0,0,4,4,13,1,3,0,2,1,0,1,0,0,0,0,0,2,0,0,1,0
1,1,0,4,2,0,3,2,1,0,2,1,2,2,1,1,2,1,1,2,0,24
2,3,37,1,0,3,3,2,1,0,1,1,0,0,0,0,1,6,18,0,1,2
1,2,8,2,0,0,2,0,2,11,1,1,0,2,1,2,1,1,1,0,2,1
0,1177,23,0,0,17,0,0,1,0,1,2,6,2,1,1,1,0,1,0,0,4
0,3,1,0,6,2,34,1,1,2,1,1,4,1,0,1,1,0,2,0,0,19
1,8,0,4,1,0,0,1,0,2,0,1,0,0,1,2,2,0,1,1,1,2
3,0,1,5,0,61,2,1,1,3,2,3,3,1,2,1,0,1,2,0,2,0
4,9,1,2,2,1,1,1,0,3,2,3,15,2,0,1,1,0,0,0,2,1
0,7,1,1,10,1,0,1,0,37,1,1,1,0,1,0,1,1,0,4,0,0
0,2,0,12,0,1,1,3,1,3,1,2,3,2,1,1,0,1,1,0,0,3
0,0,0,2,0,1,163,1,0,3,1,0,2,10,2,1,2,1,0,0,3,0
6,0,8,0,3,0,0,0,3,0,0,1,2,1,1,0,1,0,1,68,1,2
1,0,0,9,0,0,0,0,4,0,0,4,0,1,6,0,0,0,1,1,2,14
1,9,1,2,3,24,0,4,0,4,1,2,1,0,1,0,0,3,0,2,1,14
