1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
141327,148680,156409,166105,175268,187642,200691,216342,234245,257091,277381,309358,342258,386719,438881,496334,598336,688126,803704,1058672,1249500
140688,148683,156865,165168,176002,187370,201231,216143,235023,255154,277961,305342,338137,380986,431996,500721,584019,694539,807248,1060600,1245392
141324,148030,156900,165368,176313,188236,200798,216231,234678,256360,281631,308316,338533,382330,433751,493975,564863,684532,861831,985776,1298281
140794,148327,156463,166337,177026,187923,201507,216013,233808,255209,278335,308110,340199,384282,443133,504697,581221,709030,791651,965832,1238415
141090,148276,156546,164546,176144,187352,201982,214177,233303,256026,283213,307602,339338,384394,441013,501238,588655,689996,827539,1010042,1245269
141022,148556,156660,165038,176694,187658,202249,214887,233708,258362,279511,304839,340417,383627,434263,508200,593117,683084,824997,1047233,1240094
141401,148759,156947,166620,176202,188774,201230,216572,233003,256739,281825,308514,341533,385792,438163,504587,606199,688445,831363,966012,1180755
141036,148508,156939,166165,176182,187221,202013,216118,234983,255312,279086,309932,341626,379701,435860,507422,593387,686193,837933,974249,1219997
140926,149214,156177,165792,176248,188503,201388,217042,233406,253443,280815,309534,339553,384714,433205,500116,574140,689428,848791,1002509,1170479
141413,149133,156291,166156,176933,187411,201656,214783,233410,256805,279405,305492,344066,388108,434543,507313,574818,696045,811588,1014039,1248210
140691,148672,156117,165952,175991,187901,200830,215512,234373,255610,278298,307146,343536,390573,432428,497103,592692,685990,804799,986823,1200993
141561,148661,156649,166017,176238,187486,201975,215671,234039,254252,280946,308075,340226,386393,439691,491908,586600,674423,859253,1020874,1210387
140932,148489,157256,166048,176022,187355,201341,216505,235827,255718,277313,306692,340073,392563,432809,510916,578769,678658,831801,1033932,1232253
140763,148495,157240,165446,177267,187598,201409,216462,233729,253962,278815,309846,343247,381986,427484,500149,579194,697362,786770,1053947,1215396
140995,148218,157145,165726,176282,188361,201404,217056,234236,256941,277058,306470,340511,384069,436364,509822,588562,677416,841156,1029312,1285555
141051,148446,157339,165826,176176,188127,201408,216268,234063,253158,279720,307352,344241,388375,432737,501713,583383,689956,842884,922798,1197474
141614,148629,156828,165853,175760,188270,201619,215306,235067,254956,282635,310259,341725,381910,439515,508191,598380,699078,823215,1020586,1231604
140144,148586,156659,165878,177235,187519,201627,217190,234974,255072,277393,307136,339713,383163,452652,500511,587386,686280,818218,1087000,1213775
140708,148585,156775,165223,176843,188795,200731,216342,233496,255037,281799,307767,341877,387167,434544,503504,589597,667899,849977,984796,1196076
140894,147807,156699,165336,177272,188021,202071,216898,234848,254252,278566,306038,341245,388440,439202,506271,586420,702989,831088,1047425,1304469
141086,148218,156435,165741,175778,188555,200718,216773,235547,252226,278032,308551,340645,385320,441547,488334,592386,668320,837475,1002087,1283714
141385,148869,156326,166116,177123,188007,200753,217616,235546,255863,278759,306805,334379,381234,440584,495998,592483,683048,834865,971107,1166562
141026,148307,156167,166167,175740,188635,199705,216004,233115,255088,277696,309532,343705,389697,443048,506927,584480,670343,848122,1007471,1267401
141267,148657,156350,165827,175684,187457,200790,215795,234224,257720,278863,306513,338930,389393,436678,500838,588251,714286,827074,967113,1197223
141785,148375,157144,165843,175592,188346,202086,214508,235449,254128,276727,309716,343001,381207,434982,501930,592020,678615,841565,989585,1236809
141501,148142,157547,165858,176331,187982,201166,214997,233902,256240,277374,309868,344032,390681,438580,499953,587201,684281,870558,1004328,1238940
141239,148995,156814,166544,176446,188228,202244,216170,233863,254643,278768,310281,339949,380127,435478,504370,595897,693743,839947,1019632,1186598
141530,148270,156719,165014,175849,188887,202486,216740,234373,254522,280634,308932,342645,382011,442090,501578,572306,698645,846909,1049762,1209702
140814,148186,156583,166386,176589,188960,201808,217691,233426,252305,280635,310179,340552,382562,435402,502548,592661,688865,854265,1073403,1237212
141787,148291,157195,165529,176792,186687,201458,216527,234766,253237,281428,310449,339071,383195,428228,502013,591555,700570,809235,1013050,1210323
141263,149522,155690,166679,175455,187666,202408,216570,234390,255112,279463,309031,339453,384796,438982,507221,598116,694645,815680,1001010,1240062
141391,148418,156310,165993,175847,188208,201417,216399,233716,253129,280946,308646,338875,388627,439452,494543,588067,683433,815605,977101,1250136
140281,148622,156647,165531,176053,187753,199631,217034,235592,254354,278921,309294,345323,387228,447777,494307,560160,675132,814543,943354,1275182
140808,148680,156930,166214,175672,187738,201138,216549,234727,254070,281227,306377,343842,394292,440357,496919,599000,678619,789878,981341,1237173
140973,148264,156732,166147,176104,188427,201487,216351,232639,253358,278891,310298,341695,388879,442877,502803,586995,700587,800833,990530,1238387
140087,148296,156773,166026,176376,188255,200818,216500,234407,254015,278675,308687,336889,376919,433118,505640,596137,687953,821403,1018558,1162987
141283,148031,156938,165849,175561,187180,201183,215012,235526,253407,279944,312732,347696,383146,430420,504029,584450,687468,845651,974469,1242562
140642,148311,156330,164732,176386,188222,201463,216102,234255,255826,279599,305262,341641,384958,438096,503433,565654,686145,779365,1009755,1217545
141111,149243,156760,165345,176163,187375,200410,216333,233460,256127,280422,305682,345376,386718,428095,497233,591304,668317,833886,984347,1205453
140878,148420,156153,166533,175462,187923,201187,216783,235422,255054,279808,306553,341385,394253,434349,505348,570798,651249,835155,1014172,1236558
140815,149054,155671,164838,176793,187187,200492,216563,232987,253655,278468,304213,345177,385608,436684,497141,604822,672297,835703,1022109,1192896
