1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
1,0,2,1,0,0,1,0,0,0,10,0,0,44,2,4,3,0,3,1,1,4
2,1,5,0,2,7,4,0,1,1,0,18,7,0,1,0,7,0,0,2,5,2
0,2,0,70,2,1,3,0,2,1,2,0,0,5,2,2,0,0,2,1,0,0
85,0,4,1,15,1,0,0,4,1,0,2,2,0,4,0,5,1,0,1,0,8
0,0,2,0,0,1,1,2,2,2,0,0,1,1,2,2,1,1,1,4,1,3
5,0,8,1,0,0,39,2,0,6,0,0,0,0,4,5,0,1,8,0,0,0
0,0,2,1,212,4,0,1,0,0,7,1,0,1,4,0,8,0,0,0,0,0
0,0,0,3,0,0,0,8,22,0,4,0,33,1,57,1,1,1,3,0,2,4
5,1,0,0,1,1,0,0,7,0,0,10,1,1,4,0,9,1,0,0,0,10
34,0,3,1,2,1,1,2,4,2,0,3,0,0,0,6,0,0,0,0,4,10
1,13,0,4,5,6,4,0,1,0,0,2,0,0,19,3,0,1,0,1,1,1
4,3,13,2,0,6,33,6,2,0,0,0,0,0,0,0,0,1,0,2,1,8
0,0,515,3,4,1,0,4,0,0,3,5,9,0,4,4,1,0,0,5,1,1
0,236,3,0,0,3,3,3,2,1,1,22,0,4,8,1,0,18,1,11,2,9
14,1,0,0,3,2,0,27,2,0,10,0,1,4,1,0,1,0,20,0,2,251
1,0,1,6,0,2,0,3,0,2,1,0,10,3,1,3,11,0,4,0,0,3
3,1,8,3,1,0,0,1,9,0,1,61,1,0,3,0,2,1,1,1,5,0
294,0,116,0,0,33,2,1,0,1,0,0,0,22,0,0,1,2,2,0,2,0
4,6,0,0,4,9,0,5,7,0,1,3,3,0,2,3,8,1,0,40,255,0
0,1,2,1,0,1,2,36,1,4,4,1,0,0,12,8,0,0,0,273,0,3
4,2,113,0,0,3,6,5,2,4,1,1,1,1,0,2,0,13,3,8,0,59
2,1,3,11,0,0,1,0,0,0,1,8,0,2,46,1,2,45,0,0,1,1
2,0,2,42,0,4,1,0,2,0,14,4,3,41,2,0,4,36,0,0,1,20
0,0,0,11,1,0,5,1,5,3,8,0,4,7,0,1,1,2,6,0,0,0
0,1,1,3,17,0,5,0,1,1,3,1,1,7,0,33,191,4,0,0,11,3
6,11,0,0,1,0,0,2,0,2,5,18,3,1,3,0,0,0,0,2,0,0
12,0,1,1,3,1,1,13,1,0,5,15,0,3,3,4,6,4,1,1,0,33
2,4,0,2,1,36,10,1,3,3,1,2,8,1,0,0,4,1,0,4,0,10
0,4,11,1,0,12,1,2,0,5,2,0,1,1,0,4,1,3,1,0,0,0
1,1,0,38,0,1,1,2,3,1,0,0,0,0,4,39,0,23,0,1,0,0
92,5,2,0,3,3,0,15,0,0,8,0,2,1,1,6,7,0,1,1,0,0
0,3,0,3,0,149,0,3,0,0,1,0,0,0,1,0,4,0,0,0,0,13
1,4,35,0,1,1,5,5,2,0,9,1,0,8,3,2,0,0,5,1,0,0
0,0,4,5,78,0,0,7,1,0,4,1,0,0,1,4,2,2,0,0,2,0
12,0,0,10,1,0,6,0,3,0,1,51,61,1,5,52,2,1,38,2,19,5
0,5,2,2,1,1,5,0,0,0,1,0,4,3,0,1,9,0,6,2,0,0
0,0,0,3,0,1,12,1,5,0,0,0,3,7,1,13,2,1,13,1,0,0
47,3,2,0,1,0,9,16,2,2,2,5,0,1,3,0,0,2,0,20,2,10
1,185,0,25,1,1,6,1,1,2,0,2,0,1,0,0,0,0,7,0,2,16
3485,23,0,0,1,3,4,4,3,1,1,0,0,0,2,2,0,1,1,3,1,5
1,5,3,12,0,2,1,1,0,0,63,2,10,1,0,0,2,0,1,0,14,4
0,44,0,8,1,11,199,4,0,4,0,0,2,0,3,38,0,1,3,0,1,2
2,1,2,18,3,1,2,0,3,0,0,9,3,0,0,1,0,4,1,0,1,24
2,1,3,0,0,2,0,0,5,2,3,4,0,4,1,0,2,8,7,0,15,1
0,0,0,74,3,0,9,3,0,37,1,0,0,1,3,5,0,1,2,1,2,0
12,20,5,3,0,2,2,1,0,25,0,0,1,0,0,2,0,0,8,1,1,59
0,4,1,8,8,18,1,0,1,1,0,1,2,1,268,0,1,10,0,6,7,2
0,0,11,0,1,3,0,1,15,2,0,1,0,0,12,0,12,2,3,7,0,0
0,0,2,1,0,1,29,0,0,0,0,15,7,1,0,1,2,0,0,7,1,2
24,5,1,2,13,1,0,1,0,1,45,5,2,12,1,1,4,5,0,0,0,2
0,0,4,0,8,0,3,1,0,5,0,0,5,1,0,10,0,16,0,2,0,1
0,1,0,5,0,0,0,0,2,5,0,0,10,0,7,6,0,1,0,1,3,1
1,0,1,2,0,0,1,0,11,13,0,0,0,0,2,0,0,0,0,0,4,0
0,3,20,0,1,1,4,5,8,0,1,0,0,0,0,2,3,0,1,12,9,0
0,0,0,4,1,1,5,4,0,8,5,4,0,7,0,15,0,7,10,1,17,0
17,4,28,3,7,0,0,0,1,2,4,0,2,1,0,0,0,1,175,1,3,6
12,15,1,92,2,184,8,1,2,0,0,6,1585,7,0,4,1,0,1,0,0,1
0,3,0,0,8,2,1,6,4,0,0,1,0,1,0,0,3,2,15,3,1,1
0,1,53,0,1,5,39,7,4,29,2,7,2,0,1,4,1,3,0,1,0,2
0,0,0,1,66,2,4,3,3,0,1,15,8,0,0,0,0,1,1,4,5,0
1,1,2,22,1,0,0,7,178,4,5,0,0,0,0,354,1,3,14,1,0,0
8,7,4,1,0,2,12,0,0,0,1,11,0,0,1,25,0,1,4,2,0,6
0,18,0,22,1,0,0,1,17,10,0,0,0,4,3,4,0,1,0,9,0,1
3,0,0,3,1,4,3,6,1,3,0,0,1,0,2,2,0,0,0,0,1,30
0,6,0,1,0,2,0,9,21,3,7,0,8,30,0,0,1,1,2,5,4,3
12,0,0,3,0,7,52,4,900,4,2,0,6,0,1,0,1,2,6,4,0,1
0,0,1,1,0,1,2,0,0,15,0,2,0,3,0,0,1,3,0,5,0,1
1,0,4,2,0,1,8,0,8,3,3,0,4,10,0,2,1,1,5,1,2,3
0,0,0,2,0,0,0,1,4,1,11,1,1,9,0,3,1,6,1,0,14,0
2,1,9,0,3,1,3,5,8,24,0,0,0,1,0,0,2,0,2,2,34,40
0,13,0,0,0,0,3,1,0,0,3,5,0,6,0,0,17,0,0,1,3,11
1,1,4,8,2,2,0,5,2,40,0,3,1,3,0,7,3,2,3,7,0,15
6,0,0,3,1,4,13,0,0,5,1,3,1,1,1,30,8,0,0,1,4,0
4,0,3,8,1,2,0,0,6,0,0,0,0,0,1,17,5,0,6,3,0,0
12,28,2,0,2,0,0,3,0,5,0,0,4,2,0,4,1,11,1,1,0,2
13,2,0,2,1,24,0,5,0,1,0,1,1,1,0,0,0,5,2,0,0,2
0,0,0,17,0,1,0,0,3,0,1,2,0,1,5,0,3,0,0,1,2,7
3,0,39,4,0,8,1,0,2,3,0,9,15,3,0,0,1,0,1,0,1,5
0,1,41,0,3,44,0,2,5,0,0,2,0,4,0,1,8,4,19,0,6,1
0,3,0,0,2,1,0,0,1,0,4,24,89,3,0,0,0,1,0,2,1,1
2,14,1,2,0,13,2,0,0,0,0,0,0,0,0,0,1,1,1,41,0,3
2,10,0,1,1,1,2,1,0,0,0,0,2,4,3,0,1,0,0,11,0,63
13,17,0,0,4,12,0,8,0,0,8,5,0,0,0,2,0,0,24,6,0,0
29,0,1,1,18,37,4,1,0,5,1,90,1,1,1,0,0,0,0,3,2,0
0,1,0,0,0,41,1,11,5,1,5,0,1,2,0,1,13,1,4,5,0,0
0,1,0,0,0,1,0,0,2,0,0,0,1,60,1,0,6,9,8,0,4,0
0,2,1,0,0,1,3,2,5,0,1,40,14,0,0,27,12,2,0,0,0,3
1,0,1,0,1,0,3,4,0,0,3,110,0,2,16,2,3,1,1,5,1,0
1,12,1,0,1,18,4,0,1,0,79,0,1,0,11,0,1,5,19,1,1,2
