1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
16104494,16964021,17924633,18997008,20208648,21578219,23150351,24983495,27110519,29599077,32638100,36310715,40760118,46421127,53903816,63253983,75960975,93094814,117802780,150023104,203220801
16104480,16967673,17925107,19002345,20206822,21579122,23163674,24980000,27092162,29609556,32616620,36237088,40788916,46488624,53662324,63468866,76417939,93907022,116632230,152500194,206874514
16104733,16963330,17926440,18998324,20213505,21583185,23151884,24972326,27093119,29597063,32604049,36303961,40845093,46525033,53649626,63359316,75985901,93441325,116495552,156245240,206669163
16104764,16966205,17926552,18997078,20211242,21579763,23153284,24985741,27101003,29606076,32639349,36252246,40720894,46397845,53907871,63619629,76063509,93466652,117386956,155304453,206715633
16103812,16964379,17927886,18998269,20211790,21585222,23152658,24978210,27101993,29617630,32625359,36303492,40712625,46464712,53701578,63565577,75804286,93675966,120120316,151518641,200590809
16103711,16964277,17925049,19000148,20205988,21586699,23155812,24978216,27107505,29602603,32631438,36281786,40853958,46522474,53634897,63434512,75990322,93349210,117668108,155256223,204488436
16103154,16966402,17925904,19002108,20211570,21584865,23158568,24981929,27098943,29615059,32610250,36259152,40840991,46443603,53649728,63219084,76184536,93924594,117741992,151826727,202838804
16104823,16964369,17923852,19001687,20208022,21583127,23162569,24980076,27109798,29623279,32606022,36286210,40804759,46552648,53762760,63050694,76104413,93671015,119186433,152885968,203498520
16104007,16966249,17926990,18998797,20210073,21584702,23162472,24969013,27095955,29603076,32630636,36290059,40817569,46502265,53613164,63463242,76091266,93178137,118000753,152589732,203115310
16105922,16965104,17925205,19000838,20211678,21586186,23151727,24981050,27099842,29608297,32628080,36273392,40858166,46655626,53690809,63421446,75689205,94718181,117787890,154576258,205287941
16103447,16965883,17925147,18999677,20209738,21584771,23162999,24987105,27101707,29620719,32618222,36276298,40873961,46443204,53910263,63457536,76015542,93837832,116979707,154698887,208146718
16103703,16965681,17925981,18998279,20207811,21582691,23155938,24974853,27091620,29611695,32601550,36255111,40744994,46583160,53819943,63541445,75447371,93044367,118817779,153246277,201675636
16102863,16965165,17925000,19000412,20206964,21583744,23160555,24968308,27114081,29606245,32640547,36285080,40870420,46468070,54025546,63269992,75799749,93554048,119181828,152010187,204449778
16104188,16966344,17923475,18998330,20208265,21583002,23160913,24981831,27107910,29613619,32619159,36304697,40831150,46481373,53921831,63492299,76255597,94044316,118191254,153228488,204409470
16104877,16965163,17924382,18996116,20206862,21585203,23158926,24985892,27101597,29618069,32614573,36310392,40789536,46517525,53689962,63502057,75714257,93972358,118219069,151986587,201358196
16103572,16966291,17924747,19001017,20212341,21580706,23149430,24982403,27095974,29611180,32638322,36334696,40837490,46651239,53807505,63538519,76319385,93432216,117124861,154816589,202568403
16103875,16966004,17922111,18998084,20207112,21583546,23153849,24984377,27099345,29605846,32607202,36312874,40842224,46353813,53802556,63421483,76322553,93875268,118757867,151950812,201777202
16105660,16964848,17925500,19000373,20207134,21587955,23157659,24978042,27098359,29622865,32634581,36280560,40826317,46516882,53848029,63176198,75906588,93625336,118573088,153522892,203221123
16103206,16965587,17926240,19001628,20203374,21583678,23158839,24975149,27098200,29620212,32595519,36286876,40795356,46468808,53792360,63483721,75939281,92859246,116355513,153820961,206525924
16102892,16963568,17923468,18999106,20204282,21579932,23160258,24973886,27090754,29617126,32640499,36318564,40724605,46635269,53605392,63132713,76311827,93565194,119008280,153527163,204991205
16101993,16966639,17925538,19000756,20209526,21587619,23161094,24979692,27105970,29611747,32663511,36242077,40782097,46406044,53681013,63490781,76246766,93222256,118103201,154494364,205542947
16103004,16964867,17923251,18996648,20206631,21585274,23157113,24982257,27100257,29621467,32650365,36248660,40805378,46541058,53884318,63370238,75914935,93261058,118505237,154374092,203140375
16104378,16966891,17922725,18996230,20211401,21585207,23163127,24987631,27093298,29632904,32604350,36257270,40852374,46485056,53764768,63138946,75889399,93837588,117983985,151389073,200894541
16104600,16966501,17925194,18996124,20209706,21584149,23160425,24981207,27095818,29611954,32644278,36317167,40767744,46380507,53615846,63429615,76120233,94102739,118068958,152293969,200834723
16102623,16967325,17922062,19000381,20212345,21583500,23156175,24976527,27106765,29608218,32605482,36279692,40776603,46565863,53756423,63263687,76231345,93639920,117102018,152392966,205194224
16104720,16968330,17925383,18999574,20209711,21575099,23156687,24978541,27099880,29615622,32619280,36327321,40806845,46496376,53926812,63406591,76609544,93922728,117979069,151804011,206121744
16104039,16965955,17923435,18998803,20209542,21586701,23167667,24987788,27108884,29620407,32591905,36306115,40764986,46455329,53731373,63441726,75557273,93386292,119684009,153822042,202490043
16103626,16966805,17925498,18997243,20208371,21583532,23155849,24984937,27099952,29630266,32642946,36249209,40779537,46537903,53648355,63327906,76291722,93836905,118835395,153138591,201188319
16104524,16966418,17925165,18999459,20205860,21589575,23151476,24988682,27100010,29610796,32655847,36274704,40720438,46501812,53721256,63117003,75701300,94355708,118267426,156851411,203642954
16103462,16966142,17924981,18999498,20212658,21579619,23154674,24974612,27101152,29618543,32620735,36294548,40842317,46489247,53856296,63222209,76447349,93858416,114928956,152717336,201994972
16103487,16965753,17924653,18995443,20210655,21578100,23161099,24977541,27098067,29623842,32622241,36251222,40852485,46506801,53734691,63467067,76108476,92483543,118476008,153316945,203047359
16105762,16965978,17924644,18998154,20212865,21580379,23153615,24976662,27108293,29621241,32618009,36304248,40810708,46427071,53858107,63383894,75999700,93493894,117972556,152293740,199375597
16104981,16964128,17922409,19000120,20215576,21580932,23157272,24979375,27089541,29615547,32648023,36295083,40724354,46473798,53657422,63144615,76333795,93545256,117570930,152071771,201795252
16103792,16967539,17924698,18993055,20209679,21574377,23152010,24970845,27089216,29610676,32610973,36350480,40851246,46432284,53927706,63185502,76013910,94018160,118147475,153218652,202516738
16105172,16963396,17925279,19000275,20211348,21589810,23157330,24974189,27110142,29619873,32605656,36301555,40776451,46436908,53682402,63161551,76530788,93686416,117057123,152447971,202375054
16103306,16965409,17926409,18997472,20208576,21586246,23159567,24976863,27108150,29627188,32615658,36307628,40798266,46431065,53707185,63460107,76315059,93745753,117604269,156171234,200132064
16102652,16965455,17926904,19000194,20210505,21582860,23155165,24982845,27104202,29617836,32636340,36273316,40704222,46459851,53782235,63194979,75656638,93206001,117971002,154247077,207234025
16104614,16965755,17926750,18999024,20205808,21583237,23158457,24984176,27114516,29613371,32617778,36208840,40803678,46496660,53878405,63140463,76029026,94265178,119866429,151432492,204743783
16103831,16966784,17924724,18996646,20211170,21580185,23150313,24973421,27092201,29602133,32638957,36267490,40772758,46520260,53685672,63245642,75803538,94271556,118565672,155195997,202898091
16104512,16963803,17925852,19001161,20211692,21586637,23154563,24970778,27109750,29623331,32608038,36270971,40852871,46441945,53651038,63397196,76075751,93018344,118170996,152317471,206657180
16102783,16963913,17925457,19000320,20211399,21576283,23154548,24972640,27096883,29604647,32649468,36284636,40836397,46501250,53716942,63144297,75896893,93256985,116418632,150576463,205214909
16104108,16967692,17923431,19000508,20215165,21586760,23163478,24974939,27110681,29625684,32637738,36281912,40814828,46496924,53739381,63204001,75714141,93613519,118134181,155283129,202915230
16104458,16964787,17925657,18998647,20212525,21586376,23149588,24980400,27086433,29591263,32620156,36291799,40769001,46510031,53754808,63416322,75976417,93416034,118476150,154063551,207101592
16104803,16967707,17925974,18998787,20209090,21583680,23162438,24975035,27109013,29625823,32623121,36273801,40808668,46399632,53742761,63452202,76072814,92904389,118385554,152848753,206024425
16105279,16966514,17925005,18997489,20212445,21589996,23147622,24974063,27103725,29626030,32631973,36231443,40808522,46432365,53746730,63166285,76310353,92631422,118316276,152304100,203264787
16103393,16967267,17924824,18998503,20209596,21582031,23160381,24979493,27100052,29607793,32605068,36208885,40842808,46481190,53809630,63373136,75845842,94146443,117291402,153880926,210255304
16103550,16965239,17927578,18998282,20210471,21579100,23157988,24979585,27104792,29610751,32630536,36316536,40790038,46458430,53686990,63297814,76257418,93862708,117158228,152969221,204501973
16104925,16963118,17927491,18996006,20209419,21581958,23152827,24977886,27115447,29611601,32623360,36301192,40808055,46533157,53848955,63059253,76085845,93520929,117639784,154091095,206299167
16103934,16964976,17923376,18998221,20214238,21584880,23162530,24981803,27094333,29602182,32591339,36276262,40876463,46464624,53668865,63207099,75989532,93427119,118655984,152569274,204909300
16106133,16965689,17924283,19001077,20206582,21576404,23156139,24968355,27101240,29606888,32639214,36286618,40803134,46491420,53748871,63574645,76469211,93043025,117847011,152828966,203399703
16103302,16966912,17926755,18997666,20211379,21579181,23157115,24980470,27101606,29607297,32616058,36240720,40846811,46467204,53644081,63344743,75730646,93174833,118273627,150761086,204312283
