1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
706251,746165,787250,833459,886859,945196,1015409,1091173,1180634,1290337,1416834,1558878,1740146,1958029,2244036,2565719,2997418,3553162,4268033,5199159,6391671
706106,745160,787313,832850,883287,944585,1015634,1090464,1182454,1291620,1408976,1561355,1726717,1965517,2231556,2549038,2997451,3596065,4202541,5049041,6322084
706400,743964,784597,833770,885842,944488,1013200,1092875,1181859,1287626,1404799,1556517,1732160,1963379,2235117,2570731,2985602,3573272,4241387,5204772,6395021
705594,742879,786766,833127,886904,945874,1012475,1091579,1182833,1286646,1418840,1561465,1750583,1976393,2241855,2600071,3051030,3599496,4332160,5169302,6489945
707485,743742,785751,833484,885584,944743,1011591,1090050,1185049,1288698,1409865,1554936,1738630,1942535,2235680,2572009,2995295,3555851,4278735,5264485,6290827
707604,744909,786954,834879,885382,943281,1013870,1091036,1178894,1287600,1406209,1555631,1741525,1959246,2212968,2582629,2977651,3518163,4228691,5158491,6498681
707038,744112,786053,831404,885325,945524,1012932,1089132,1187235,1286781,1415507,1555820,1746844,1965580,2242462,2588740,2975781,3577460,4244325,5186902,6345604
705791,744560,786495,833895,884099,944309,1010517,1089030,1179926,1281600,1413685,1572262,1737926,1968328,2254123,2556532,2987766,3550230,4298779,5178565,6606725
707767,744341,784090,833413,884429,941115,1015229,1088802,1182186,1287106,1418144,1559752,1750247,1965004,2231908,2564412,3010594,3591274,4243067,5116859,6371483
706480,746026,786218,835600,884552,946279,1013633,1091237,1180862,1282069,1409432,1562974,1742617,1955037,2244479,2576314,3033569,3548204,4298250,5304105,6271871
706988,742957,785780,834405,884262,944518,1013298,1092092,1176943,1291379,1416359,1559151,1736830,1973206,2233766,2580392,3015179,3528661,4241093,5244534,6309118
706855,745559,784812,833301,884843,945487,1014128,1088287,1180213,1287138,1417941,1557825,1741883,1958981,2254743,2566232,2973524,3484426,4217137,5227851,6512228
708038,746026,785904,831667,887768,945566,1013477,1091522,1181713,1287915,1416997,1560569,1749452,1966992,2242568,2580905,2985858,3544888,4188594,5261558,6410191
706737,744685,784865,832838,884001,943968,1016358,1086318,1180674,1282744,1416401,1560570,1743932,1961561,2216588,2579511,3003052,3561472,4230634,5138400,6513495
706600,743566,786647,833359,883982,943878,1013431,1089572,1181507,1286308,1414827,1560069,1743454,1957871,2236722,2558027,2991051,3595965,4222687,5306293,6363602
