1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
2,0,3,4,0,1,1,1,2,17,1,10,2,0,0,0,9,1,2,0,3,0
0,0,3,1,1,1,0,0,3,6,5,0,3,3,5,0,0,0,0,7,0,0
0,1,6,6,0,0,1,5,0,0,8,7,0,0,1,21,37,0,2,34,2,0
0,0,2,0,6,11,2,0,1,13,3,3,0,0,0,0,2,2,9,0,0,0
2,0,0,0,0,0,0,3,0,0,6,0,2,1,0,0,7,0,1,0,0,0
0,0,2,4,0,9,1,1,3,0,1,10,1,1,0,3,2,8,2,5,2,3
1,0,0,10,4,99,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,2
1,0,0,1,1,11,1,0,3,151,2,0,1,3,0,3,0,2,1,5,0,0
9,1,1,0,7,0,0,4,4,0,1,19,0,0,35,0,4,16,13,2,12,0
0,4,1,0,1,7,0,0,0,0,0,0,4,0,4,10,0,0,2,1,11,0
7,0,1,0,0,3,0,2,1,1,0,0,88,1,11,6,0,1,1,0,0,0
0,7,0,2,1,32,0,12,0,0,1,0,0,0,1,21,13,5,3,1,0,0
1,0,1,0,0,0,2,2,0,9,2,2,1,11,6,0,2,0,51,5,0,0
21,5,2,5,3,4,0,0,1,2,4,9,2,0,0,27,1,3,0,0,0,0
0,66,9,98,7,1,1,0,0,3,0,0,1,0,0,1,2,1,1,0,16,1
0,0,0,20,1,1,0,3,0,1,2,0,4,2,4,0,45,0,0,3,7,7
4,12,5,2,0,3,9,4,2,2,6,1,9,0,1,1,0,0,0,0,2,0
0,40,8,125,6,2,0,0,1074,10,39,4,0,1,0,1,0,0,0,0,0,3
7,3,0,3,1,0,0,1,3,0,3,0,14,0,21,0,6,3,1,0,3,1
0,2,5,2,0,2,4,0,0,2,0,3,0,2,3,13,0,4,0,0,4,0
1,0,5,19,0,33,28,0,0,1,3,0,45,1,1,2,2,0,0,12,4,3
3,22,17,1,1,1,4,1,0,0,0,0,4,0,17,4,0,0,1,0,11,1
0,5,0,0,1,0,0,6,3,21,4,8,1,0,41,0,3,0,1,1,2,0
10,0,14,6,3,0,1,2,5,1,4,1,0,8,0,7,0,0,0,1,6,0
0,3,1,0,15,0,12,1,1,1,0,8,2,0,0,0,1,2,2,0,6,1
4,4,0,3,1,19,1,20,0,0,9,0,0,205,2899,7,0,1,0,323,0,30
0,1,0,0,0,22,1,1,2,1,0,0,2,0,0,0,1,14,1,2,4,2
0,22,2,8,0,0,2,1,0,0,0,2,5,6,0,0,1,1,1,4,0,0
5,1,10,0,0,2,6,1,1,2,0,1,6,0,2,0,2,2,0,30,1,0
1,0,6,3,0,0,69,1,2,1,1,0,4,2,46,1,0,2,8,1,0,0
0,0,0,5,0,2,0,14,1,10,3,1,1,5,0,0,1,1,8,1,1,1
