1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,p
1,3,5,0,1,0,17,2,2,16,2,1,2,0,0,1,1,0,0,0,0,2,0,3,0,2,0,0,1,0,0,1
1,2,1,7,1,4,0,0,0,1,6,4,1,18,3,0,155,6,0,1,0,1,1,0,0,0,3,0,1,1,0,1
0,0,1,0,5,3,5,0,16,4,0,7,2,3,0,1,0,0,1,1,0,4,0,2,0,0,0,0,2,3,0,6
0,0,0,3,3,1,6,2,3,9,64,2,20,2,3,1,2,0,17,0,2,1,0,0,1,3,1,2,1,0,1,9
3,3,643,0,1,1,1,0,1,1,0,36,10,0,1,3,2,2,0,3,9,2,0,1,0,1,2,0,1,0,0,3
2,2,2,2,1,4,2204,16,0,4,0,1,1,1,0,0,6,0,1,0,5,0,0,2,5,0,3,1,1,0,1,0
0,19,0,0,13,3,0,0,2,0,0,1,0,1,0,0,1,14,6,1,2,0,0,0,1,0,0,1,2,3,1,0
0,1,0,0,2,26,0,0,0,0,0,49,17,3,1,1,3,0,3,2,0,0,1,0,6,1,1,2,0,2,1,2
7,1,0,1,0,0,2,0,1,14,1,0,0,0,2,0,1,1,0,1,0,1,0,2,0,5,0,1,0,0,0,1
5,0,2,0,0,9,0,0,7,0,1,1,6,1,2,1,0,2,1,0,1,1,0,0,0,30,2,1,2,0,3,4
9,0,8,8,1,1,0,1,1,3,0,0,14,0,0,2,0,0,1,0,1,0,2,0,3,1,1,0,1,0,1,0
3,1,63,0,20,1,8,1,4,3,0,3,0,6,1,0,3,9,1,1,0,3,2,1,0,0,1,2,2,1,1,0
1,3,0,10,16,1,4,0,5,1,2,21,1,0,0,0,5,0,1,1,4,0,3,0,0,1,0,1,1,1,0,1
1,1,0,0,1,0,0,3,0,0,11,1,0,0,3,0,0,27,1,2,1,1,0,2,1,1,3,2,0,1,1,3
4,1,0,0,15,2,1,7,1,0,3,11,0,94,0,0,0,0,1,3,1,2,1,0,4,1,2,2,0,3,1,7
3,1,9,14,1,4,2,1,4,18,2,1,2,1,1,0,2,7,5,2,2,0,1,0,0,0,2,3,0,1,1,1
0,0,7,3,2,1,1,2,4,6,1,2,5,1,1,1,0,0,1,0,0,1,2,0,26,1,2,3,2,0,0,1
0,0,5,55,9,0,1,2,17,3,0,3,2,0,1,0,0,1,5,0,0,1,1,1,1,0,0,1,0,2,2,0
1,0,2,0,1,1,9,3,1,5,8,0,0,2,0,1,3,30,2,0,4,0,7,1,1,1,2,1,2,2,0,2
3,55,1,3,0,11,4,1,2,2,1,0,16,0,4,5,0,2,2,1,2,1,1,0,1,8,1,2,0,5,2,13
0,0,48,2,0,1,1,0,3,0,1,1,1,0,13,1,1,1,0,0,0,118,1,1,3,0,0,0,3,0,1,2
0,4,4,16,3,1,1,7,4,0,2,2,1,7,0,2,0,0,0,1,0,0,2,1,3,4,1,2,1,0,0,2
0,0,3,0,47,0,13,8,22,1,2,0,4,0,0,7,5,39,6,0,0,0,0,1,0,1,1,1,2,0,1,1
0,4,20,0,3,1,4,1,9,0,0,4,1,2,2,0,1,3,0,0,1,2,0,0,0,0,2,2,2,1,0,2
2,11,0,0,17,1,16,0,0,1,1,0,0,2,2,1,1,1,10,2,1,1,0,2,0,0,1,0,2,2,0,2
9,17,0,2,1,5,0,0,16,0,3,9,10,5,0,0,1,3,0,1,1,1,1,1,0,1,4,0,0,1,6,0
5,19,0,0,1,20,5,0,0,0,3,3,0,1239,0,2,1,6,0,0,0,0,0,0,1,1,0,1,0,1,1,0
1,21,1,0,0,0,0,1,7,0,36,1,2,0,7,2,0,0,0,1,0,1,38,1,1,1,0,0,0,0,1,1
1,0,0,5,18,4,3,0,1,0,0,0,0,7,1,1,3,0,0,4,0,0,1,0,0,1,3,1,1,3,2,4
0,1,1,0,2,0,0,0,3,0,0,1,1,1,3,5,1,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1
1,0,0,4,9,5,6,0,1,1,0,1,0,4,22,3,2,4,0,2,19,1,0,2,0,0,1,2,2,2,1,376
0,0,1,0,5,0,0,1,2,2,3,0,1,2,3,1,0,3,0,1,18,22,0,1,1,0,2,0,4,0,1,1
1,2,0,0,4,1,0,13,0,0,1,2,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,1,0
0,0,0,5,1,0,2,0,4,0,0,3,1,0,2,4,13,1,0,0,0,3,3,0,1,0,13,1,1,1,1,6
5,1,4,4,0,2,0,1,1,0,1,2,0,0,3,1,2,0,9,146,0,0,1,0,13,1,0,1,1,2,0,3
1,1,0,42,0,6,1,12,0,0,0,0,2,0,0,0,0,1,0,5,1,0,1,0,1,3,2,0,1,0,2,0
0,0,3,0,0,5,0,1,4,1,0,12,0,0,7,0,2,0,2,1,1,3,0,1,0,0,5,0,0,0,1,0
6,143,0,3,0,7,5,4,1,0,3,4,1,31,0,2,4,0,0,7,2,0,1,0,0,1,1,1,0,1,0,0
2,1,1,2,10,0,1,216,12,55,0,0,2,1,0,0,10,0,0,1,0,1,2,0,0,1,1,0,0,1,2,0
11,2,0,2,4,26,1,2,0,0,0,1,38,51,0,0,1,2,1,0,1,2,0,0,1,0,1,2,2,2,0,0
8,0,2,0,0,0,0,2,0,1,0,0,1,0,4,1,1,7,1,0,5,0,2,0,0,0,2,1,2,2,1,1
12,4,0,1,4,3,2,1,1,1,4,24,3,0,0,3,0,72,2,0,1,6,20,2,0,2,0,0,0,2,1,0
6,0,1,0,0,0,8,8,0,0,1,8,0,5,0,0,0,0,2,0,1,0,1,183,0,1,0,2,1,0,1,2
3,4,0,1,1,1,0,0,2,0,1,2,0,5,1,1,5,2,4,1,0,2,1,0,3,4,0,0,0,2,1,1
5,0,0,4,3,3,0,1,54,0,0,0,0,2,2,0,1,2,8,1,2,9,2,0,4,1,1,0,2,0,2,4
0,0,4,6,0,0,0,28,13,0,5,3,0,5,1,0,0,0,3,0,0,0,1,3,1,2,0,1,2,2,0,1
2,0,5,1,0,0,1,0,1,2,24,0,33,4,2,2,2,0,0,2,2,3,0,0,0,0,1,1,0,1,1,0
0,0,0,10,6,3,0,0,7,0,2,2,11,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,2,0,0
2,3,13,5,5,3,0,7,17,1,0,0,1,3,1,0,0,0,1,3,11,0,1,0,0,2,2,1,1,0,0,0
0,0,19,0,1,3,1,1,2,3,0,1,1,1,0,0,0,6,1,0,2,4,0,2,3,2,1,0,2,1,2,2
2,0,0,102,0,5,2,0,4,4,1,2,14,0,1,1,0,2,1,1,0,2,0,0,1,1,1,1,0,2,3,1
3,0,2,0,1,0,0,57,0,0,2,0,7,0,2,5,0,0,0,3,1,1,0,3,0,0,0,0,2,0,0,2
1,0,4,16,28,0,2,2,2,0,0,0,0,1,3,3,0,2,0,2,0,0,1,8,2,2,0,0,0,0,0,1
4,1,2,0,1,3,1,0,1,22,0,4,2,0,0,3,19,1,4,1,0,0,1,13,4,1,3,0,1,7,17,0
1,2,1,4,0,0,4,0,2,0,0,4,1,0,0,11,1,2,2,3,0,0,2,0,3,0,16,0,0,3,4,27
1,9,0,0,1,1,16,36,6,1,0,42,6,2,1,0,0,0,5,0,2,4,3,2,16,2,0,1,0,0,0,3
4,1,2,0,4,1,0,0,6,0,0,0,0,0,1,1,1,0,14,20,1,0,1,1,1,0,0,0,1,1,0,14
3,1,53,22,1,2,3,1,5,0,5,1,11,19,2,10,0,1,1,1,0,1,10,2,1,2,2,0,0,1,0,1
0,2,1,1,2,0,3,2,0,1,1,12,0,1,2,3,0,0,3,2,1,0,0,1,1,2,1,1,0,3,0,1
0,0,2,0,0,1,6,1,4,2,1,3,0,0,1,15,1,0,2,0,9,1,1,3,1,5,2,1,1,1,0,6
