1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
51,0,1,5,0,0,0,7,1,3,1,0,0,1,5,0,1,2,0,2,1,30
15,0,3,206,3,4,0,2,0,0,0,3,3,1,2,1,4,50,2,0,1,5
21,0,3,4,7,1,2,0,1,1,3,0,0,5,1,7,0,5,2,1,2,4
7,1,5,4,5,6,1,2,0,4,4,1,0,106,4,0,0,63,1,4,1,1
1,0,1,5,1,0,0,1,0,0,0,0,4,9,3,0,25,3,1,2,2,4
1,1,1,5,0,6,1,1,4,1,0,1,1,2,0,0,1,1,1,1,0,0
3,1,0,0,0,10,1,36,5,0,2,0,0,0,0,0,1,3,0,0,11,0
1,4,0,1,56,1,0,2,54,2,0,5,3,8,7,1,45,14,5,8,2,31
0,6,10,12,9,0,3,0,1,0,3,2,0,2,33,5,0,1,0,1,0,0
2,2,12,1,5,2,0,1,0,0,0,5,5,1,1,0,0,0,0,0,4,0
6,2,2,0,8,7,20,0,0,5,3,0,3,0,1,38,0,2,29,3,1,2
3,3,0,0,0,5,1,7,12,2,0,1,4,8,10,5,1,2,32,1,3,1
3,1,0,0,2,21,5,0,2,0,0,1,8,17,0,0,0,8,1,16,0,0
0,0,3,1,0,28,1,1,0,2,2,1,13,0,2,0,0,0,4,0,1,1
11,5,1,1,26,1,0,1,6,0,1,1,0,1,0,0,0,20,7,6,1,0
0,0,12,4,4,1,1,0,89,0,1,4,3,0,2,4,0,0,2,0,11,1
0,9,2,0,1,36,1,2,1,6,0,0,0,1,1,13,0,1,0,1,0,1
2,0,0,12,0,3,0,7,30,0,13,3,2,6,0,22,0,4,2,7,0,0
2,0,9,0,14,5,2,0,0,8,0,1,0,6,8,0,0,0,2,1,2,0
8,0,1,12,1,0,0,3,1,2,5,2,4,3,0,2,4,3,4,3,0,10
21,0,3,0,8,1,0,36,2,0,0,2,2,0,0,2,0,1,0,0,16,0
28,0,2,2,1,1,0,8,1,2,0,1,1,0,4,2,1,0,2,2,1,0
