1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5613700,5938736,6310243,6732704,7206886,7768667,8391463,9143405,10009482,11061427,12338812,13917446,15851159,18326034,21491616,25530362,30985406,38133668,48144442,61357716,79495673
5612420,5940019,6319218,6736834,7205237,7764083,8392389,9127645,10015156,11060892,12358832,13918529,15883392,18374704,21494883,25594264,30940015,38288416,47939882,60389261,79657664
5614057,5948426,6308529,6739371,7217967,7759046,8407667,9130784,10027296,11068533,12359765,13908878,15843890,18288568,21462234,25488164,30950660,37982669,48023960,60670011,79934874
5614662,5948122,6309109,6734219,7218076,7760289,8394419,9145165,10012886,11077956,12340527,13914430,15861889,18317855,21396799,25549215,30919685,38400381,47740484,60737694,80256960
5613906,5947562,6316643,6737336,7216371,7755251,8385812,9133464,10024943,11083021,12363417,13922870,15876049,18281612,21395155,25529165,31089004,38099321,47925872,61474570,79956620
5611556,5941957,6316900,6733374,7214228,7749200,8395684,9147121,10019916,11081451,12341175,13900961,15859282,18292468,21519012,25628709,30904940,37828469,47880982,60841164,80302359
5613392,5943848,6311076,6729625,7209306,7755732,8387196,9136753,10027230,11072350,12347403,13917880,15874554,18343080,21524647,25532533,30874000,38253105,47768674,60920902,79830186
5613436,5945364,6315702,6733941,7205888,7759710,8396443,9130700,10021657,11083384,12359779,13907150,15817942,18302301,21447954,25536708,30828749,38153634,47999672,61251493,80237708
5612707,5941943,6312691,6735519,7209700,7760242,8396659,9138050,10017857,11067209,12345551,13908044,15842151,18308287,21466818,25646693,30917416,37929181,47875744,60988563,79982137
5615418,5944793,6313020,6734173,7207062,7753350,8394477,9146724,10031759,11071565,12329638,13909755,15914156,18350938,21485198,25580006,30914684,38386750,47939368,60994617,79752955
5613429,5947449,6316634,6726873,7213226,7761685,8389864,9141079,10022487,11075820,12371834,13942845,15890705,18317001,21427690,25391285,30783481,38259656,47903450,61569174,79453086
5614372,5941286,6308894,6735098,7209806,7758435,8386991,9146234,10020259,11051298,12350150,13885938,15881827,18321938,21529268,25610381,30866821,37709882,47839446,61874397,79713674
5613060,5942801,6313260,6731285,7215880,7754991,8401685,9142218,10020446,11060105,12329790,13915212,15825296,18341220,21528592,25514063,30825213,38167073,47506267,61574085,78475524
5614651,5945960,6315532,6730366,7207134,7759702,8389579,9144071,10012125,11066194,12342068,13892310,15880977,18328823,21452303,25537528,30736857,38255350,47767756,60856792,80448016
5615695,5943176,6312813,6730805,7211892,7761444,8391903,9135009,10024835,11060252,12333649,13936735,15848190,18255543,21449823,25539759,30984689,37962916,47867880,61441331,79371955
5614257,5942870,6319849,6729813,7206202,7762773,8389276,9138213,10023180,11072913,12355499,13901084,15865448,18270841,21428321,25726222,31030595,38270046,47383824,60940313,80167045
5612797,5942368,6314642,6734663,7204538,7755330,8386822,9135368,10024386,11065498,12353245,13906552,15860655,18305224,21433263,25561401,31011508,37975540,47843253,61940022,79118872
5612889,5941670,6313317,6730152,7204659,7761304,8393432,9144450,10031630,11071068,12356158,13913850,15846466,18327706,21477470,25486455,31012623,37999903,48326882,61843041,79678326
5616115,5940316,6313717,6735128,7210541,7759182,8396718,9143491,10010439,11070985,12362069,13933491,15846034,18279418,21484205,25587151,31096839,38180478,47661696,61377997,79618738
5616310,5941219,6317391,6735592,7209788,7755491,8397605,9142025,10016415,11077581,12357937,13935458,15894493,18311431,21461859,25591717,30860232,38203676,47979885,61298838,80785517
5613111,5942134,6309487,6728486,7205846,7753671,8387263,9133035,10008666,11076570,12334988,13934362,15833973,18297388,21415813,25658353,31111394,38052154,47700902,61490504,78846373
5609851,5945909,6317325,6728774,7209400,7763398,8393589,9127378,10014155,11076868,12354078,13920294,15881661,18223176,21438050,25472019,31112715,38237812,47477892,60903435,79553486
5614220,5942831,6318377,6728680,7207361,7764644,8389380,9131660,10017886,11068610,12339970,13920458,15882477,18375786,21350623,25579657,30782007,38349958,47856010,61445926,80070493
5613948,5939057,6318474,6730709,7215485,7758865,8388355,9140876,10013628,11080929,12329896,13935813,15857120,18289624,21398836,25569607,30933119,38415845,48160854,61077305,79470569
5611991,5942094,6315559,6730638,7206052,7751812,8398415,9137215,10019020,11050643,12335257,13897354,15878453,18419187,21461268,25562533,30986010,38014392,47863951,61292957,79290847
5611363,5946667,6313648,6731030,7214758,7765550,8395502,9141414,10031667,11079251,12358572,13887106,15873164,18378200,21378421,25484022,30832467,38257449,47693029,61570997,79898384
5614610,5942210,6308905,6730687,7205683,7759140,8392503,9137337,10032331,11075048,12339253,13885017,15892464,18350009,21519651,25730274,30840029,38068437,47822014,61853773,80199138
5613775,5944138,6312479,6735996,7206402,7759579,8398104,9146343,10016393,11083878,12339702,13927607,15871487,18322602,21505394,25705331,31093790,38044578,47505123,61388678,79404760
5615009,5943945,6308547,6732972,7210689,7751289,8407719,9135365,10030387,11077840,12343767,13942284,15843333,18371618,21469014,25535695,30872985,38057921,47656063,61468480,79065975
5612149,5947269,6309041,6735776,7205941,7766715,8389627,9137525,10019550,11057232,12357913,13916975,15884387,18359240,21397282,25509225,31027907,38066378,48178649,61499926,79410259
5616338,5938762,6317450,6735227,7209532,7760641,8395887,9133144,10020356,11067715,12355189,13909372,15861234,18251635,21453209,25626089,30934014,38263461,48023008,61398600,79632771
5613779,5939197,6310874,6731570,7208092,7758306,8388847,9143847,10022804,11061019,12364436,13906874,15851931,18339086,21485684,25612266,30941535,38300406,47784726,61316506,80068988
5614173,5946098,6311712,6732979,7210371,7755334,8398018,9139429,10018071,11059171,12340719,13901626,15861146,18306781,21499212,25473100,31106115,38519771,48067540,61431340,80483087
5614455,5937741,6309310,6736832,7198802,7756827,8385133,9127651,10032567,11064437,12347575,13910260,15869925,18308125,21439218,25537419,31048729,38135263,47531098,61145371,80620799
5609702,5943959,6314902,6731876,7212011,7758544,8388140,9133874,10015226,11080811,12340831,13917967,15836021,18292478,21518901,25566789,30945325,38181357,47848704,61515775,79937321
5612315,5945116,6320218,6731712,7207920,7763949,8396349,9132078,10012317,11071797,12340648,13909768,15859335,18350297,21459029,25692938,31018719,38072760,47880253,61074183,80359311
5611375,5941512,6317131,6735565,7212071,7757796,8394179,9136636,10032227,11079753,12364256,13902155,15906522,18367688,21560226,25525449,30973208,38265210,47743947,60721680,78908556
5615647,5943133,6316517,6731002,7211616,7754820,8398902,9139349,10010384,11075968,12359568,13933158,15878765,18345775,21436325,25494569,30835719,38070388,48545762,61116637,79189125
5616155,5938386,6316142,6737553,7211024,7758032,8390252,9131224,10014892,11077825,12355197,13909670,15892389,18300306,21528667,25475534,30998197,38318001,48059754,60645791,80537840
5612700,5943204,6316127,6733556,7209367,7759705,8396343,9149759,10010145,11070796,12336901,13922163,15877770,18312869,21492137,25540482,30962348,38131165,48067607,61843635,79003605
5613483,5943256,6309992,6732169,7211126,7758565,8400623,9142787,10011866,11082609,12340939,13905460,15871804,18371082,21427600,25437936,31023817,38065583,47866961,61069698,79973746
5615325,5945850,6312455,6727869,7203660,7755524,8398836,9143038,10021950,11077404,12337347,13896330,15867431,18349782,21521350,25581778,31082236,38183164,48417016,61583066,79918418
5617140,5942346,6313670,6730713,7208642,7755887,8389524,9137135,10015911,11063114,12371061,13917891,15885789,18312076,21494790,25608248,30916009,38243813,47551249,61030092,80146270
5612360,5940110,6312168,6733053,7209502,7759560,8395244,9144472,10036645,11062173,12333611,13919884,15894382,18325567,21544798,25634420,30993722,38021249,47717009,61480624,80363223
5615277,5942122,6314370,6730869,7210361,7764187,8393097,9139406,10015985,11079566,12335775,13914287,15851290,18323035,21367671,25575985,30878193,38301452,47729408,61306307,79430398
5608527,5942420,6314520,6731621,7209830,7764950,8391150,9134821,10019561,11068251,12344068,13910464,15875776,18322194,21530233,25587221,30782419,38277827,48219980,61163015,79463041
5613391,5945204,6311935,6731214,7207128,7757464,8387211,9138759,10021824,11059652,12353065,13924792,15880696,18348541,21535687,25630338,30834820,38254536,48287444,61153177,79142832
5612452,5943133,6312432,6732929,7212687,7755192,8390043,9130616,10000350,11068290,12348429,13902369,15865978,18355727,21473225,25678788,31208902,38291615,47948906,61453781,79421541
5612003,5942945,6314327,6735570,7207672,7752138,8391482,9147258,10017315,11067777,12349170,13903472,15862402,18400388,21433100,25652045,30941310,38248627,47931486,60922618,79439625
5614483,5945208,6313541,6732141,7211234,7761981,8395069,9141030,10025985,11066728,12342109,13921725,15872316,18308890,21523598,25540502,31037726,38220584,47814362,60536313,80063847
5612637,5942895,6313898,6732914,7207009,7747583,8398821,9142692,10020865,11079167,12372934,13906995,15873859,18324401,21472675,25558897,30970302,38178186,48552350,60958672,80202723
5612642,5944252,6317477,6731259,7207086,7758538,8391780,9146738,10006875,11077287,12366907,13940076,15842798,18261055,21400592,25515447,30898388,38308928,47951357,61052119,79660593
5614159,5948956,6318754,6736018,7206005,7763686,8401254,9129026,10024479,11078931,12340927,13923114,15839984,18303518,21510789,25458627,30908551,37969079,47600397,60590075,80162607
5614937,5948662,6312818,6739444,7217799,7754632,8401233,9131446,10019508,11072342,12352195,13900434,15888021,18368078,21470812,25567889,30949708,38260378,47762981,61091579,80226983
5609989,5939960,6314556,6725189,7213498,7753246,8392829,9139287,10011601,11064393,12347271,13957587,15855945,18362802,21398316,25460224,30961877,38202704,47693764,60999904,79089071
5614647,5938538,6314562,6735065,7209949,7756040,8394697,9153079,10003639,11060461,12337285,13895170,15887693,18315626,21479251,25507415,30890208,38482806,47909031,60715269,80169027
5614937,5945172,6312063,6729299,7210328,7759957,8393517,9134009,10009858,11081882,12345876,13915209,15880502,18358033,21521359,25527602,31006998,37867887,48108027,60769716,79856155
5614963,5945380,6315724,6736327,7209546,7757786,8393103,9143706,10021184,11056134,12360659,13905426,15895972,18270268,21427984,25606481,30924631,38167100,47852129,60774540,79845761
5613274,5943902,6309308,6728206,7217590,7758599,8394685,9138397,10018879,11072848,12357622,13917300,15828840,18374635,21502675,25534124,30928767,37872381,48138131,61748963,80431120
5609281,5943316,6314121,6735807,7207969,7756714,8386208,9130047,10016564,11079482,12352182,13942412,15892571,18305718,21562140,25580912,31045691,38193031,47895073,60892266,79652411
5612105,5947742,6315626,6734628,7207089,7759786,8391028,9146586,10023171,11071820,12364768,13927077,15874208,18306691,21564611,25685364,30876481,38381856,47908864,60636776,79972219
5618321,5943377,6313915,6733297,7205841,7751702,8394535,9142581,10024877,11078485,12359326,13907289,15863196,18362404,21508429,25555831,31109874,38314685,47639167,61387958,79955485
5613338,5942332,6308860,6730532,7207458,7762702,8391719,9137750,10030974,11062234,12357142,13910932,15819096,18333854,21463465,25515674,31019855,38146220,47817558,61082586,80304285
5612570,5942923,6307193,6731240,7210941,7749446,8394066,9133975,10022118,11080844,12338523,13891586,15849608,18285443,21490249,25561787,31028395,37964579,48369466,60892822,80029323
5611663,5942458,6317401,6733283,7209893,7754303,8398107,9136616,10014112,11086201,12343009,13921796,15867846,18306222,21476724,25603635,30919987,38054062,47668272,60416657,80038371
5612184,5941435,6315101,6730093,7210191,7765359,8399602,9133172,10012812,11068716,12335856,13922617,15895741,18305637,21508368,25412820,30941620,38150054,47530562,61261653,79489660
5615828,5942414,6314576,6731528,7213422,7758081,8397857,9130875,10016138,11063805,12350861,13900523,15856288,18316928,21446431,25525606,30804651,37764402,48152567,60925830,79199949
5617659,5941329,6313741,6735574,7207109,7759629,8401603,9133209,10006787,11061554,12363747,13913269,15899676,18272872,21394801,25571794,30791852,38183480,47798600,61105815,79260405
5612537,5945453,6315336,6735694,7212928,7763616,8395588,9147240,10019852,11083217,12344661,13913540,15887233,18338082,21388865,25619587,30866160,38106494,47985038,61474018,79803523
5614445,5947579,6311851,6727228,7207511,7763002,8392075,9129020,10021543,11079411,12354932,13961979,15840076,18322994,21499827,25586586,30946435,38162435,48363162,61752982,80075996
5617008,5942507,6315631,6735574,7205073,7754200,8389008,9143534,10017029,11059204,12357220,13888537,15863298,18310280,21467382,25635607,31047067,37847262,47843639,60362168,79353188
5616939,5943474,6312215,6733221,7211712,7771300,8390143,9143367,10013656,11080825,12352405,13926309,15862332,18268193,21449218,25568713,30913655,38101535,48152123,61212481,79351473
5615375,5944422,6313010,6726185,7207220,7751487,8389497,9143722,10007161,11055009,12356599,13873885,15878521,18293263,21578597,25536523,31141628,38275807,47864469,61442996,80706900
5613450,5942806,6309032,6728158,7219374,7754566,8391989,9132175,10022731,11068037,12352652,13918689,15831128,18384738,21365209,25501552,30928092,38287058,48052512,61109731,80103689
5616188,5940143,6309760,6737066,7210453,7759638,8389985,9139486,10027718,11077866,12338785,13915716,15867794,18350517,21435661,25542119,30993980,38148658,48125774,60490435,79931154
5607821,5944112,6319071,6731331,7208251,7756177,8399163,9140544,10017152,11066039,12368009,13881924,15853424,18320820,21485064,25669616,30715526,38363942,47636625,61319347,79905203
5616031,5948704,6310587,6735114,7210297,7755590,8392954,9145479,10034608,11065859,12366184,13907662,15860635,18351304,21507118,25547356,30921253,37943850,48017154,61184158,80533610
5610704,5945435,6315658,6732044,7211025,7758436,8399803,9136505,10015956,11084156,12362615,13907356,15876080,18345248,21538071,25420272,31051320,38065204,47622007,61637565,79398078
5615652,5938454,6318026,6738424,7211353,7753526,8390076,9149308,10014594,11072868,12354244,13941546,15887254,18368269,21508742,25510832,31151218,37970578,47823167,61172546,80314746
5612842,5947537,6315223,6733955,7208558,7750139,8393875,9138548,10019882,11086437,12350197,13945811,15865497,18284574,21511685,25536752,30991133,38003944,48102159,61900272,79105255
5613720,5944565,6313783,6728015,7208100,7761500,8391636,9139465,10015938,11071052,12353169,13908885,15817327,18341793,21509304,25479888,31092891,38038257,47716703,61721464,80158301
5613348,5942296,6313820,6731157,7214069,7761475,8393438,9138335,10013587,11072954,12372261,13915496,15876776,18318951,21463323,25515574,30747003,38179087,47678071,60887151,79823375
5614469,5944516,6308385,6729830,7212277,7756461,8390732,9146260,10021055,11073393,12351658,13944071,15871465,18318445,21400332,25612310,30986387,38388537,47794713,61397415,80177849
5612879,5941403,6312511,6733111,7210764,7763259,8396443,9142544,10024607,11074012,12345789,13927025,15817369,18412689,21416444,25416349,30937437,38012611,47642809,60778983,79929140
5613765,5945378,6312444,6734888,7209676,7757994,8393751,9145064,10024946,11070251,12365466,13917602,15869643,18315627,21475423,25594157,31113925,38056131,47716563,61151588,79323917
5612716,5946406,6311956,6727829,7207875,7754320,8401340,9145629,10013197,11062907,12325478,13924491,15871692,18328854,21437321,25528002,30944217,38175957,47992586,61244706,79864322
5613371,5943789,6308651,6727249,7211693,7758409,8393992,9146665,10002289,11072233,12340313,13935764,15815488,18344104,21493491,25497076,31040485,37875906,47955228,61241024,80711070
5615322,5944730,6316549,6725598,7212834,7761389,8393213,9134288,10016525,11070902,12375449,13931796,15859289,18300065,21497331,25538959,30800951,37978358,47961623,61157112,79481044
5614657,5941503,6312973,6730117,7207678,7754571,8394497,9127872,10023017,11061574,12354739,13925791,15868776,18377499,21543156,25598952,30930403,37795902,47946997,60604229,79545225
5616343,5940299,6312218,6731745,7203391,7763725,8393480,9133541,10019931,11070021,12351231,13903034,15843558,18353549,21498789,25509227,30835762,38155272,47856718,60808924,79592802
5617680,5942052,6314110,6726795,7208996,7754111,8380024,9147344,10006057,11072406,12330770,13904351,15911701,18270091,21528649,25553715,30829526,38267244,48075345,61098478,79066586
5617237,5945682,6309987,6735552,7208852,7754952,8396306,9136751,10011768,11076867,12371153,13926186,15858853,18318687,21529706,25625906,30992066,38440821,47704555,61030044,80605588
5613359,5940607,6318450,6731605,7209084,7759411,8396817,9142327,10010205,11070377,12371390,13909514,15847112,18323653,21443747,25503436,30846065,38394444,47638312,61102944,78745532
5613278,5945340,6309415,6733836,7210150,7756249,8401469,9126409,10037956,11074277,12336026,13933937,15850845,18283593,21580565,25520819,30770795,38103545,47715448,60900084,79659399
5612900,5941875,6313506,6740633,7214103,7757668,8388380,9130213,10011049,11062980,12350568,13883628,15842648,18288414,21477174,25621783,30981265,38006323,47588042,60214830,79772065
5615465,5945109,6317000,6729676,7208636,7753550,8388352,9139293,10011473,11075123,12336957,13927863,15868470,18282634,21508693,25626055,31068151,38201484,47690293,61239270,79428075
5612277,5946340,6311162,6734740,7210633,7753845,8395429,9131959,10014112,11068688,12336887,13902011,15848211,18289334,21488312,25528004,30924021,38230568,48160994,61215506,79986435
5618653,5945219,6312661,6725369,7212352,7754152,8392728,9142174,10015252,11077613,12346875,13904407,15844237,18363454,21432901,25475826,30733402,37980312,48095852,61007220,80066886
5613082,5943355,6314087,6734051,7209296,7750412,8393695,9121149,10013675,11081753,12352893,13909067,15880804,18305893,21498674,25526792,30940382,38139763,47493140,61121089,79901836
5611939,5940801,6313027,6735193,7203932,7751857,8388690,9143763,10016266,11080218,12342955,13903679,15875845,18303331,21401688,25483714,30869433,38224311,48107574,61407283,79705858
