1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
1,5,5,8,0,0,1,0,1,0,2,0,0,9,0,1,1,2,1,0,5,2
0,1,4,1,0,0,6,1,10,3,1,1,0,0,1,1,1,0,2,2,0,4
1,0,18,0,2,5,0,0,2,1,0,0,2,0,0,1,0,4,3,0,0,0
0,0,0,0,7,1,2,0,3,1,1,2,0,1,0,0,1,1,4,2,0,5
917,1,11,0,1,1,0,2,0,1,3,1,2,72,0,1,1,1,0,0,0,3
0,1,5,0,10,0,0,1,3,1,0,1,1,1,1,7,1,1,2,1,0,0
5,1,0,1,9,1,1,2,0,3,13,1,1,3,1,1,1,1,0,2,0,31
2,0,5,0,1,1,2,0,24,1,0,1,0,2,2,0,0,1,0,1,2,4
1,0,6,9,3,0,1,0,2,5,1,1,2,3,2,5,5,1,2,3,1,0
0,0,2,0,0,8,7,1,2,0,1,0,2,2,0,0,3,1,0,1,0,0
4,0,8,3,0,0,2,0,0,1,2,0,2,0,1,0,1,0,0,2,1,40
1,8,1,1,1,3,0,1,0,4,2,5,0,21,4,1,1,2,1,1,1,0
3,5,9,0,1,0,0,0,1,1,12,9,1,2,2,2,0,1,0,1,0,6
4,1,1,4,2,4,1,0,1,0,5,2,1,2,2,1,1,0,1,1,0,2
4,1,4,0,3,2,0,3,1,85,5,1,0,3,1,0,1,1,1,2,2,5
5,1,4,0,4,0,0,3,0,0,4,3,0,20,1,1,2,2,0,1,2,1
25,15,3,2,0,3,1,4,2,4,2,1,4,0,0,2,0,0,1,0,0,1
0,33,0,3,1,7,2,2,1,0,1,1,2,1,1,0,1,16,2,2,1,1
0,3,19,81,48,3,0,1,0,0,34,1,3,3,1,1,0,0,1,1,2,0
1,0,0,0,0,3,0,0,0,1,0,12,1,0,2,0,1,1,1,0,1,0
0,3,0,0,4,5,8,0,1,0,0,0,5,4,4,0,1,0,2,1,4,0
0,2,0,0,0,0,13,4,8,0,0,0,0,0,1,4,0,0,0,0,1,2
1,4,2,1,0,4,0,1,0,5,0,89,0,1,1,0,1,1,2,0,0,1
0,0,0,4,1,1,3,2,0,0,3,0,0,1,2,2,0,0,0,0,0,1
47,4,6,0,4,0,36,2,8,1,2,1,1,4,2,1,1,0,4,2,2,0
7,0,1,0,2,34,1,0,5,1,7,0,2,27,2,1,1,0,2,0,2,0
1,0,0,4,6,2,0,0,1,10,3,0,0,2,0,6,5,1,0,0,1,0
5,0,2,2,5,0,1,4,3,1,0,1,1,1,5,0,1,2,0,2,0,4089
0,10,0,0,2,0,1,2,1,0,2,2,0,5,3,1,3,0,0,2,0,4
4,1,1,9,0,5,0,49,0,3,2,1,1,0,3,2,0,1,1,0,2,0
0,6,6,0,0,2,4,2,0,1,0,0,0,0,0,1,2,3,3,1,0,0
4,0,0,0,0,101,1,1,0,0,0,0,0,2,3,1,5,0,1,1,0,0
1,12,2,0,6,4,1,0,0,1,0,1,1,1,1,0,2,0,0,0,1,0
4,1,1,2,3,2,1,1,5,0,6,1,1,0,1,0,1,1,1,5,0,0
0,2,4,1,0,0,2,0,0,3,6,2,1108,0,4,0,9,1,4,0,0,5
1,3,0,0,3,0,2,0,1,3,1,152,0,1,1,0,2,0,0,0,1,0
12,0,23,0,0,0,1,3,1,1,0,0,2,0,0,3,0,0,1,1,1,0
3,4,0,0,2,1,1,0,24,2,0,5,0,0,1,2,6,1,0,3,0,0
1,77,0,0,0,2,0,0,2,1,0,0,1,4,5,0,0,2,1,1,0,5
27,3,0,8,0,0,0,45,40,1,2,2,0,2,4,1,0,30,3,0,1,2
4,0,1,5,11,0,1,9,4,4,1,10,4,1,1,1,0,0,1,0,0,0
0,0,1,0,0,0,2,1,3,0,32,1,2,0,0,2,3,0,0,0,1,2
1,0,2,2,0,8,3,0,1,0,2,0,3,1,5,0,1,0,2,0,0,5
0,1,0,0,0,0,0,2,4,4,0,7,1,8,16,5,2,3,0,0,0,0
4,1,1,15,3,3,1,37,2,6,0,0,0,2,0,0,2,1,0,1,0,4
55,1,2,5,0,1,0,1,0,1,0,0,2,3,0,1,1,0,1,2,1,20
3,1,0,0,0,0,0,1,24,0,0,1,4,2,1,3,2,4,0,2,0,0
0,0,1,0,0,1,0,0,7,1,2,0,0,1,2,5,4,0,2,1,16,0
2,0,4,6,3,0,4,0,1,2,0,2,1,2,3,1,1,1,0,0,1,0
3,6,2,2,1,3,0,0,4,1,7,2,0,1,1,0,1,3,4,2,3,0
1,0,3,7,0,27,0,0,0,3,7,0,0,0,5,0,6,15,0,2,0,14
0,0,0,1,0,4,0,6,2,0,33,0,0,0,0,0,3,3,1,2,2,11
0,1,4,1,9,0,35,2,1,377,0,0,0,0,2,1,1,2,1,2,0,0
0,0,0,1,5,5,1,2,2,0,4,0,0,0,2,1,0,0,1,1,0,6
2,0,3,2,1,0,2,12,0,2,0,4,2,2,2,0,2,1,0,1,0,4
0,3,3,14,0,4,4,1,0,1,0,1,0,1,2,2,1,0,0,2,0,1
1,1,0,0,0,0,2,0,3,45,0,1,2,1,0,1,1,1,0,1,2,2
0,1,0,5,3,167,10,0,3,3,0,7,0,0,24,4,0,0,2,2,1,4
9,2,2,0,0,8,0,16,0,2,2,1,1,0,1,1,0,0,2,1,4,0
7,1,7,0,14,1,7,7,2,0,1,0,12,2,0,1,1,7,1,0,2,0
0,0,1,1,1,2,1,0,1,3,2,4,0,1,27,0,2,1,1,1,0,2
1,3,28,2,0,2,1,1,1,0,3,0,1,1,0,1,2,0,0,4,0,1
0,28,0,257,0,0,0,0,1,0,1,8,1,1,1,1,3,2,2,2,1,0
0,0,41,0,2,6,0,3,19,3,3,1,1,1,1,1,0,1,1,2,1,2
26,0,2,1,1,0,32,1,1,0,1,2,0,1,1,1,1,17,206,0,19,4
0,2,2,0,1,0,1,1,1,0,1,6,5,0,3,0,1,2,1,2,0,6
3,3,40,0,0,1,2030,4,9,1,2,1,0,8,6,1,2,0,0,1,0,4
0,0,6,0,1,0,3,1,0,0,3,0,8,1,0,2,1,0,1,0,2,1
1,14,2,0,6,0,82,1,1,0,0,13,0,0,12,1,4,1,0,1,1,0
0,0,7,0,16,0,4,1,0,2,0,0,1,1,2,0,0,0,1,0,3,2
0,0,1,1,5,0,28,0,1,0,1,0,0,0,1,0,2,0,0,3,0,2
1,1,53,19,0,0,0,0,0,2,0,0,0,1,1,42,1,29,1,0,1,0
0,0,4,15,2,0,1,0,7,0,10,0,0,0,0,3,1,1,1,0,1,25
1,5,2,0,0,0,0,1,4,6,1,0,3,0,0,1,0,2,1,1,0,0
0,2,10,1748,0,5,0,0,0,0,0,0,2,0,0,2,3,0,0,1,0,0
0,12,1,2,3,5,0,1,1,0,3,0,3,1,2,1,0,1,2,0,1,4
0,2,5,0,1,1,0,2,1,8,1,1,0,1,1,0,17,0,4,0,1,0
3,0,2,0,1,1,0,1,8,0,0,0,18,0,0,1,1,1,1,0,1,13
0,5,1,2,0,0,1,2,1,13,0,0,0,1,2,0,1,0,1,2,2,0
0,0,6,0,0,7,23,2,0,0,6,0,3,1,0,1,1,0,1,2,2,0
3,1724,0,1,25,1,2,3,0,0,1,1,0,4,2,1,1,0,1,1,2,3
0,1,0,1,10,1,10,0,2,0,0,0,0,2,0,0,1,0,3,1,0,1
0,0,3,0,1,2,0,0,0,0,0,1,1,6,1,1,0,2,1,0,3,0
0,1,2,1,99,1,11,0,1,0,0,1,0,9,1,0,1,1,1,2,1,1
1,0,0,0,15,0,0,0,0,1,1,1,2,0,0,1,0,0,3,0,0,9
0,3,0,0,5,2,0,2,0,0,0,11,1,0,1,1,0,2,1,0,1,0
2,0,8,2,2,0,1,0,1,30,2,1,1,2,1,0,0,1,2,0,3,0
0,3,0,6,3,0,0,6,0,6,0,2,12,3,5,3,1,0,0,0,3,0
0,5,4,2,0,3,2,1,0,4,0,1,1,3,0,2,1,1,2,0,1,3
3,10,6,0,1,1,15,4,3,1,2,0,3,1,2,0,1,2,2,0,0,17
2,5,25,0,10,7,2,19,0,4,1,0,0,1,6,1,0,1,1,1,1,1
6,3,0,1,1,2,0,0,1,0,1,0,2,0,0,1,0,1,1,1,0,0
6,2,2,1,2,4,1,1,5,0,1,0,1,1,0,0,1,1,0,4,1,0
11,3,0,14,4,0,0,86,1,0,0,1,0,0,3,0,1,3,1,1,2,0
1,0,0,0,1,4,0,4,2,1,1,0,0,4,1,12,1,2,1,1,0,0
0,1,0,7,0,1,2,0,1,2,0,3,3,3,7,1,1,2,0,0,1,0
1,48,1,2,11,1,1,0,1,0,4,4,3,0,2,2,1,1,0,3,0,0
1,1,0,0,2,0,4,0,0,13,2,0,2,3,1,0,1,2,1,2,5,1
0,5,0,2,0,0,0,0,1,1,0,0,1,0,8,1,48,2,1,0,0,2
7,0,1,1,0,2,0,2,1,0,1,1,3,3,2,3,3,2,0,6,0,1
0,2,10,5,9,2,1,0,3,0,1,1,4,1,0,1,32,1,0,1,1,0
2,17,2,1,4,1,0,0,2,0,1,7,0,0,1,9,1,0,0,1,2,0
0,37,0,18,7,6,3,2,0,4,0,1,0,0,0,0,1,2,0,1,0,4
0,0,2,37,1,19,3,2,2,0,1,37,1,2,0,0,0,4,1,2,2,7
3,2,22,0,0,0,2,0,1,0,2,0,2,3,1,1,8,1,0,0,1,1
0,1,5,1,3,0,4,7,3,3,0,5,0,3,1,7,1,1,10,1,3,7
3,2,1,0,1,2,6,1,0,1,0,0,1,0,1,2,3,6,1,0,1,15
1,1,4,2,9,2,0,0,69,0,0,2,0,0,1,0,1,5,2,0,0,0
1,1,0,0,1,1,3,12,0,2,0,1,10,0,0,0,1,2,1,0,1,0
3,0,3,0,5,8,0,1,1,0,4,0,0,0,1,1,1,3,1,3,0,456
2,0,13,34,1,5,3,0,1,15,1,0,2,1,0,0,4,1,8,1,0,0
0,2,15,1,1,0,2,1,2,1,21,0,0,1,1,1,1,0,0,1,0,1
2,0,10,32,3,12,3,1,4,2,1,1,1,1,2,8,0,3,0,3,0,0
1,1,3,6,0,1,2,1,4,1,0,1,1,3,0,0,21,3,0,1,3,39
4,2,0,2,1,0,13,15,0,1,0,0,0,1,0,1,2,1,1,0,2,2
22,1,0,0,6,0,11,4,2,0,1,124,0,2,5,0,2,19,2,2,1,1
3,1,0,3,1,0,0,0,0,0,0,1,0,1,3,0,2,1,0,1,0,0
1,4,1,0,2,10,0,0,1,0,1,1,7,3,1,0,3,3,0,0,1,17
7,0,0,1,12,4,1,3,1,6,2,0,2,2,3,0,0,1,0,1,0,48
3,0,2,0,1,13,0,2,2,0,2,1,0,7,2,1,2,2,2,2,0,7
13,1,1,0,0,3,0,0,0,1,0,2,8,0,10,2,2,0,1,2,3,0
1,0,4,2,27,1,0,0,0,0,33,1,0,2,0,1,1,4,1,0,1,4
2,0,0,2,5,1,0,2,0,3,0,1,4,1,0,0,0,3,7,0,0,2
1,1,0,3,1,2,11,24,0,1,0,1,2,0,0,1,2,1,1,0,1,2
176,0,0,0,1,22,0,0,1,4,182,0,1,6,0,0,3,1,2,4,2,0
7,7,2,138,1,0,1,0,1,2,3,0,4,0,3,2,2,2,1,1,1,1
0,0,2,1,1,2,0,0,3,0,0,1,0,4,0,2,0,0,1,2,0,0
0,21,0,0,3,0,0,0,0,14,8,2,0,0,1,3,1,1,1,0,2,6
0,2,1,2,1,0,0,0,0,0,2,1,2,0,0,1,0,0,2,1,2,2
2,0,0,1,0,0,1,1,1,1,0,13,0,1,1,1,1,1,4,1,0,0
1,1,24,0,1,0,7,4,3,3,0,0,0,0,2,0,1,0,15,0,1,0
3,4,0,1,0,5,3,12,5,0,0,1,5,0,0,1,2,7,1,0,2,3
0,1,0,1,4,6,5,2,5,2,3,3,0,3,1,43,0,1,3,0,2,6
0,0,1,0,1,6,10,0,3,1,1,0,4,3,3,0,1,0,3,1,1,2
1,6,1,0,0,0,6,2,1,0,2,0,0,0,0,0,1,3,0,1,0,27
157,6,2,1,6,0,0,4,3,0,0,2,1,0,0,387,3,0,1,0,2,0
1,23,2,3,0,3,1,2,2,0,0,45,1,0,1,2,0,1,0,0,1,0
0,8,17,1,6,0,5,0,0,3,1,1,1,1,3,1,1,2,0,0,1,0
52,0,11,7,5,0,2,6,8,0,1,0,2,2,0,0,1,2,0,3,2,1
