1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
444909,468816,496312,525200,558054,595621,635433,683962,744299,812319,880550,979025,1097074,1227900,1397535,1602683,1861613,2205489,2676117,3159018,3965193
445974,470015,496260,527313,557623,593757,637125,686917,741784,807999,885484,980230,1093743,1219022,1391614,1586615,1855933,2217182,2635021,3143882,3805246
445347,468882,495724,525482,558300,593584,637809,685395,739641,807277,887222,979127,1097764,1243894,1380375,1605608,1873017,2234852,2580324,3178516,4131425
445794,468987,495337,524087,559736,593951,637401,688431,740460,812343,886120,978655,1087785,1226224,1396252,1596222,1885818,2240855,2654846,3174697,3959603
446007,468608,495289,524546,559284,595200,639613,686370,738280,809694,888771,979860,1094254,1228515,1401141,1595316,1876845,2199733,2582346,3181226,3823239
446983,469196,495011,525232,558242,595336,637880,685857,744128,804093,888155,983560,1094616,1223441,1386939,1597031,1895129,2227947,2634701,3181918,4047934
447463,469157,496443,525629,559241,593959,634618,687627,745834,809363,889169,983627,1090300,1218533,1389314,1597602,1873303,2228966,2683365,3218510,3925203
445973,469155,496849,524916,558630,595734,635700,685578,744745,808796,887929,981020,1098146,1232123,1395209,1602568,1879331,2206428,2672680,3150548,4073024
446880,468227,494647,525894,559194,596243,636026,687063,743502,811914,887289,982588,1098335,1230630,1396924,1590852,1885359,2232445,2607243,3277563,4029247
447018,469484,495355,523708,560324,595580,637676,686329,746868,808772,888352,975315,1089392,1228486,1401954,1599619,1846703,2200461,2586117,3257763,3872799
446435,469994,496046,523955,558077,594442,638511,685958,741992,809888,884160,976896,1084087,1224000,1391126,1593262,1845275,2191963,2639907,3258318,4033838
445510,467984,495514,524691,556899,595048,638561,689179,744845,811094,882614,982509,1088220,1231626,1390163,1607892,1868712,2242017,2662806,3226674,4082618
446506,469245,496914,524767,557720,595948,637580,686523,741566,805288,889644,988771,1097174,1228528,1401864,1589132,1879606,2182819,2647436,3293432,3967764
444874,470486,496640,524823,558559,596184,637772,685659,741376,806093,888836,976405,1091513,1235644,1385729,1615307,1873557,2215393,2652584,3337994,4045224
446361,469641,496374,525316,557789,595539,639049,684361,746726,809397,888927,979393,1090921,1222909,1387677,1618915,1865211,2195478,2636748,3152324,3943137
