1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
0,3,3,0,0,1,3,1,0,3,0,0,0,2,1,0,2,0,1,1,0,5
2,0,0,0,1,1,1,3,7,0,0,3,1,3,1,0,1,0,2,0,1,12
0,3,0,1,0,0,1,4,18,1,0,2,0,1,2,2,4,1,0,4,0,2
1,1,0,9,7,2,6,1,2,0,1,0,0,0,0,0,9,0,0,1,3,5
1,1,4,0,0,4,3,1,1,5,3,1,1,3,0,1,5,1,0,1,0,79
1,1,1,0,0,0,1,2,39,0,0,1,1,0,0,1,2,2,1,3,0,0
0,1,0,7,0,16,7,2,0,1,0,1,0,0,1,0,1,1,2,2,1,0
0,1,5,0,0,0,0,0,0,9,1,6985,7,0,1,2,1,0,1,1,2,0
0,4,0,3,0,1,3,0,0,1,1,0,0,0,0,0,1,3,9,2,0,1
6,0,2,1,1,1,18,2,2,3,2,2,0,0,17,0,0,3,6,1,3,0
2,0,1,0,3,1,1,0,2,0,0,2,7,2,2,7,2,1,1,0,2,21
0,1,0,0,0,0,1,1,1,5,2,1,1,109,1,3,0,2,0,3,0,0
0,1,3,0,2,19,0,0,0,0,0,0,0,3,1,0,0,0,1,2,2,10
5,18,40,0,3,0,0,1,4,1,0,1,0,125,0,1,20,1,0,3,0,3
0,0,0,7,0,15,0,2,1,0,0,2,0,1,8,3,1,2,1,2,1,0
0,2,0,0,3,0,0,1,13,1,0,1,0,2,3,0,2,8,3,3,0,0
0,7,0,0,2,3,0,0,0,19,0,12,1,1,3,3,0,0,0,2,2,0
3,0,1,1,1,0,3,1,2,53,2,3,0,0,0,0,1,0,1,1,0,3
0,3,0,1,0,8,3,1,1,6,2,1,1,0,0,2,0,0,1,0,0,9
4,0,4,8,2,1,0,0,0,1,0,1,1,0,1,3,0,1,3,1,1,5
4,3,14,121,0,0,3,0,0,0,15,0,11,1,1,1,1,1,0,0,3,0
2,7,1,4,4,1,1,9,1,3,0,0,0,1,1,0,3,4,0,3,0,1
7,2,0,1,14,8,1,2,1,0,5,0,1,2,1,0,1,1,1,1,2,1
0,4,10,0,1,0,0,2,7,64,2,2,0,0,1,1,0,2,0,1,1,1
0,2,1,0,1,21,0,0,1,0,10,0,15,1,2,18,0,1,1,0,0,11
0,8,0,0,4,0,0,4,0,1,3,0,1,2,6,2,3,36,0,1,1,0
0,1,1,1,5,0,10,1,0,0,1,0,2,0,0,0,1,1,3,2,0,0
0,0,1,2,14,25,1,2,0,0,0,0,0,2,4,0,2,0,1,0,1,5
0,19,0,1,11,2,1,0,0,2,0,2,16,1,0,1,0,0,1,0,0,0
8,0,0,9,40,5,0,1,1,15,1,0,2,1,1,2,4,0,1,2,0,0
9,1,1,2,3,0,0,1,2,0,0,1,1,0,0,0,0,0,1,2,0,3
0,1,2,0,1,0,3,1,0,0,3,1,0,0,0,65,2,2,0,1,1,1
