1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1777857,1871641,1980974,2099752,2236664,2388346,2568007,2769170,3002782,3286215,3614057,4006979,4499601,5083515,5795385,6727978,7877800,9395726,11535785,13948207,17355923
1773722,1871621,1982288,2097584,2232431,2389774,2566255,2767015,3001252,3292191,3617409,4010395,4489093,5060945,5835964,6758232,7910580,9431512,11321475,14093901,17645624
1776037,1872770,1977704,2094168,2234108,2393145,2565719,2772946,3001173,3286574,3617375,3996810,4498675,5096827,5765448,6744974,7900942,9536370,11431469,14121957,17638163
1774454,1873629,1978484,2099334,2235115,2390848,2566875,2769637,3012254,3274920,3601534,4013000,4490468,5080380,5848456,6769376,7948926,9511398,11456248,14041822,17547414
1774951,1872047,1979673,2101553,2233461,2394685,2569442,2770719,3004689,3279373,3614221,4019165,4484279,5102220,5804957,6731101,7864214,9480468,11374748,13991357,17773799
1773868,1868681,1978400,2101198,2236038,2387831,2566763,2763812,3009197,3287245,3609007,4007116,4497356,5072201,5805262,6746874,7877061,9416214,11589485,13898104,17362290
1774823,1872605,1980094,2101167,2236185,2392234,2567863,2769986,3003756,3282229,3617177,4018346,4478793,5060704,5798322,6736892,7907321,9469455,11600798,13923677,17948235
1776045,1870896,1978704,2099230,2235123,2387900,2563922,2776676,3005372,3290149,3622159,4015901,4504873,5073204,5794996,6731363,7920137,9511872,11404244,14079506,17696382
1774934,1874814,1980264,2101012,2236832,2389230,2563128,2763941,2994940,3279265,3625116,4013494,4487980,5074622,5843833,6770214,7909618,9504296,11656009,14226111,18034960
1779879,1871050,1980245,2103578,2235053,2389306,2564191,2770170,2998141,3280213,3627371,4005941,4499673,5105911,5844215,6746059,7895079,9425430,11447621,14158190,17889195
1775261,1870733,1978442,2099151,2236751,2391751,2564113,2771245,3015802,3279961,3607378,4010893,4508283,5083318,5864576,6727700,7958060,9544613,11430578,14034106,17491470
1774358,1872614,1980366,2098055,2236899,2389706,2562887,2766769,3011982,3281279,3612123,4003377,4487404,5104518,5843002,6682550,7977151,9419244,11527198,14196091,17472643
1776065,1871800,1977645,2100821,2235382,2390286,2563630,2763963,3004358,3280580,3615961,4025978,4488412,5070875,5830750,6727833,7944093,9456496,11407557,14053422,17322923
1772922,1870721,1977922,2097055,2236445,2386087,2565624,2769912,3007791,3286396,3611057,4016567,4507749,5079235,5803401,6763778,7965774,9452998,11417087,14017477,17747603
1775940,1873363,1980320,2099534,2232949,2389700,2565699,2767329,3006900,3282840,3612703,4004101,4482994,5067365,5822494,6779514,7890201,9305362,11560823,14151446,17597464
1774229,1872985,1979881,2100026,2233491,2387662,2566591,2771037,3009737,3282108,3617174,4020666,4497049,5082140,5856057,6736655,7990057,9437372,11518318,14131350,17842434
1777342,1871838,1979174,2100648,2234434,2390975,2567024,2767569,2999222,3277109,3617644,4003082,4497295,5068360,5836163,6751150,7909532,9599051,11398039,14108677,17888559
1774852,1872453,1979106,2099855,2238602,2388767,2565365,2766821,3003453,3287868,3616523,4007327,4507761,5100439,5816373,6739839,7887002,9446127,11361941,13941640,17453585
1777623,1873708,1978331,2102154,2232858,2389288,2567620,2768843,3000583,3276909,3612850,4012814,4504598,5087437,5800017,6737307,7941731,9474816,11455266,13954966,17594658
