1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
88854,93418,98896,104944,111077,118164,126849,136033,148183,159846,177765,196513,217272,243625,271383,305571,366320,416902,524615,646564,782870
88796,94151,98990,104282,111116,117327,126453,136898,148744,161171,176922,194181,215093,242364,272267,319090,374973,437758,532546,636513,769838
88699,93938,98950,104180,111805,118823,126935,137258,147800,159484,175377,193436,218328,242246,271662,308182,362737,429786,529343,622150,803361
89064,93659,98474,104524,110729,118938,127278,136400,148038,161227,176393,190849,214994,243047,273535,313317,372460,455266,506344,638800,752773
88687,94059,98785,104655,110342,118181,126924,135828,146354,159538,175590,195293,213579,239333,281912,313463,368440,442035,541189,635415,777342
88771,93009,98946,104905,110881,119146,128004,136666,148829,160859,175394,194998,211444,245162,276744,314366,377301,450664,543231,627826,778727
89179,93699,99345,104266,111614,118379,127672,136501,147731,160564,177131,193741,213052,242556,274593,311108,366406,442469,510279,652555,780812
89264,93238,98878,104998,111713,119287,127135,138361,147298,159975,174253,195236,215460,238750,275277,313309,371697,420889,528700,634097,763019
88904,93240,99079,104503,111007,118556,126455,136800,146970,161291,175981,194974,215469,242713,280053,318919,379702,441577,542375,619005,750203
89020,93753,99479,104729,111596,118414,127129,136229,148011,160558,175473,194145,213985,242849,269225,314078,383205,420859,509198,605570,745961
88474,93563,98611,104600,111513,118815,126594,136764,147107,160191,175463,193760,216113,243175,278284,312964,369755,435517,533626,635668,766527
88952,93787,98965,105034,111539,118211,127088,137105,146040,159789,176342,193495,215997,238895,275154,319520,371340,430085,518449,620463,781745
88949,93962,99163,104976,110719,118265,127957,137631,147761,160650,176253,193388,218708,242366,272999,324649,360548,429837,517504,568479,775590
89153,94152,98741,105147,111112,119176,127290,136360,147891,161366,177622,191463,216739,241446,276372,322906,356131,467866,518823,644244,748956
88860,93686,98958,104609,110873,118836,126870,136456,146845,162003,173572,195791,215343,240405,277095,314937,362950,420436,530700,596511,733328
89736,93341,98640,104777,109969,118477,126542,137209,147313,160877,175622,196204,221390,243007,274404,317563,364671,462061,523581,599297,730399
88606,93588,98586,104618,111827,119418,127255,136344,146906,159513,176622,195420,221013,241895,267362,317469,356523,438658,512989,579194,760239
89359,93560,98996,104545,111437,118259,126250,135928,147547,158617,175336,196814,215474,241303,275519,317254,367245,429507,515617,637047,765059
88591,93820,98971,105099,111509,118286,126905,137037,148207,160386,175548,194820,214837,243550,270815,312162,369369,444839,495308,614718,760257
89494,93509,98412,104494,111335,117990,126870,136362,146813,162399,176667,193207,216817,242323,279632,323117,376292,432191,499762,610213,754737
89107,93447,99018,104881,110644,118553,126713,136048,147368,160625,176176,192871,214796,240056,278781,316226,371482,445900,528866,619728,776533
88843,93035,98484,104925,111009,118644,127249,137658,147965,160672,177090,193215,213193,243450,283896,316146,361487,432112,493898,606703,745074
88807,93724,98629,104486,111589,118942,128083,135754,147804,161384,176257,193284,218039,239938,272496,321713,350539,431151,501272,595517,829018
89428,93668,99499,104087,111385,118806,127079,136502,148057,159213,176657,193129,216111,243025,271038,310054,367074,422898,503327,627979,843555
88345,93561,98979,104562,110895,118660,128021,136711,148064,161012,176511,192988,215985,240302,273016,306651,377122,427763,533540,631968,760600
89145,93409,99056,104876,111136,119184,127999,136252,146354,160432,174557,193649,213795,241206,279160,314537,378248,438537,530863,604841,737747
88978,93899,98556,105157,111649,118321,127131,137984,147232,160865,176832,192798,214571,245638,273536,311114,359751,436734,507607,630012,771937
89271,93702,98819,104407,110890,118715,127576,137398,147823,160306,177147,197557,213641,244016,270062,307988,373215,429243,519950,638732,766370
88191,93657,98576,104726,111363,117605,126174,136398,148896,160070,176553,194245,217618,242525,275581,315921,375354,443063,529296,638485,782691
88624,93080,98437,105120,111363,118507,127453,135268,147111,159110,175176,192375,215945,238427,269748,300493,370397,431738,498346,632097,760213
