1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
52762443,55695915,58970891,62655289,66829547,71603243,77082562,83495098,91027948,100014071,110952335,124315458,141299556,162648420,190492008,228390353,280649670,355607634,457713902,610500533,840984944
52762870,55691675,58967266,62660341,66831679,71578746,77098974,83494733,91023460,100077729,110861141,124287243,141188364,162619095,190623302,228776470,279872180,352611221,456645588,611097386,829330121
52765032,55697392,58972188,62649881,66830007,71593499,77094257,83490012,91010417,100010154,110871601,124412881,141302091,162947024,191104924,228261094,280216800,355776262,455193030,611412457,844791190
52765372,55694604,58965434,62655518,66837447,71606349,77087862,83468684,91020952,99995079,110952966,124322849,141342121,162720626,190429062,227780180,281265711,351367899,453709304,612705227,840281124
52759274,55690969,58964086,62658311,66829423,71605664,77086858,83488301,91041537,100033840,110893382,124285600,141222878,162973250,190760329,228732041,279272242,353748871,454116245,611654345,833723390
52760443,55692891,58971089,62653862,66836659,71597146,77100698,83489647,91005071,100020730,110959801,124342609,141084898,162598130,190805993,229241538,279876029,351302589,459963321,604249350,828077203
52761780,55691977,58968590,62653812,66830320,71588254,77086398,83509241,91024319,100045872,110944494,124367205,141112463,162544533,191274287,228364653,279546923,350455124,456336103,606991104,833390771
52759880,55695386,58970737,62655065,66829627,71583555,77081770,83506044,91008407,100034955,110964315,124241081,141298690,162760861,190890002,228241121,279931718,353280126,458337325,611317667,836269758
52765224,55693984,58965948,62652458,66826246,71604340,77083082,83494845,91015802,100047905,110972544,124336124,141156652,162696733,190586215,228070823,279252987,351420812,454883560,604532912,835218568
52763387,55695278,58968754,62652237,66842324,71601076,77084690,83475233,91021626,100060682,110914363,124408853,141220210,162754321,190451867,228668712,280784590,352294230,456242827,609106634,831137435
52761115,55692804,58969262,62660829,66828474,71600836,77094411,83496659,91058295,100053157,110950763,124320627,141042906,162952546,190764465,228548074,280605503,352702031,457154309,611288128,849246851
52762649,55691890,58965236,62658614,66837860,71596943,77099602,83488720,91037455,100072373,110929197,124334645,141207949,162778630,190794312,228104992,280023298,351634458,453264815,607416325,856836560
52760872,55694944,58971905,62653808,66834216,71589779,77078411,83499524,91042073,100017603,110924954,124411113,141125660,162876617,190308563,228686813,280414445,351053346,457451321,608596338,837050939
52764819,55696185,58968360,62649830,66832991,71586535,77079319,83488840,91022220,100030336,110886786,124278881,141202491,162626809,190595216,227777792,279543546,351288276,455354716,610968011,833990072
