1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
0,2,1,26,2,0,1,2,3,1,1,168,1,0,1,4,0,7,3,1,3,1
1,0,1,2,16,2,12,9,14,1,0,0,9,2,1,3,0,0,1,1,1,1
5,0,1,0,1,18,3,2,2,0,6,3,0,1,0,6,3,8,6,0,4,0
1,1,1,11,0,0,25,0,1,1,1,3,4,0,0,2,2,4,2,4,1,3
4,0,1,25,0,1,0,68,1,0,0,0,0,0,2,1,0,0,6,0,0,0
1,0,471,12,0,5,0,0,0,0,0,1,1,0,5,5,5,0,0,3,1,1
0,3,1,0,0,1,35,3,0,0,0,1,1,1,21,46,1,1,0,2,2,3
0,1,1,6,0,30,0,0,0,7,4,6,13,3,10,10,1,0,0,7,4,1
67,8,14,4,0,2,17,1,2,0,4,1,37,0,1,4,0,1,2,3,2,1
5,0,1,0,0,4,1,0,0,0,0,2,0,1,0,0,0,1,2,6,2,13
0,8,0,0,3,0,0,0,1,3,0,1,1,5,0,5,0,5,3,1,1,0
7,1,2,3,1,2,2,2,0,1,0,1,0,2,2,13,0,8,0,1,1,0
0,6,0,2,8,1,2,0,0,6,204,1,2,1,9,0,0,3,1,2,0,7
0,1,11,1,0,1,0,0,12,0,1,11,3,0,1,0,5,1,0,7,2,6
7,0,0,0,0,5,0,0,22,1,1,0,0,0,4,0,1,3,0,2,2,11
0,3,1,0,1,0,0,12,1,0,6,1,2,1,2,0,0,3,1,0,1,0
0,1,29,1,0,9,2,0,0,1,1,0,0,7,0,0,0,0,1,0,1,5
2,1,3,1,11,4,170,1,1,2,0,0,0,10,0,2,0,59,3,4,2,0
2,1,0,9,1,0,5,1,0,2,5,1,0,5,1,4,1,1,1,5,0,9
8,3,1,0,2,0,1,0,0,0,4,1,3,1,0,14,2,0,5,1,1,25
0,5,1,1,2,4,0,2,1,0,2,1,2,3,0,1,3,0,2,0,1,3
0,0,0,0,0,3,0,0,4,13,0,0,0,1,2,3,1,0,0,2,3,3
0,9,1,0,30,1,0,1,2,9,0,1,0,0,3,1,4,1,0,1,2,0
25,0,0,3,1,1,1,0,14,0,0,0,0,0,1,0,1,0,4,3,0,3
4,0,0,1,0,0,3,1,1,5,2,0,2,5,0,0,0,1,0,0,0,4
0,2,0,17,1,3,3,0,7,4,0,1,3,0,1,2,0,2,0,2,2,2
2,2,0,1,4,13,1,0,0,0,1,1,0,2,9,0,0,0,0,1,3,3
7,0,5,2,2,0,1,0,1,2,1,2,2,7,0,0,1,2,0,1,0,0
3,1,2,2,0,2,0,2,5,0,0,0,8,0,0,0,4,11,0,1,2,0
1,1,1,0,148,1,1,0,0,0,1,4,1,2,0,1,10,0,0,6,1,0
0,1,0,0,0,0,1,0,2,0,1,0,98,1,0,1,0,0,0,1,1,1
0,4,8,0,1,21,3,0,1,22,0,1,2,1,0,0,1,0,5,1,0,24
0,1,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,0,0,1,0,1
0,13,1,0,14,3,4,1,2,2,0,0,0,0,1,2,2,2,0,1,1,2
1,2,0,0,1,7,1,0,20,0,1,0,0,0,1,0,2,0,2,2,1,0
5,3,0,23,1,2,1,11,47,1,2,3,2,0,1,0,1,2,0,1,1,2
6,19,2,5,0,6,5,2,25,2,1,5,1,0,3,0,4,1,6,6,3,3
1,6,0,1,0,5,0,1,1,2,1,0,0,1,3,14,1,11,7,1,8,0
6,0,1,0,3,0,3,0,3,0,0,1,0,0,0,0,1,1,0,0,0,3
2,9,2,2,1,0,3,0,0,1,3,0,1,1,0,0,0,1,2,2,0,0
0,13,0,5,0,0,41,0,4,0,1,2,0,1,2,0,0,1,7,0,0,38
0,2,0,0,1,1,54,3,0,0,2,3,0,4,1,0,0,0,1,4,2,32
2,0,0,0,0,2,7,3,8,0,0,0,1,0,1934,0,1,1,1,1,0,0
1,1,1,4,2,2,11,1,5,4,2,0,4,4,0,2,2,1,2,2,0,0
0,1,0,2,0,0,0,2,6,1,1,0,0,3,3,2,3,1,2,1,2,16
0,15,0,0,14,3,2,0,80,1,1,0,0,0,0,0,0,1,7,8,0,24
11,3,0,1,2,1,0,0,36,3,1,2,5,6,0,5,0,0,0,0,1,3
3,1,0,0,2,1,3,0,3,1,1,1,1,2,4,0,9,0,0,0,2,0
40,18,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,1,1,2,6
7,1,0,1,0,0,1,3,6,1,0,0,1,1,2,2,1,3,0,0,0,6
2,3,9,0,0,0,0,0,2,367,0,7,0,8,0,0,0,4,2,3,0,9
1,2,0,2,1,1,7,1,2,0,0,5,2,2,1,0,1,0,0,2,0,246
1,25,0,0,0,7,4,0,1,3,6,0,2,0,1,2,7,0,2,1,1,2
3,2,6,9,0,0,0,0,0,1,5,0,7,1,2,0,0,7,2,1,1,1
6,1,0,0,13,0,2,1,0,3,0,3,0,10,1,1,1,1,1,1,2,2
20,1,0,15,3,0,2,0,0,0,4,0,8,1,1,15,0,8,2,0,1,25
0,1,4,0,1,0,1,0,29,0,1,0,8,0,11,4,1,3,6,2,3,0
0,0,1,2,10,0,0,1,0,0,1,1,0,0,1,6,0,1,0,0,0,1
0,0,0,1,4,0,0,0,1,0,14,0,2,1,2,5,2,0,0,0,122,0
36,0,1,8,1,1,0,12,5,0,0,0,0,14,4,2,1,1,2,0,0,0
4,5,1,0,4,0,0,0,0,4,0,0,8,1,0,5,1,0,1,0,1,1
2,0,2,8,0,12,0,8,0,0,1,34,1,6,0,0,1,3,0,1,5,0
0,0,1,1,20,6,14,2,8,0,0,1,0,0,2,1,0,0,25,0,0,1
31,0,1,10,1,1,0,2,0,24,13,1,0,11,0,2,0,2,4,3,0,1
0,0,4,2,1,0,19,0,9,2,0,7,1,3,1,7,1,1,3,1,1,1
21,0,1,8,4,35,0,1,1,11,0,8,1,2,2,1,1,2,1,1,1,1
42,0,0,0,1,3,15,4,0,3,0,0,0,3,0,0,4,2,2,2,2,5
2,2,0,3,5,0,1,2,0,0,0,0,1,2,5,0,0,0,2,6,1,4
0,5,6,4,13,3,0,2,4,7,0,0,1,0,0,1,2,1,0,4,0,3
0,0,18,4,2,81,0,0,1,1,125,1,2,3,0,0,7,1,0,0,5,3
13,1,5,0,1,4,0,0,2,3,19,0,0,7,1,2,4,2,2,4,1,6
0,3,3,3,0,0,1,2,0,2,2,2,0,0,0,2,0,4,1,1,3,24
1,11,1,0,1,0,5,7,4,0,2,6,1,1,5,0,0,0,5,0,2,0
0,6,1,0,0,1,1,10,3,9,1,50,1,0,8,1,0,17,0,0,7,33
5,0,1,0,2,0,0,0,0,0,3,31,1,0,0,0,1,0,1,1,0,2
14,2,1,0,2,3,15,1,4,7,0,2,4,3,0,0,2,1,0,0,0,1
37,4,0,1,0,0,1,0,0,6,3,1,0,0,1,0,0,5,13,1,1,0
0,2,0,2,0,2,33,0,1,1,4,0,0,4,1,16,0,25,1,2,0,0
0,2,0,9,0,588,11,1,5,1,3,11,1,2,7,1,0,0,0,1,1,4
0,1,0,13,5,13,10,0,2,0,0,0,2,4,3,0,0,0,1,0,1,0
0,26,6,1,1,12,2,0,5,0,3,127,2,3,0,2,1,5,0,1,1,0
1,0,7,1,9,2,9,0,0,0,18,3,0,0,2,0,3,2,26,2,8,9
1,129,10,0,5,5,0,0,1,3,1,11,0,0,0,0,1,1,2,0,2,3
0,4,0,1,0,6,0,0,3,1,1,1,0,0,1,4,2,0,0,2,5,1
14,6,4,0,5,145,1,11,0,0,0,6,1,1,0,5,1,0,1,0,2,0
0,4,5,49,0,1,0,2,2,0,6,0,0,2,1,12,1,7,5,1,1,0
0,11,0,2,1,1,0,0,4,3,42,0,5,3,1,0,4,1,1,2,0,0
26,2,0,1,0,1,0,0,5,2,1,1,0,1,0,1,0,1,1,3,0,40
2,4,0,7,15,9,0,1,6,0,0,2,1805,0,1,1,3,1,1,1,0,0
19,1,0,7,23,17,32,8,0,25,0,7,0,0,10,1,71,0,0,1,0,8
28,2,6,0,0,33,0,0,9,0,1,0,10,0,0,0,0,5,2,0,0,3
0,0,6,2,2,1,0,8,0,1,1,0,94,1,1,1,0,2,13,0,0,0
2,19,0,11,14,12,26,0,8,0,0,6,11,1,2,0,1,0,1,0,1,6
0,1,22,3,0,0,3,0,1,1,0,2,1,1,0,1,1,1,109,0,0,1
