1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
0,18,20,4,0,1,0,1,2,0,6,2,0,1,0,16,3,0,13,0,0,0
0,1,2,0,4,214,70,28,12,0,16,5,1,1,3,0,0,0,1,0,0,1
0,1,0,1,0,16,2,1,0,2,0,2,1,11,0,2,1,48,2,1,2,0
5,0,0,0,40,2,0,0,0,0,26,0,1,1,1,6,0,0,3,4,0,4
0,0,0,2,0,1,1,2,5,1,4,2,64,4,3,3,0,0,2,1,0,0
0,1,0,0,1,3,4,0,1,11,0,0,0,0,1,2,0,5,2,1,0,2
4,9,1,1,0,0,2,4,1,3,0,3,1,4,0,1,3,6,6,1,0,1
0,0,14,4,0,2,1,2,1,1,0,0,0,0,4,3,0,0,4,1,9,22
0,0,55,34,84,3,1,4,6,2,0,32,3,0,1,0,2,0,0,3,4,0
3,7,1,0,0,4,0,1,1,3,5,7,0,0,0,5,1,1,5,16,1,6
18,2,3,0,5,3,0,1,0,11,2,1,0,5,1,5,3,1,0,0,1,1
0,0,1,12,13,0,1,0,0,1,25,0,3,1,24,0,0,0,3,1,1,8
0,0,43,0,3,2,0,0,0,1,3,0,0,20,13,0,0,2,2,1,1,1
46,0,6,1,1,1,0,0,1,0,0,2,0,2,1,0,0,8,2,3,1,1
92,4,2,1,1,0,0,14,7,0,2,22,0,0,0,0,9,0,1,3,2,0
0,1,0,3,3,0,0,1,0,0,2,35,529,0,0,0,1,0,1,0,57,0
0,1,2,1,0,1,0,0,9,20,0,0,0,2,1,2,1,0,9,0,1,1
0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,1,8
13,0,5,8,14,0,5,1,9,0,4,0,0,1,0,1,7,10,0,0,0,0
43,0,1,0,1,0,0,0,7,6,0,1,1,4,4,1,2,1,7,12,0,0
0,38,0,0,4,1,7,10,0,1,0,1,0,2,12,2,1,2,0,4,9,2
1,19,0,0,0,0,0,0,3,39,0,0,1,0,1,1,4,1,3,1,0,1
2,0,0,0,1,3,0,0,1,0,24,2,0,1,4,45,0,0,0,0,0,2
2,1,1,2,0,1,0,2,0,3,1,0,0,0,6,0,4,1,0,1,2,3
4,0,1,0,0,0,0,13,0,1,0,7,0,3,2,8,4,19,0,1,1,0
0,2,2,0,1,3,1,4,0,3,0,2,1,5,0,1,0,28,1,1,1,0
2,23,3,0,0,31,0,1,1,0,1,2,0,18,1,5,12,0,1,3,2,3
0,0,5,0,0,0,1,4,21,0,3,4,2,2,4,0,1,1,0,2,6,1
1,9,1,0,3,0,0,1,3,1,0,13,0,0,0,4,3,2,3,0,0,4
3,1,1,0,0,14,3,0,5,0,11,0,0,0,11,1,1,0,0,1,0,0
2,0,1,2,2,1,0,0,4,2,0,1,0,6,2,8,1,8,0,0,1,3
1,2,1,0,3,0,41,1,1,0,6,7,0,0,0,1,12,1,1,1,0,3
2,2,1,0,6,12,2,0,0,0,1,4,1,0,1,2,0,0,2,3,1,85
0,1,9,0,33,1,0,0,10,0,4,0,1,77,2,3,0,8,7,0,2,0
1,0,0,3,1,7,0,4,0,22,0,1,0,1,7,0,5,6,0,1,0,0
0,0,5,1,1,2,0,0,0,30,196,11,2,11,1,8,0,4,0,0,1,4
5,0,0,1,4,0,10,0,3,14,0,0,10,1,0,4,0,12,0,0,2,0
0,21,0,0,1,0,0,1,2,2,1,5,0,4,3,9,0,0,0,0,5,3
1,0,2,0,1,3,0,0,2,2,6,2,1,4,1,5,0,2,0,0,0,0
6,0,1,0,2,11,0,0,3,0,1,1,2,2,0,1,0,3,1,5,0,4
7,0,11,0,1,0,3,0,2,3,0,1,1,0,0,6,1,2,1,15,2,4
0,6,0,6,1,0,2,1,0,1,11,0,3,43,0,0,2,0,2,8,0,4
24,1,0,0,0,10,1,1,0,1,0,132,0,1,2,2,1,1,1,1,0,0
2,1,0,0,0,0,0,1,2,0,2,21,0,2,0,0,6,2,0,14,0,10
0,9,0,0,0,0,0,7,4,2,30,17,1,2,4,1,0,0,0,1,3,0
2,14,7,3,10,1,1,0,1,3,0,0,7,21,0,0,0,2,1,0,0,0
19,1,0,4,0,26,0,0,13,0,0,2,4,0,1,6,0,0,2,1,0,1
0,0,0,0,0,1,6,3,1,1,2,1,0,2,0,4,1,0,3,8,2,4
0,2,3,0,1,0,8,2,0,0,1,0,0,0,0,0,1,1,5,0,2,2
22,1,1,0,0,0,0,1,0,0,16,1,0,1,0,0,0,0,0,0,3,0
26,0,2,44,1,0,0,5,7,2,1,33,0,3,1,1,2,3,0,3,0,6
0,6,0,1,1,2,3,0,0,0,1,1,0,0,3,11,0,2,13,1,0,0
0,1,0,0,0,0,1,0,27,6,0,0,0,0,1,2,2,2,0,1,0,3
4,0,0,1,2,3,1,0,0,22,3,3,2,0,70,1,12,0,2,1,0,2
0,0,0,90,0,2,28,0,2,63,359,0,1,7,1,48,4,0,1,0,0,1
4,0,12,3,1,0,5,2,23,0,3,1,0,9,1,1,1,0,0,1,0,3
0,0,0,14,1,7,0,1,0,0,23,2,2,15,10,1,0,1,0,4,0,0
0,5,0,1,2,1,11,0,7,0,0,3,0,2,4,0,1,1,4,15,0,0
2,4,0,0,1,0,0,1,0,0,3,8,0,1,23,6,3,38,1,0,1,0
6,2,1,0,1,0,16,24,32,1,0,0,0,0,8,1,0,0,1,0,0,0
10,1,3,4,1,0,1,0,2,1,10,0,0,0,0,0,5,2,0,2,0,0
41,1,1,7,1,0,0,10,0,0,2,8,2,4,0,0,3,0,0,0,3,1
0,0,0,0,1,1,6,4,16,6,2,1,0,186,0,1,2,1,0,24,3,0
1,1808,0,3,0,1,4,5,27,1,3,1,2,1,1,0,0,2,0,2,0,0
1,8,17,2,0,0,6,0,4,1,0,1,1,4,13,4,1,0,3,6,1,76
12,0,8,18,0,1,0,1,5,1,2,1,0,0,0,0,0,4,0,1,1,1
34,0,1,5,7,1,1,0,0,1,0,5,0,4,0,0,0,0,0,0,20,1
11,0,1,3,0,0,1,5,11,0,1,0,0,2,6,1,3,1,0,1,1,0
1,0,2,0,0,12,7,2,1,19,2,7,1,0,1,0,0,1,2,1,2,0
1,2,0,0,1,0,0,1,1,4,0,4,0,0,3,1,2,0,1,3,0,31
27,0,0,12,14,2,8,3,1,0,5,4,5,2,22,0,1,0,23,8,1,4
0,7,4,0,4,0,1,0,10,29,2,4,1,2,2,3,2,0,3,0,4,7
0,1,1,2,1,0,2,5,0,0,0,1,6,3,1,1,1,0,2,1,1,1
0,5,4,1,0,1,0,5,7,0,0,0,0,1,0,0,6,1,3,1,4,1
0,0,0,0,0,6,4,0,0,3,1,0,7,22,3,0,0,0,1,1,2,0
0,0,1,8,2,4,1,3,1,4,0,2,2,1,12,1,0,1,2,5,1,0
2,0,0,1,1,0,1,1,7,2,0,1,1,7,1,2,4,2,1,0,0,0
1,1,1,0,146,0,0,0,4,0,1,11,0,1,1,1,0,0,0,0,0,0
1,7,0,2,0,1,0,2,1,0,73,2,7,0,0,9,0,1,2,1,0,0
6,0,7,0,1,1,1,1,0,1,1,1,0,1,0,5,3,1,1,0,2,5
2,6,3,8,27,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,3
1,1,0,0,1,20,6,0,1,3,0,0,0,0,1,0,344,11,2,0,2,1
5,159,0,2,9,0,8,5,2,5,1,8,1,6,1,3,0,1,1,38,0,0
1,22,1,4,0,13,5,1,0,12,3,2,3,27,2,2,9,1,2,0,0,1
2,0,2,1,7,12,3,15,3,0,2,2,8,2,0,0,2,5,1,0,2,0
8,0,0,4,0,4,0,69,0,1369,1,4,1,3,3,2,0,1,0,0,2,9
0,9,2,18,3,14,0,0,2,14,0,0,4,0,1,2,14,0,2,1,1,6
1,0,0,0,1,21,5,0,0,0,12,0,5,0,0,0,6,0,1,1,1,0
57,0,1,0,0,3,2,3,28,0,12,0,15,0,8,9,5,2,67,4,1,0
0,0,0,0,1,1,13,1,1,1,0,161,0,14,0,0,12,1,2,1,0,5
3,3,0,0,0,3,0,0,3,8,3,22,0,2,1,3,2,1,0,2,3,1
3,1,0,1,14,0,0,0,4,1,37,1,4,1,0,3,2,2,1,5,1,2
0,7,0,0,1,0,2,0,13,2,0,3,0,0,0,0,0,0,4,5,0,2
1,4,0,1,2,0,1,0,0,1,2,1,0,16,2,1,4,38,4,2,1,0
2,4,0,2,0,2,0,0,5,14,0,0,29,1,0,0,0,2,0,0,0,1
6,7,0,0,1,1,6,0,0,13,7,4,1,1,77,3,0,10,1,5,0,1
2,0,0,1,0,8,6,0,0,0,2,3,11,1,1,2,0,0,7,2,1,1
0,0,0,3,2,0,0,3,14,0,0,0,6,1,2,0,1,3,1,1,3,0
1,8,15,0,0,1,3,7,19,24,1,0,2,6,1,81,0,0,0,22,0,1
0,140,1,0,57,1,107,1,3,3,2,1,2,0,1,79,70,4,9,2,1,2
0,0,3,3,1,0,2,2,6,0,4,50,0,0,11,0,0,1,0,0,1,1
0,1,2,2,7,0,0,5,18,1,0,0,1,5,0,1,0,0,1,3,0,2
0,0,1,0,0,5,0,3,0,3,2,1,1,7,2,1,0,0,0,9,0,5
8,15,4,2,14,0,3,1,5,0,0,7,4,0,1,1,2,2,3,2,9,1
67,6,3,2,1,2,4,0,1,135,4,0,0,0,0,2,2,1,1,0,4,3
5,3,0,41,0,0,8,1,0,2,3,4,0,0,0,0,23,1,0,0,9,4
0,0,0,0,0,2,1,10,0,6,0,3,15,0,31,2,74,0,0,0,1,1
0,0,0,1,2,0,19,1,1,1,4,0,0,0,0,0,1,0,2,1,3,2
6,1,2,0,7,1,0,2,0,1,8,0,2,1,1,1,7,1,2,0,3,1
0,1,0,5,5,17,6,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0
2,16,0,0,1,2,3,0,0,18,1,0,7,0,0,2,0,3,6,1,1,2
9,0,34,1,1,2,0,6,0,9,3,0,1,1,51,0,0,0,3,1,0,0
0,0,2,5,2,1,0,25,2,0,1,0,1,0,4,0,0,0,0,1,4,0
0,1,0,0,0,1,0,0,80,0,1,0,3,1,0,2,1,1,2,2,1,0
4,2,0,1,2,36,3,5,0,0,3,0,2,0,1,11,2,1,5,0,0,1
18,1,0,0,0,1,2,0,0,2,2,7,1,1,1,11,0,6,4,10,1,3
9,1,0,0,0,25,11,2,0,2,2,0,0,0,0,0,11,0,2,3,1,1
0,0,1,0,0,1,2,0,3,0,0,2,0,2,1,1,0,0,3,1,1,2
7,1,1,4,0,11,0,4,4,5,1,3,1,1,4,4,0,1,0,3,2,12
1,4,1,0,0,0,76,0,2,1,0,0,0,1,1,0,0,0,2,0,1,0
1,3,0,1,0,0,3,1,0,2,5,1,4,2,2,12,0,0,0,3,1,4
0,1,2,1,3,1,0,0,1,0,3,0,2,0,0,1,0,2,0,2,1,0
0,5,2,137,1,3,2,61,0,0,0,2,0,4,0,1,2,1,8,3,1,0
0,1,1,0,10,1,1,0,0,13,10,0,2,6,3,8,3,5,0,0,0,1
0,20,0,2,2,0,1,0,0,99,12,1,0,0,0,0,3,2,0,0,11,9
8,0,2,0,0,0,0,0,1,2,3,0,3,5,4,0,1,1,1,1,27,3
5,2,0,1,7,3,3,3,0,0,0,6,0,5,1,0,0,0,0,1,1,1
0,2,6,3,4,0,1,18,0,2,2,1,0,302,4,6,18,2,9,1,1,2
15,14,0,3,0,0,0,1,0,0,7,0,3,0,0,0,1,0,0,0,1,7
1,0,0,1,0,10,2,0,48,4,4,3,0,1,1,2,1,2,6,1,0,3
8,1,13,0,3,0,3,0,0,1,0,1,1,0,106,0,8,0,13,2,0,1
1,2,1,0,148,0,3,9,0,5,0,2,0,1,3,1,1,8,0,0,5,1
0,4,12,0,1,1,4,1,8,1,1,0,0,8,3,1,0,18,1,2,2,2
0,1,2,2,0,4,237,2,1,5,5,0,1,0,0,3,0,0,3,1,4,28
5,3,27,15,10,0,39,2,0,1,2,1,0,2,1,1,1,1,1,2,4,5
0,1,4,0,0,0,2,0,0,2,9,9,0,0,0,1,1,0,2,8,1,0
2,18,6,0,2,2,2,2,216,0,2,2,0,3,10,1,0,1,1,0,0,3
1,3,0,0,0,0,17,0,29,0,0,0,1,0,1,2,0,0,3,1,0,0
0,2,3,0,4,3,0,4,7,0,1,0,8,5,1,3,0,0,4,0,6,0
2,1,14,0,2,0,2,9,0,3,7,2,0,2,0,0,8,2,0,0,3,0
2,0,2,0,0,238,3,9,1,1,2,0,0,22,4,1,2,4,1,4,2,23
0,0,2,1,0,1,3,1,1,2,2,0,1,1,0,1,10,3,0,3,6,0
1,9,1,2,1,0,1,1,4,4,2,3,11,0,2,0,3,2,0,1,1,0
1,0,11,2,2,0,0,1,6,0,0,0,7,1,0,1,0,0,1,1,18,2
13,0,2,2,0,0,1,0,0,2,3,0,0,5,1,0,1,0,3,5,1,3
1,5,5,9,6,13,27,3,0,0,0,1,10,0,0,21,3,2,0,0,2,1
4,10,0,1,2,15,0,0,3,1,0,1,0,3,8,5,2,1,5,7,22,2
6,6,15,2,37,2,3,0,0,56,0,2,330,0,1,0,0,0,1,2,1,0
1,0,0,1,0,0,3,22,3,0,2,0,3,0,0,5,0,2,0,2,0,3
1,1,1,5,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,4,4
3,0,0,0,0,1,0,0,0,15,0,0,2,2,1,1,167,0,0,0,1,1
0,1,0,1,1,0,131,0,1,3,0,2,3,12,10,2,1,1,5,32,2,0
2,4,2,4,5,1,6,5,0,1,1,5,4,0,0,4,1,2,0,1,1,0
