1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,p
3,0,1,0,0,0,1,3,3,0,2,1,0,2,10,1,0,12,7,0,0,0,6,15,1,0,0,0,0,1,1,0
0,7,0,1,3,2,3,0,1,1,1,7,3,5,0,12,0,0,0,21,1,9,1,3,0,0,0,3,0,0,0,2
2,0,0,1,1,4,1,5,4,8,0,3,1,0,1,2,12,3,1,0,0,0,0,2,1,2,0,1,0,1,1,0
0,12,0,0,4,89,5,1,0,0,0,0,7,7,5,3,0,3,0,15,107,1,1,1,0,1,3,0,2,1,0,0
0,6,1,0,0,1,7,4,3,6,2,4,6,2,10,1,0,0,0,0,7,5,7,6,0,0,0,2,2,0,0,2
1,0,1,13,6,10,28,1,64,0,0,0,1,0,1,0,1,3,0,2,1,0,1,1,1,2,1,0,1,6,1,5
2,4,0,5,0,1,1,0,2,0,315,6,0,5,3,0,1,0,11,16,2,1,5,2,1,3,2,0,3,1,0,0
1,3,1,0,2,3,2,1,5,0,0,7,0,16,0,0,3,1,1,1,4,3,0,0,0,2,1,4,2,0,1,0
120,6,2,0,0,2,4,5,0,3,0,0,0,0,0,9,0,1,12,1,0,4,1,1,0,2,0,0,0,0,3,1
0,0,0,39,7,8,0,4,0,10,12,3,0,0,0,0,0,0,0,2,1,1,2,0,2,1,6,2,7,1,1,0
4,1,6,5,1,3,0,0,1,26,0,2,0,0,4,1,2,1,0,0,0,1,3,0,0,4,1,0,3,0,5,0
3,0,1,3,0,1,12,26,0,6,1,0,2,19,0,12,1,0,1,0,1,0,153,2,1,1,1,1,1,0,1,12
3,21,1,26,1,57,4,0,0,0,44,1,0,218,1,5,7,1,0,31,0,0,2,6,0,0,0,0,1,0,3,2
1,3,19,2,193,0,0,3,5,0,1,6,1,0,0,0,0,7,1,1,0,0,2,0,9,1,0,1,4,0,0,0
3,1,0,0,4,1,7,0,1,9,7,0,2,2,1,1,1,3,2,2,1,0,0,0,2,106,9,0,1,3,1,4
0,1,3,11,0,0,3,5,0,5,3,0,7,1,0,2,3,0,0,1,1,1,0,1,3,2,2,0,8,0,1,5
1,1,2,0,0,3,3,3,7,5,1,2,1,0,2,6,2,27,3,12,11,1,1,6,2,1,0,0,0,1,0,0
1,5,0,0,1,0,1,0,1,2,0,0,48,0,5,19,90,0,3,1,0,8,0,0,0,0,0,0,2,1,0,3
1,3191,2,0,18,3,3,2,0,3,1,5,0,0,3,0,0,14,1,0,0,2,1,1,1,1,0,1,2,2,0,0
