1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1260651,1327266,1401227,1482782,1576279,1680322,1801028,1939355,2103192,2287072,2515002,2799701,3126252,3537703,4070139,4710215,5645892,6944597,8639003,11086921,15600450
1260530,1326854,1400817,1483725,1576774,1679385,1802427,1936670,2099194,2290643,2517249,2787660,3112377,3562253,4059081,4813261,5685422,6806851,8569597,11391227,14401848
1260247,1326846,1400947,1483061,1574613,1681285,1802311,1941572,2101388,2288541,2513247,2798054,3127127,3543728,4061168,4814993,5688991,6941997,8745774,11164818,14162360
1261185,1326405,1399989,1482786,1575802,1681104,1800265,1940776,2096943,2290518,2522338,2793568,3127381,3522399,4093557,4764014,5705525,7022074,8595764,10750174,14691427
1260699,1327137,1400422,1483392,1576489,1680444,1801719,1940227,2105395,2282337,2510158,2793157,3137886,3528932,4105631,4833622,5793642,6880136,8811935,10939834,14860959
1260678,1326561,1400733,1482706,1576432,1681666,1800472,1938594,2099182,2285007,2519250,2783589,3122340,3518225,4078967,4728113,5810146,7015514,8921790,11116899,14099598
1259983,1326974,1400560,1483706,1575742,1680041,1800410,1939105,2103988,2285036,2516161,2797761,3128866,3560512,4078372,4792840,5626644,6776931,8613078,11078942,14295276
1260888,1326817,1400412,1483139,1576710,1680791,1802415,1940688,2102945,2291306,2522139,2797233,3135668,3547301,4111665,4786053,5578299,7092340,8433387,10883023,13535812
1260867,1327121,1401141,1482051,1576493,1680851,1802387,1938375,2098012,2289973,2513010,2792781,3125338,3561445,4054268,4718307,5644686,6989460,8554710,11135335,15357079
1260568,1326469,1401235,1482575,1577225,1681489,1800472,1938990,2101715,2292379,2514338,2781678,3124237,3545156,4082612,4748700,5790707,6914039,8568591,10650897,14591280
1260357,1327300,1400793,1483048,1576489,1683556,1801139,1939695,2100684,2290899,2518691,2786159,3142024,3526944,4099884,4715305,5769761,6848080,8582607,10744240,14505986
1260460,1326949,1400957,1482974,1576967,1681312,1801146,1938611,2103265,2283798,2507476,2795273,3129588,3565618,4047067,4782033,5662436,6837073,8696580,10991626,15108375
1260484,1326677,1400609,1483082,1576350,1682412,1801127,1939840,2097409,2289852,2516787,2795562,3130525,3567685,4093994,4816681,5590682,6987428,8766080,11110408,14820835
1260621,1327294,1400461,1483401,1574703,1682038,1801873,1940266,2098050,2288592,2516445,2801347,3132495,3555791,4079087,4813975,5655692,6839686,8743950,10847808,14545841
1260327,1327472,1401105,1483215,1577629,1680703,1800177,1939621,2103649,2290855,2519190,2786414,3109120,3542574,4075178,4731428,5675593,6839372,8498904,11032712,13956750
1260208,1327079,1400669,1483078,1576288,1681882,1801130,1938199,2105484,2289636,2519114,2790465,3130994,3537722,4077596,4786280,5672165,6729352,8345956,10698072,14670757
1260153,1326914,1400748,1483081,1575492,1680915,1802080,1938589,2099083,2291148,2516542,2782646,3112112,3557480,4114663,4817490,5707957,6806828,8480583,11440307,15112509
1260825,1327464,1400308,1482415,1575533,1682120,1800023,1940554,2097917,2289215,2525549,2790802,3114494,3537435,4042819,4730984,5657350,7002673,8585437,10602282,15098872
1260575,1326514,1400278,1483087,1575216,1681487,1802299,1943158,2101141,2292115,2513010,2790343,3128724,3564242,4134473,4737910,5657571,6703658,8402487,10968759,14235717
1260352,1326604,1399962,1483592,1575962,1679792,1801213,1936412,2100155,2284487,2509135,2790010,3127370,3534012,4059940,4743601,5649681,6949509,8618027,11126907,14075939
1260672,1327164,1400967,1483679,1576952,1680561,1801954,1939088,2100621,2293078,2527308,2794027,3119049,3567020,4058607,4819874,5694157,6847546,8716040,11597867,14132706
1260081,1327288,1401139,1482842,1575441,1680549,1800099,1937195,2101160,2294448,2511305,2792175,3108465,3534592,4056708,4789725,5665592,6987103,8678327,11057222,13635190
1260864,1326851,1401515,1482791,1575754,1679802,1799436,1938723,2101667,2291306,2516999,2791574,3127962,3531795,4109164,4842541,5608170,6860132,8856073,11193324,14876403
1260386,1326974,1401211,1483273,1576172,1679934,1801733,1939220,2098922,2290778,2520142,2786687,3139619,3540833,4094431,4764831,5624463,6920192,8759884,10787852,14595199
1260157,1327283,1400660,1482947,1575410,1680701,1802553,1939876,2100637,2290687,2515332,2787572,3103701,3545482,4093790,4695963,5703514,7087835,8449361,10516824,15714682
1260806,1326904,1400558,1483176,1574889,1680197,1801545,1935669,2099124,2292174,2525955,2786697,3119851,3535225,4087923,4729366,5702007,6907514,8568323,11319635,14474561
1260500,1326736,1400893,1482839,1576151,1681622,1799063,1936358,2100174,2291236,2513099,2788334,3121798,3556417,4092050,4795616,5756001,7126277,8739296,11065402,14812120
1260195,1326838,1401163,1482734,1575549,1681112,1802037,1940238,2104187,2292723,2507624,2793617,3135177,3526063,4083170,4777735,5709736,6954989,8442454,10792763,15315989
1260146,1327418,1400629,1482840,1575519,1680588,1799526,1940823,2099946,2292375,2511677,2791882,3139224,3511359,4070372,4769191,5613889,6836632,8636053,10772359,15095095
1260417,1326965,1401158,1483215,1576635,1680032,1801728,1939890,2097232,2294983,2507168,2783169,3123650,3536516,4062245,4786271,5584068,6788855,8675658,11520125,15845504
1260367,1326569,1400753,1482919,1575763,1681423,1800355,1938485,2099302,2289819,2516766,2785207,3121335,3538107,4084993,4747882,5628725,6741427,8471477,10986932,14649658
1260585,1326717,1400883,1483836,1577223,1681022,1801405,1936648,2104305,2285278,2512743,2795742,3140167,3537755,4100607,4808476,5671261,6916024,8873334,10871419,14863840
1260865,1326621,1400673,1483364,1576589,1681262,1801983,1942324,2098633,2286248,2517447,2791247,3110604,3528991,4049470,4928846,5582852,6804018,8935108,11387013,13838456
1260303,1326544,1400613,1482036,1575307,1682667,1801524,1940181,2102456,2289357,2516398,2798591,3144739,3536216,4094890,4826887,5620081,7035983,8538160,10527607,15118092
1260378,1326395,1401129,1483021,1575704,1683109,1802474,1939659,2101315,2290837,2519140,2799911,3127454,3553411,4081686,4702706,5717073,6980764,8517090,10955916,15243294
1260552,1326536,1400636,1483326,1576142,1682174,1800569,1941720,2100551,2290577,2518975,2786721,3128527,3575138,4085640,4809068,5577505,6999526,8515494,11062969,14381715
1260324,1327204,1399502,1484346,1575898,1681051,1801218,1939025,2099759,2293617,2512642,2799403,3115549,3513054,4068158,4804099,5730753,6970442,8693240,11251158,14822911
1260725,1326868,1401512,1483202,1576881,1681061,1801455,1942275,2098367,2289350,2518243,2788657,3131005,3554611,4070960,4874221,5635147,6855046,8937254,11507142,14718916
1260477,1327281,1400568,1484070,1576443,1681046,1801258,1941786,2102653,2295536,2515688,2786238,3127833,3536888,4090348,4774368,5698418,6908524,8735970,11398679,14607727
1260159,1327025,1400848,1482891,1576365,1681834,1801726,1939849,2103173,2286014,2516504,2797272,3132913,3533836,4119446,4742452,5681824,6749542,8555059,10655282,14615941
1260503,1327053,1400223,1482851,1576151,1681898,1800645,1940653,2100389,2297601,2508166,2769012,3131468,3535244,4081934,4855557,5620684,6983074,8734026,11504539,15330306
1260342,1327012,1400472,1483697,1575613,1681746,1802147,1939700,2098890,2289226,2519114,2789438,3103322,3556033,4051496,4770470,5697805,6864695,8565788,11050049,15431653
1260234,1327370,1400380,1482968,1577086,1679810,1802204,1941679,2101902,2286563,2523378,2784298,3119597,3560206,4033411,4793145,5727727,6969618,8462478,10667180,13873658
1260057,1327241,1401534,1483508,1576178,1681433,1799452,1939500,2097108,2284293,2513665,2796690,3124643,3531652,4069016,4754338,5628906,6895462,8628797,10380474,14235896
1260736,1326578,1400485,1483312,1575544,1679997,1803133,1938968,2100542,2290141,2518725,2780774,3129317,3532141,4077136,4776813,5542929,6933184,8440992,10744225,14745134
1260470,1326780,1401761,1483014,1575592,1681209,1803527,1938062,2098712,2297191,2516686,2779865,3139512,3550549,4108207,4736797,5655481,7071546,8897166,11069167,14758413
1260479,1327212,1400812,1482862,1574828,1680946,1800890,1939533,2102735,2287742,2512456,2785920,3119207,3527067,4064542,4729662,5668587,7257533,8864308,11068562,14828799
1260631,1326931,1401111,1483614,1574862,1681433,1801793,1938729,2100656,2294309,2518061,2805975,3123249,3556130,4104479,4727547,5686980,6804611,8514958,11562714,14657711
1260197,1327068,1401586,1483189,1575987,1679588,1801983,1938460,2097701,2290907,2510882,2794413,3127872,3515461,4075524,4876953,5664506,6975551,8656157,11055037,15029667
1260628,1327375,1400011,1482268,1576495,1681982,1800296,1939206,2095723,2291035,2517041,2790577,3119156,3538094,4074319,4718359,5802587,6878035,8693696,10862991,15057513
1260268,1327062,1400797,1483093,1575547,1681684,1801405,1939920,2099013,2290705,2514533,2791276,3138417,3541746,4079155,4762413,5675040,7037736,8540239,11263970,14051332
1260922,1327138,1400205,1483030,1576019,1681394,1800700,1945003,2098367,2290053,2513213,2786169,3129481,3554696,4072361,4700496,5691051,7022399,8542506,11432375,14301128
1260893,1326572,1401092,1483204,1576016,1682231,1802489,1939198,2100725,2292115,2519812,2789580,3122809,3556163,4101097,4791474,5569072,6793244,8489717,11065681,15305269
1260475,1326581,1400190,1483796,1577531,1681966,1802377,1939873,2100513,2287534,2522909,2799706,3135640,3547719,4115981,4785436,5648666,7000838,8385695,11499783,14888931
1260336,1326974,1400853,1483518,1575597,1681295,1804784,1936594,2102767,2293602,2514148,2790909,3122899,3564105,4085045,4730071,5734652,6901047,8663131,11223597,15655696
1260703,1326689,1400613,1482957,1576965,1682854,1804917,1939160,2102152,2284457,2519998,2793939,3129882,3552459,4048069,4750518,5686257,6858193,8414812,11617341,14736222
1260585,1326829,1400296,1483437,1577608,1681044,1800087,1937296,2101188,2289636,2521746,2775770,3118643,3531958,4092066,4844176,5647791,7022631,8737875,11395983,14935336
1260874,1326893,1400308,1482655,1576796,1681388,1798549,1940697,2100358,2297960,2524170,2784620,3127229,3576938,4058915,4831455,5677191,7026010,8340806,11014028,14264065
1260931,1326952,1400649,1482261,1575925,1680796,1802501,1939673,2101325,2288365,2515666,2781385,3111124,3545554,4084684,4762865,5731295,6846931,8809829,11411956,14229668
1260611,1327523,1400402,1482279,1576856,1681589,1800519,1938002,2097229,2289229,2521826,2803713,3116198,3563916,4067758,4803917,5755981,6950333,8730217,11178095,14369617
1260804,1327160,1399869,1483509,1575777,1683175,1803620,1939086,2101734,2291302,2518145,2789986,3131840,3533445,4071954,4777961,5661521,6863917,8843077,10643260,15178206
1261310,1326547,1400430,1484536,1576457,1681273,1798440,1939475,2097672,2295777,2519981,2782084,3103424,3543565,4066109,4768495,5649772,6908907,8717449,10703154,15189856
1260570,1326502,1400468,1483181,1576233,1680843,1799018,1941158,2099635,2290830,2512989,2791471,3126021,3573521,4079411,4737675,5661973,6752201,8891654,10705989,14744365
1260703,1327269,1400127,1483374,1575437,1682955,1802646,1941391,2099971,2292533,2518691,2791647,3127409,3547816,4089444,4772889,5688066,6802765,8772464,11854641,14105432
1260438,1326423,1400538,1483098,1576215,1681692,1800674,1940085,2100294,2288958,2512405,2789272,3140274,3564659,4113382,4720073,5511771,6831593,8476801,11357979,14793239
1260689,1326912,1400473,1482644,1576334,1680845,1800795,1940823,2101264,2288079,2518848,2796334,3118236,3553189,4099071,4740251,5604793,6839860,8706786,10773955,14230581
1260444,1326954,1400697,1483196,1576220,1682110,1801063,1938240,2097159,2287043,2524935,2792923,3140579,3519549,4090190,4753285,5657772,6915258,8535008,10880172,14123722
1260596,1327168,1401374,1483201,1576717,1681680,1801039,1939788,2102704,2281550,2522308,2799144,3118389,3529891,4099590,4844959,5742603,6928308,9015767,10719901,15143004
1260349,1327258,1401323,1483156,1575341,1681180,1801203,1939978,2100884,2283187,2511614,2790817,3144700,3550346,4045734,4814314,5752835,6923304,8638856,11057501,14499043
1260338,1326923,1400851,1483071,1576626,1680530,1800916,1938509,2103167,2290690,2519097,2783863,3137322,3537605,4098001,4787854,5739819,7071929,8419144,10882388,15794106
1260581,1326617,1400712,1483824,1575270,1680715,1802270,1941001,2097194,2291492,2505746,2778868,3120376,3561471,4069491,4866773,5711857,6768816,8863972,10707337,14580488
