1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5037025,5304018,5598945,5931243,6302773,6727087,7209842,7766166,8414623,9171905,10085496,11181350,12575380,14256478,16445877,19183766,22879389,28552664,35248243,45009704,59889683
5037493,5303660,5598320,5929913,6303696,6727928,7213052,7764382,8412473,9179620,10091104,11196080,12556422,14263463,16424089,19240368,22821829,28100433,35013762,44019444,58973026
5037352,5303997,5601291,5932436,6303569,6725360,7211773,7763772,8405540,9171945,10094641,11192370,12572282,14274404,16537084,19104925,23033224,27970987,35422520,45240168,60112787
5037097,5303713,5599107,5931629,6305152,6724550,7207716,7765057,8412712,9168085,10071190,11183946,12553700,14281007,16473463,19336883,23061191,28421525,34776876,44596234,59836418
5037042,5304374,5600148,5932394,6304787,6727767,7205566,7767535,8414788,9186149,10093235,11200888,12545949,14297182,16481431,19307535,23404975,28098963,35206590,44579283,60467645
5037130,5303377,5599809,5930944,6302082,6723401,7205668,7766202,8409705,9182016,10106961,11210233,12537914,14269822,16441813,19337085,23004556,27893985,34671893,45262665,59001211
5036896,5304991,5599206,5930210,6302182,6727940,7206704,7767154,8413762,9177419,10097714,11204371,12562003,14205505,16447353,19360213,22823181,28065505,34998392,44676496,59253880
5036436,5303032,5599230,5930094,6304628,6724206,7209129,7773041,8410914,9181323,10086071,11215933,12521832,14228684,16463700,19171010,23020736,28099363,36408185,44316707,58825344
5036265,5304269,5598555,5930774,6304257,6722597,7208257,7764387,8415066,9183495,10093077,11204627,12583279,14257657,16517427,19258631,22975278,28123616,35185267,45948026,61149449
5037117,5303949,5600271,5931728,6304182,6729282,7210279,7772462,8418226,9174662,10093801,11181675,12535328,14254128,16439241,19116300,22912745,27754147,35284324,44806684,60088833
5036975,5302772,5598996,5930323,6303902,6723584,7205043,7769675,8413379,9190528,10100518,11203651,12546564,14250422,16461987,19188156,23094425,28169300,34967298,45271038,57929335
5036810,5303161,5600614,5930808,6300925,6726049,7210725,7762053,8413905,9172601,10093431,11207006,12582601,14249803,16459392,19233471,23102174,28332274,35375377,44829197,58782539
5037204,5303144,5600242,5931646,6300066,6729369,7211493,7764128,8413931,9185423,10091960,11203129,12547230,14263140,16503356,19194974,22943661,27954387,35511969,45839188,58605837
5036662,5303851,5600137,5931472,6305559,6726755,7211901,7764641,8412795,9173910,10095757,11232919,12552111,14246222,16435413,19298931,23128453,28457064,34741773,44572638,57763910
5037378,5303536,5598774,5929941,6304111,6727288,7205532,7759979,8423415,9176612,10083595,11169931,12537800,14273970,16495822,19298949,22910253,27988915,34634752,45522020,60822286
5036653,5303409,5599406,5931364,6301814,6729003,7210431,7762020,8419119,9183926,10087639,11192518,12539207,14288663,16447285,19253810,23160050,28240036,34905966,44732738,60425549
5038038,5304635,5601446,5931762,6305048,6728945,7209157,7765002,8415468,9197562,10081226,11200302,12527504,14238434,16444058,19309690,23208732,27954258,35438624,44377348,58240881
5036756,5303693,5597864,5931546,6304380,6724903,7208083,7768914,8416823,9170865,10089889,11191730,12577755,14228730,16404584,19246121,22958630,28184912,35425904,44556865,59750845
5037491,5303507,5601265,5932445,6303755,6723840,7212932,7768619,8416750,9180892,10093891,11202474,12598199,14273094,16436356,19306928,22961101,28029262,35492128,46148076,59593411
5037233,5304128,5598351,5930449,6302823,6728848,7208916,7765761,8420264,9184689,10088232,11209159,12623313,14248513,16505319,19386490,22946244,27996027,35098835,44538453,58918127
5036509,5303428,5598653,5931348,6304750,6725349,7208009,7760395,8414489,9183978,10086190,11210987,12511900,14215656,16543035,19379127,22783489,28300262,35844393,44457987,61923437
5037572,5303480,5600705,5931211,6304580,6724032,7214732,7766823,8413373,9179823,10090533,11207903,12564212,14216104,16447703,19262968,23042733,28041441,35134155,45375006,60260632
5036242,5303284,5600695,5930584,6302503,6723021,7209823,7763808,8417225,9193385,10108981,11216869,12531985,14263312,16470435,19151832,22991234,27844657,34604365,45049277,59739822
5037284,5303277,5599096,5930971,6305068,6726462,7215152,7762282,8410962,9164060,10088317,11192828,12533466,14226874,16322243,19374517,23209525,28052139,35194508,46091646,60552945
5037110,5304421,5599537,5930610,6304791,6725851,7209510,7760646,8407766,9168067,10095050,11193040,12567515,14307017,16465731,19288190,22818829,28098775,35019198,45925199,59732122
5037503,5304152,5599047,5929719,6302693,6727552,7207587,7762365,8414658,9187351,10098140,11159861,12515305,14327043,16483851,19241599,22989515,27931592,34860073,45352997,58952486
5038684,5304496,5598172,5930211,6302243,6727009,7209150,7765179,8415241,9183926,10078767,11187045,12555067,14232654,16434462,19199214,22900887,27975560,35373175,45388580,59055148
5037605,5304591,5600840,5929158,6304727,6725322,7206487,7766806,8418207,9183738,10110123,11218288,12554383,14305286,16517815,19262994,22948644,28166419,35023954,45243970,59338127
