1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,p
0,1,1,5,0,3,1,4,0,5,22,0,1,12,6,1,0,5,2,1,1,3,2,1,4,1,0,5,1,2,0,0
1,3,1,1,3,1,0,0,0,1,63,4,0,11,11,7,0,1,0,0,2,1,1,9,0,1,1,2,3,0,1,28
0,3,3,0,2,0,0,0,0,17,2,6,1,0,3,3,1,639,2,4,1,0,32,0,2,0,5,0,10,4,2,0
0,47,0,5,0,3,5,4,1,1,0,15,1,1,29,3,0,0,1,2,5,1,1,1,1,3,0,2,1,2,12,1
1,0,0,0,3,0,0,2,0,5,1,7,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,1,1,1,1,40
4,14,0,0,7,0,0,10,7,0,2,0,113,3,1,5,7,0,0,1,1,8,0,1,0,2,1,0,0,1,1,7
0,1,4,0,0,0,0,0,0,0,6,7,5,0,2,8,1,47,1,0,0,0,0,64,1,2,1,0,0,1,5,0
3,6,0,4,0,0,0,2,0,2,0,10,2,3,143,11,0,0,5,2,0,2,2,6,0,1,7,0,0,0,3,2
2,33,1,2,3,1,0,34,1,1,1,0,0,1,3,4,0,0,0,1,1,0,5,1,1,1,0,0,0,0,2,0
0,1,1,3,0,2,1,2,0,3,0,2,7,5,8,1,2,0,1,0,1,0,2,3,0,4,3,0,1,0,2,1
5,0,1,3,1,0,2,0,7,3,4,1,7,2,0,0,2,2,3,6,2,1,1,0,3,1,1,2,0,1,0,1
5,0,0,3,4,22,0,0,2,5,0,22,0,14,2,26,4,7,0,0,2,0,0,13,1,0,4,5,8,4,3,5
0,0,2,4,1,5,0,0,0,0,1,2,0,3,5,0,1,3,12,0,0,3,0,0,16,0,0,0,2,0,0,10
0,10,1,5,3,0,2,2,0,6,0,0,0,8,0,1,8,15,1,42,7,2,1,2,15,2,3,0,0,0,0,0
1,3,1,8,0,4,1,3,0,8,0,29,0,0,0,0,1,2,0,24,0,1,0,3,6,1,2,0,1,1,4,2
2,0,0,0,4,1,0,0,0,0,0,0,3,0,0,1,4,1,1,16,79,0,28,0,16,1,1,1,3,1,4,1
0,2,0,1,9,3,3,0,10,4,0,3,0,0,2,2,0,0,3,2,3,0,0,0,1,4,0,2,0,4,1,2
5,0,2,1,1,26,1,0,37,0,5,47,10,1,2,0,1,3,5,0,0,5,0,4,1,1,2,1,2,0,2,12
1,2,1,6,0,2,30,1,0,0,58,1,2,2,2,2,2,7,1,0,0,2,2,5,3,0,18,4,1,2,0,0
6,0,269,4,1,31,0,0,1,0,0,20,0,3,3,0,0,0,1,6,4,1,1,4,1,14,2,1,0,1,0,0
1,1,1,3,5,5,0,8,0,0,0,9,24,0,0,4,1,0,0,0,1,2,1,0,25,1,1,1,2,0,33,8
6,1,4,0,1,12,17,3,3,14,0,2,1,23,2,0,7,3,0,1,0,4,2,0,0,2,0,1,0,3,1,1
0,1,0,0,8,0,0,1,1,0,1,0,2,0,0,2,0,2,1,2,0,1,0,0,1,100,3,0,9,3,0,1
13,3,17,0,5,0,0,1,1,0,0,0,6,1,0,1,0,0,2,1,1,0,15,7,1,1,2,2,5,0,1,1
0,2,37,0,9,5,2,27,0,0,1,3,1,2,0,9,1,18,2,3,3,0,0,0,8,2,0,0,0,4,1,0
0,0,0,0,0,0,1,0,0,3,1,4,3,1,0,4,5,11,9,0,3,4,13,0,0,3,0,0,1,0,1,0
5,2,4,4,0,14,0,1,3,13,6,0,1,0,2,2,1,0,3,1,0,1,1,3,7,1,1,2,0,3,0,9
29,0,0,6,22,50,2,22,2,12,0,0,22,1,1,4,0,0,12,0,0,0,2,0,6,0,1,3,4,1,3,5
130,2,7,1,0,5,0,0,4,9,2,11,1,1,1,0,1,79,1,1,10,1,7,2,3,0,4,7,3,21,3,0
0,15,3,0,0,1,0,2,3,0,8,57,0,0,1,1,0,4,0,0,1,2,0,0,6,8,0,0,2,0,0,1
0,1,0,7,0,1,1,19,0,0,0,8,4,2,0,0,0,2,3,4,1,0,12,2,0,0,1,2,0,0,0,1
0,11,3,1,1,0,0,102,15,1,3,6,0,0,1,0,1,1,0,3,5,8,0,1,3,5,0,0,0,1,0,0
0,0,1,12,6,0,1,10,2,0,4,1,0,37,1,4,0,6,0,40,2,1,0,0,0,0,2,3,0,0,1,0
0,0,1,3,1,0,0,19,0,2,1,0,2,2,0,7,1,1,0,0,3,3,1,3,0,1,11,1,0,1,6,1
4,1,6,7,0,11,0,6,0,1,0,0,10,1,7,3,0,7,0,0,1,349,0,2,1,2,1,0,0,3,0,0
0,0,5,0,0,0,1,5,1,0,2,6,0,0,0,19,0,26,5,0,8,1,2,0,1,1,13,1,1,4,1,4
1,0,1,0,0,0,9,1,0,13,2,1,2,1,0,0,2,0,1,24,2,1,970,10,0,10,1,1,1,8,2,0
0,60,0,0,1,4,0,0,6,4,6,1,1,3,4,1,0,8,1,0,1,0,3,2,0,0,0,1,1,0,18,29
3,26,1,2,0,5,0,2,2,2,2,0,0,15,1,22,0,5,54,25,0,0,1,0,11,1,1,2,0,24,1,0
