1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
3996903,4207819,4442781,4704880,4999829,5334773,5715073,6151368,6675761,7287775,8012323,8884349,9991759,11278446,12931793,15109953,18112014,22669113,27587936,35738025,46155588
3997132,4208565,4443680,4706254,5000243,5335872,5719168,6158007,6677439,7278428,8010435,8855260,9986328,11320822,13094516,15111181,18285211,22476682,27945774,35062378,46942480
3997570,4209008,4442453,4706255,4999722,5334866,5717552,6158665,6671785,7274517,7997059,8887244,9938130,11341420,13020459,15266570,18242160,22261933,27463863,36182290,44390692
3996995,4208521,4442640,4704350,5001931,5332774,5716443,6158740,6674825,7274064,8004821,8859350,9974233,11311033,12932082,15210368,18252763,22365066,27929295,34688396,48729244
3996388,4207788,4442575,4705284,4999540,5335150,5717993,6161646,6669957,7283204,7998888,8876603,9947754,11289319,13068411,15198773,18269205,21956199,27294281,35393668,48243832
3996707,4207937,4442811,4704427,4998094,5334445,5717564,6162519,6672867,7276121,8005961,8859871,9938284,11354748,12937583,15247161,18123965,22169050,28102696,35710450,45913325
3996708,4208146,4443709,4705923,5002844,5337452,5719826,6159891,6669142,7290660,8000134,8873919,9952861,11320547,13059138,15214332,18260568,22507834,28275163,36378319,46516667
3997200,4208362,4442813,4705476,5001138,5334643,5718171,6157685,6671712,7272169,7998824,8867760,9947652,11326850,13006777,15233505,18296392,22002675,27621259,35264323,47233597
3997137,4208145,4443153,4704860,4999945,5334457,5716477,6155800,6672562,7272809,8014335,8855535,9943806,11302037,12984572,15096192,18233827,22476190,27530104,36552845,47199213
3997055,4208535,4443367,4706465,4998562,5335468,5714789,6159607,6673628,7283502,7979282,8871014,9963962,11336870,12992836,15216174,18225525,21994392,28428930,35089531,47899068
3996607,4208896,4444008,4705267,5001217,5334265,5717649,6155079,6668127,7284058,8003396,8877664,9927865,11281801,13015139,15198826,18221146,22370830,27832222,35189157,46662342
3996780,4208896,4442678,4705947,5000143,5338015,5717013,6156481,6676993,7280599,8001393,8869407,9911600,11253338,13028283,15346787,18018015,22222521,27424623,35628884,47337129
3997101,4208389,4443286,4705332,5000830,5337615,5719768,6160370,6672141,7280993,8002699,8867018,9952469,11338866,12985961,15166901,18120903,22098885,27201920,35303025,47785389
3996354,4207532,4442783,4704170,5002107,5336313,5718012,6158156,6674895,7269718,8002958,8894672,10009285,11326968,13017089,15289050,18216838,22036616,28135640,35406501,47756160
3996813,4207997,4443406,4705831,5001385,5333919,5719873,6152572,6673580,7283057,7980575,8862530,9937153,11303410,12944679,15234154,18436290,21914772,27927616,35186935,48232274
3996688,4208087,4442420,4704523,5000280,5336608,5720684,6158847,6668470,7272680,8002120,8855113,9940096,11306194,13021954,15171023,18303893,22205428,27042439,35156073,47420331
3997112,4207279,4443295,4705914,5002921,5338157,5712809,6159886,6672488,7276103,8011158,8856887,9946016,11335924,12980452,15368100,18073230,21760394,27606243,35852691,45838208
3996938,4207493,4442932,4704384,5000489,5335334,5715771,6161486,6672068,7282307,8006254,8862220,9938039,11277343,13054805,15202720,18331506,22404314,28178212,35364888,46164559
3997310,4208143,4442865,4704852,5000810,5334288,5716818,6159434,6677837,7280467,8003583,8890189,9939153,11308761,13115089,15333359,18316655,22224009,27916905,36031082,47360805
3997717,4208692,4442520,4706116,5000851,5336093,5720295,6161224,6671087,7275808,7996489,8886286,9951373,11301118,13025361,15231751,18287309,22028286,27624130,35889311,47122215
3997108,4208732,4442416,4705185,5001356,5335346,5716837,6161795,6675577,7280349,8003588,8882565,9918633,11313679,12996934,15236303,18175318,22251213,27420939,35831219,46224627
3996578,4208485,4442395,4704792,5000482,5335191,5716996,6163715,6671202,7278211,7982140,8890474,9944453,11266293,13005578,15126143,18223133,22457949,27966247,35359708,47425124
3996538,4207278,4442371,4702527,5000368,5334989,5718276,6157577,6675039,7275860,8003469,8881764,9953492,11286168,12978213,15206623,18431475,22159689,27781716,36462420,46657405
3996565,4208281,4443085,4704647,5000109,5334377,5720100,6158649,6672157,7285059,8001151,8870916,9952793,11309621,13038876,15290751,18090726,22369764,27680649,35326875,48199156
3997911,4207715,4442361,4705210,4999868,5335944,5715178,6157825,6676334,7268879,8009720,8872783,9989674,11334696,12991136,15212148,18323822,22252091,27860779,36188518,46100403
3996637,4209132,4443382,4704245,4999015,5336078,5712051,6159649,6676774,7292338,8004944,8875860,9933489,11306528,13005024,15342147,18150097,22048261,28299780,36030785,46556676
3996930,4207462,4443453,4706828,5002527,5332706,5719287,6158946,6671247,7282859,8002979,8913212,9913799,11278492,13028715,15319361,18322575,22456449,27757573,36096717,47515742
3996775,4208221,4442404,4705034,4999809,5334261,5720014,6156225,6673421,7271289,7989732,8881892,9950629,11297317,13009372,15191511,18407562,22109792,28069454,36667072,45510248
3996625,4208791,4442448,4705068,4999490,5334925,5717444,6156671,6680922,7269391,7989013,8885308,9960411,11320534,13018638,15126678,18093504,22205346,27480924,35163491,46174652
