1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
281332,296646,312131,331350,351349,375687,402231,432572,467843,507182,556373,612701,689025,770469,877728,998170,1158359,1419655,1659072,1997893,2491815
281800,296336,311663,330489,351866,376094,403576,431925,467169,509275,557689,615691,685696,771530,874865,1004604,1152699,1381187,1641818,1934859,2441340
281659,296628,313886,332122,351795,374850,403040,431704,464995,507193,558519,614938,688481,773192,889713,989208,1173486,1370176,1671896,2012563,2504100
281404,296382,312252,331600,352681,374458,401340,432170,467244,506146,553016,613228,685218,774195,881353,1015575,1176236,1408500,1624387,1971574,2488882
281349,296954,313031,332095,352477,376016,400439,433068,467895,511046,558189,616667,683857,776652,882400,1012239,1210041,1381062,1656007,1970495,2523640
281437,296092,312777,331156,350962,373901,400482,432585,466301,509925,561410,618564,682446,772496,877194,1015598,1170667,1363626,1616662,2013995,2442892
281203,297488,312326,330681,351018,376100,400916,432930,467573,508678,559240,617374,686676,762726,877922,1018227,1152832,1378216,1640687,1976683,2456805
280743,295793,312344,330606,352388,374291,401932,435064,466680,509737,556508,619721,679622,766247,880070,996720,1172258,1381096,1744425,1953781,2433208
280572,296863,311839,331046,352180,373512,401567,431927,467982,510326,558152,617426,690412,770648,887130,1006680,1167788,1383159,1654438,2057621,2561183
281424,296586,313123,331664,352138,376750,402414,434854,468973,507930,558322,612767,681992,770112,876856,990501,1161639,1351731,1661727,1984970,2502781
281282,295568,312169,330754,351981,373990,400220,433844,467453,512234,559898,617228,683965,769549,879845,998669,1179504,1387045,1638399,2014528,2383870
281117,295905,313380,331068,350314,375184,402601,431081,467618,507371,558235,617909,690293,769455,879504,1003820,1180266,1400908,1668427,1986403,2430851
281511,295890,313101,331611,349833,376792,402923,431833,467626,510849,557890,617122,684082,771481,885281,999444,1164679,1368764,1678478,2050693,2421121
280969,296502,313023,331498,352909,375526,403094,432019,467270,507726,558781,623169,684939,768911,876353,1011261,1182850,1411523,1621804,1970072,2374761
281685,296229,312003,330507,352098,375784,400425,430329,470600,508459,555927,610383,682426,773126,884291,1011263,1161394,1371701,1613929,2030504,2543168
280960,296119,312476,331428,350812,376615,402478,431069,469253,510443,556876,614968,682673,775358,877913,1006132,1185957,1393062,1633886,1980263,2521322
282345,297180,314002,331686,352623,376587,401944,432150,468108,514142,555371,616548,680618,767728,877489,1012484,1190744,1368753,1673081,1957641,2401025
281063,296365,311322,331546,352249,374629,401494,433568,468533,506900,557404,614808,689442,766254,872302,1005258,1166151,1388373,1672145,1969068,2484170
281798,296204,313867,332128,351899,374114,403526,433461,468510,509620,558343,616989,693032,772993,876477,1012170,1166394,1375133,1677018,2070355,2475501
