1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
1,22,0,2,1,1,2,1,1,0,0,2,0,0,2,1,1,0,0,0,0,2,1,0,1,0,0
1,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,2,3,0,0,1,0,0,1,2,0
0,2,1,0,2,1,2,0,1,0,1,3,1,2,1,2,0,2,0,1,0,2,4,1,0,3,0
2,2,3,0,0,0,1,1,2,2,0,1,0,0,0,1,0,0,1,1,1,0,0,2,1,0,23
1,0,1,2,1,2,2,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,4,1,0
0,0,1,0,5,2,2,2,3,0,1,1,1,3,0,1,2,1,2,3,0,2,1,0,0,0,0
0,0,0,0,0,1,2,0,1,1,0,0,2,1,0,0,3,1,1,0,0,1,1,2,0,0,0
3,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,2,0,1,0,4,1,1,17
2,1,2,0,0,0,1,1,1,2,1,0,0,1,0,0,0,2,0,0,1,0,1,1,0,1,1
2,0,0,0,2,2,2,1,1,0,1,0,1,1,1,1,0,0,0,2,0,8,0,0,1,3,16
0,0,0,0,0,1,23,0,0,1,0,2,0,1,0,0,3,0,0,0,1,2,1,2,1,1,1
3,1,0,1,3,0,0,0,0,2,2,0,0,1,2,2,2,3,2,0,2,3,1,2,1,0,5
1,1,1,2,0,1,2,1,0,1,2,0,5,4,0,4,1,0,0,1,2,1,82,1,3,1,0
1,0,0,0,0,2,1,0,3,1,1,0,1,1,2,2,1,0,0,0,0,1,0,0,1,1,1
2,4,0,0,2,0,11,1,2,2,0,3,1,1,0,0,1,1,1,1,0,0,0,0,2,1,1
3,0,1,1,0,0,0,0,0,1,2,1,0,0,1,2,2,1,2,1,2,2,1,1,0,1,0
7,0,0,1,3,1,0,1,3,1,8,1,0,3,0,0,0,2,2,1,1,1,0,1,0,1,14
2,0,0,0,1,2,1,1,2,0,0,3,3,0,2,0,1,3,2,1,3,1,2,2,0,1,0
3,0,1,2,2,3,4,2,4,0,0,1,1,2,2,0,1,6,1,1,1,1,1,2,3,3,4
0,1,2,4,2,3,0,1,2,1,1,2,0,2,22,2,1,3,0,0,1,3,6,0,1,1,0
