1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
1,4,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,1,0,2
0,0,2,1,0,0,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5
6,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,18,1,0,0,0,0,0,2,2,1,0,2,0,0,0,0,1,0,0,2,1,0,1,2
0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,2,0,2,2,1,0,0,0,0,1,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,10980
1,1,1,0,0,1,4,1,3,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,0,0,1,0,0,9,1,0,0,0,1,1,0,0,0,0,0,16,0,1,0,0,3
2,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,2,0,0,2,0,0,0,2,0,1,0,1,42,43,0,1,0,0,0,2,11
0,1,2,0,0,23,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,14,1,1,0,0,2,1,0,0,1,2,0,0,0,0,1,0,1,0,1,2
0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0
0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1,0,0,0,1,1,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
0,1,2,1,2,1,0,2,1,0,0,1,0,0,1,2,0,45,0,0,0,0,0,1,1,0,3
0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,1,1,0,3,0,1,0
1,0,0,0,1,0,2,1,1,1,0,0,114,0,0,0,0,1,0,0,0,1,0,0,0,0,2
2,0,0,3,0,0,0,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3
2,0,11,2,1,0,0,0,0,1,0,0,0,1,0,0,4,1,2,0,1,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,1,1,1,0,2,0,1,0,3,0,0,0,0,0,0,0,3,0,0,1
7,1,0,1,1,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,0,2,0,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,17
2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0
