1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,2,0,0,1,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,8,0,2,0,0,1,0,0,0,0,1
0,1,0,0,1,5,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0
0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0
1,0,0,1620,0,2,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,3,0,1,8
5,1,1,0,1,1,1,0,2,0,1,0,0,0,1,1,1,1,0,1,1,2,0,1,1,1,1
2,0,0,17,2,2,0,1,1,2,3,5,1,1,1,0,1,0,1,4,4,0,4,0,0,1,13
6,3,25,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0
0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1
1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,1,0,1,1,1,1,1,9
0,2,0,2,0,1,0,1,0,0,0,0,1,0,1,2,9,2,1,2,0,0,0,0,0,0,0
0,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0
0,3,4,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
3,0,0,0,0,0,1,1,3,37,0,1,0,1,1,0,0,4,0,1,1,1,0,0,2,0,0
1,2,1,1,17,2,0,0,0,6,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1
0,1,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,1,0,0,0,2,0,0,0,2
0,0,0,25,1,0,1,2,1,0,1,0,0,1,1,1,0,1,1,1,3,0,0,3,0,0,1
0,0,0,0,1,0,1,0,2,1,0,3,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0
4,1,0,0,2,1,4,0,1,0,2,2,0,1,0,0,2,1,0,0,0,0,0,19,1,0,0
0,1,3,1,0,0,1,2,0,2,2,0,2,0,2,0,1,1,1,0,0,0,0,0,1,0,3
0,2,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0
2,1,0,2,7,1,0,1,1,0,6,4,0,1,1,2,2,0,2,2,0,0,1,2,0,1,1
3,1,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0
1,0,8,1,1,2,0,1,0,1,0,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,2
2,0,0,1,2,4,0,1,1,1,1,1,3,1,1,0,0,1,1,0,2,0,0,0,0,1,0
0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,4
1,2,1,1,1,1,1,0,13,0,2,0,2,1,18,1,2,3,1,0,0,1,0,0,0,0,2
1,1,13,1,0,0,1,0,0,1,2,0,1,0,0,3,1,0,1,0,0,1,0,0,1,0,2
1,0,0,1,1,3,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,2,5,2
0,1,0,0,2,3,0,1,0,1,2,1,1,3,0,2,0,0,0,0,1,1,1,0,0,0,1
1,3,1,0,2,2,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,2,1,1,0,0,1
2,0,2,2,2,2,1,0,1,1,4,0,1,0,2,0,0,0,0,1,1,1,0,0,1,1,1
0,1,0,0,0,0,1,1,3,0,2,0,0,1,7,0,2,0,2,0,1,0,2,1,1,0,2
1,5,9,1,1,4,0,0,1,1,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,1,0
9,0,1,0,2,1,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
