1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,1,2,0,0,0,2,0,1,0,2,3,0,1,1,0,3,10,1,1,1,0,0,0,2,1,0
0,2,1,1,0,0,2,0,0,0,2,1,1,1,1,0,1,0,0,37,1,1,1,0,0,1,1
2,0,0,2,6,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,7,3
3,0,0,1,0,0,1,1,29,1,0,0,1,0,2,1,1,1,1,0,0,11,0,1,0,2,7
0,1,2,0,2,0,0,0,0,1,0,4,0,2,0,0,9,0,1,0,1,0,0,1,1,1,3
1,0,0,1,1,0,0,1,2,2,1,2,0,0,2,1,0,0,0,0,0,5,0,1,1,0,2
16,0,2,3,1,0,1,0,4,0,1,0,0,1,0,0,0,1,0,2,0,3,0,0,2,0,4
0,1,1,1,2,0,0,2,14,1,1,2,1,1,3,0,1,0,0,0,0,1,1,0,1,1,2
2,1,1,13,1,1,0,2,0,1,1,1,0,1,2,0,1,1,0,0,1,0,1,1,1,1,0
0,0,0,0,1,0,0,0,1,1,0,1,1,2,1,0,0,0,2,0,2,0,0,0,1,0,2
1,0,0,1,25,1,1,0,0,1,1,0,3,2,1,0,0,0,0,0,1,0,0,1,0,1,11
0,1,2,0,2,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0,0,2,0
2,0,0,1,1,1,0,0,1,1,0,0,2,2,0,2,0,0,0,0,1,2,1,0,3,0,0
2,1,0,2,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,0,0,1,1,0
2,2,2,1,1,1,5,1,2,0,1,1,0,1,1,1,1,1,2,0,0,1,2,0,0,1,0
0,0,1,0,0,1,3,0,2,0,1,11,1,2,1,1,0,0,0,2,0,0,1,1,2,0,13
0,1,7,0,0,0,0,1,1,3,0,2,5,0,3,0,0,0,2,0,1,0,10,7,0,9,0
1,38,2,1,2,0,5,3,2,1,0,0,0,0,0,2,2,0,1,0,0,1,1,1,1,3,9
1,0,0,1,2,1,2,2,0,1,2,0,0,2,0,2,0,7,0,0,2,1,0,0,0,1,4
1,0,1,0,1,1,0,0,2,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,2,5,1
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,0,2,0,3,1,0,1,1,3
