1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
1,10,1,1,0,1,2,0,1,0,1,0,0,0,0,0,1,1,3,0,0,1,0,1,2,1,1
2,0,0,0,1,0,2,2,1,1,0,2,0,0,3,1,1,1,0,0,0,0,0,1,1,1,0
1,1,0,0,2,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,2,1,0,0,0
0,0,1,3,3,0,1,214,1,1,0,4,0,2,2,0,2,0,3,2,1,1,0,1,1,0,0
0,2,2,0,0,0,1,0,1,2,3,1,1,2,2,2,1,1,0,1,1,0,0,1,1,1,0
2,62,0,1,2,0,1,1,0,0,2,2,1,0,2,0,1,0,0,1,0,5,1,0,3,0,6
1,2,1,1,2,4,0,0,2,2,1,16,0,1,0,3,2,1,0,3,1,1,0,0,7,0,5
1,0,3,4,2,0,0,1,0,1,3,2,0,1,1,2,1,1,0,0,1,2,0,1,0,0,0
2,2,1,2,1,0,1,0,0,1,1,2,3,1,0,1,1,0,1,0,0,3,0,0,0,0,4
0,0,0,1,1,1,2,0,0,0,0,2,0,1,3,0,1,1,0,0,1,2,0,2,2,2,1
3,2,0,2,11,3,0,0,1,2,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,0,0,0,7,1,1,0,0,12,2,2,0,4,2,0,0,1,0,0,0,1,1,0,1,0,1
2,0,1,0,1,0,0,1,2,0,3,0,1,0,1,3,2,1,2,4,1,0,0,0,2,0,0
0,1,1,0,0,0,0,0,2,1,1,0,1,2,1,2,0,0,1,2,2,1,0,1,0,1,6
0,0,0,1,2,1,2,0,0,0,1,1,0,0,2,0,0,1,0,0,2,0,0,2,2,0,4
1,19,0,4,1,2,0,0,0,2,0,1,0,1,0,1,0,1,0,1,2,0,0,1,1,0,0
1,1,1,1,0,2,0,1,0,1,1,1,1,0,0,0,26,0,0,0,2,2,0,2,2,2,0
1,1,0,10,0,1,3,0,0,1,0,3,0,1,2,2,0,3,0,0,0,0,1,0,1,1,8
1,1,1,2,0,0,2,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,1,0,9
0,0,0,0,0,1,0,0,1,1,1,1,3,2,1,3,1,1,0,0,1,4,10,0,1,2,2
0,5,1,2,0,0,1,0,1,0,1,1,0,0,0,0,1,3,1,1,0,1,0,1,0,1,13
0,0,1,2,0,0,0,0,1,0,1,1,1,1,2,0,0,3,3,1,1,1,1,0,1,0,0
0,5,1,1,0,0,3,1,0,0,0,1,2,1,0,0,2,0,1,0,0,0,0,1,0,1,0
2,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,1
2,1,0,1,1,0,1,1,0,1,45,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,6
1,1,0,0,2,0,6,1,1,2,2,0,1,0,0,0,0,2,0,1,1,1,0,1,0,2,3
0,0,1,1,0,3,1,2,0,5,3,0,0,1,0,2,0,1,0,1,0,1,1,2,0,0,1
4,2,8,0,2,0,3,1,1,0,2,1,0,2,0,2,0,1,1,2,0,0,0,0,0,0,0
1,0,1,1,1,1,1,0,1,0,3,0,1,1,1,0,0,2,1,0,0,2,1,3,0,1,0
0,1,29,0,1,0,1,1,0,1,0,2,2,1,0,2,0,0,1,1,1,1,1,1,1,1,0
0,4,0,9,0,1,1,3,15,0,1,2,0,0,1,1,0,0,1,2,0,0,0,0,2,6,4
1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,2,0,2,0,1,0,0,0,0,2,0,0
0,1,0,2,0,0,0,0,1,1,1,2,1,0,0,3,14,2,1,3,0,1,0,0,1,0,2
0,1,1,1,0,0,2,1,0,0,2,0,0,1,3,2,0,1,2,1,1,1,2,3,0,2,38
0,0,3,0,3,0,1,1,3,0,0,0,6,2,1,0,1,1,1,3,0,0,0,1,3,0,2
1,2,1,0,0,1,7,0,0,0,0,0,1,1,0,3,0,0,2,0,0,1,1,1,16,1,2
0,0,1,1,1,0,0,0,2,0,1,0,2,1,1,2,1,1,0,2,1,2,1,0,2,1,5
1,0,2,0,6,0,1,2,1,1,1,0,0,2,0,1,2,0,0,2,0,0,0,0,7,0,0
