1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,1,3,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,3,1
0,0,1,1,0,0,0,2,0,3,0,1,1,1,0,3,1,0,0,0,0,0,2,0,1,0,0
2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0
1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,24,0,2
0,1,0,0,0,0,0,1,3,2,7,3,0,1,1,0,0,0,7,1,1,0,0,0,0,0,2
0,1,0,0,127,0,2,0,0,1,0,2,0,0,5,1,0,1,0,0,0,0,0,0,0,0,13
2,2,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,2,0,0,0,0,1,0,0,0,7
2,9,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1
0,665,0,1,2,2,0,0,2,0,0,6,0,6,1,0,1,1,0,0,0,3,1,1,0,0,0
0,1,2,0,1,1,0,0,5,1,1,0,1,1,0,1,1,0,1,0,2,1,1,1,1,1,0
0,0,1,2,0,0,459,0,0,1,1,1,1,1,0,0,1,0,0,1,1,2,2,0,5,1,5
0,2,0,0,2,0,1,0,0,0,5,1,0,1,1,0,0,0,2,1,3,0,0,0,0,1,5
0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,1
2,2,0,0,2,0,0,3,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,2,10
0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,3,1
0,1,1,0,3,0,1,0,1,0,0,2,1,0,0,0,3,0,2,0,0,0,0,1,0,0,1
0,1,2,1,0,0,3,0,2,0,11,0,1,0,5,2,3,1,1,0,0,0,0,1,0,1,4
3,2,1,0,0,3,0,2,2,1,0,0,0,1,2,0,0,0,0,1,0,2,1,0,0,0,1
7,0,0,2,2,2,1,22,0,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,67
0,0,1,1,1,4,1,0,0,1,1,0,0,1,1,0,0,1,1,2,1,1,1,0,2,0,6
0,0,2,0,0,0,0,0,2,1,1,2,0,0,1,1,1,2,1,0,1,1,0,0,0,1,0
0,2,1,0,6,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,22
1,3,2,0,3,7,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,7,0,0,0,3
0,8,6,1,0,1,1,1,0,1,1,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1
0,1,0,1,0,0,2,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,5
0,1,1,0,2,0,0,1,1,2,0,1,0,2,0,1,0,0,0,0,2,0,0,1,0,4,0
0,2,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,2,2,0,0,0,3,1,1
166,0,2,2,0,0,0,11,0,1,0,1,1,4,0,0,0,0,0,1,0,0,0,1,1,1,1
