1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
1,4,1,1,1,0,0,0,1,1,1,1,1,6,2,0,1,1,0,1,0,0,2,2,0,1,0
502,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,2,0,0,1,1,1
1,0,0,0,1,1,2,1,0,0,1,1,2,1,2,1,2,1,0,0,1,0,0,0,1,0,0
1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,13,9,0,0,0,0,1,1,0,39
9,1,0,0,0,0,3,0,1,1,2,4,2,0,0,0,0,0,0,0,0,2,1,1,2,0,3
0,1,0,0,2,1,0,1,2,0,1,1,1,0,1,0,0,1,0,1,1,0,0,2,0,3,0
1,0,2,0,2,0,0,0,3,0,0,14,1,1,4,1,0,2,0,0,1,0,0,0,1,0,0
2,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0
1,0,2,2,0,1,1,1,1,0,7,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,6,0,2,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,3,1,2,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,1,1
0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,2,0,0,1,2,0,17,0,0,2
0,1,0,1,0,1,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,78,1
0,1,1,54,1,2,3,2,1,2,0,0,0,0,0,0,0,1,4,0,2,0,0,0,2,0,10
0,0,1,0,0,1,0,0,0,2,1,0,2,0,1,2,0,0,0,2,0,0,1,2,0,0,0
1,1,1,0,0,0,1,0,2,0,0,1,0,0,0,3,0,4,0,1,0,0,0,1,0,3,17
0,2,1,1,0,1,1,1,0,0,2,2,1,0,0,3,0,6,0,1,0,0,1,1,0,0,1
0,1,0,2,1,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0
7,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0,0,0,1,1,0,0,2
1,2,0,4,2,1,1,0,0,1,1,0,1,2,0,0,0,1,0,2,0,0,0,0,0,1,5
0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,1,2,0,3,0,1,0,1,0,1
1,0,2,0,3,1,1,0,0,1,2,0,0,1,0,5,0,1,0,0,0,2,0,1,0,0,2
0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,1
