1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,1,1,0,1,2,2,0,2,0,0,4,0,2,3,1,0,0,2,0,0,1,1,1,1,0,0
0,2,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,3
3,3,0,0,2,1,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,1
1,0,1,1,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2
0,2,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,1,1,0,2,1,0,2,0,8
0,0,0,1,0,0,0,2,1,1,0,2,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
0,3,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,2,1,1,2,0,2,1,0,0,4
0,0,1,0,0,2,2,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,2,0,1,2,3,0,0,2,0,0,26,1,2,1,0,1,2,0,1,0,0
1,1,0,0,0,0,0,2,0,0,3,0,5,0,1,0,0,1,1,3,0,1,0,0,0,2,2
0,1,1,0,0,1,0,2,0,0,2,1,2,0,0,3,0,1,0,0,0,3,1,1,0,2,7
0,0,3,0,0,0,0,0,1,0,0,0,0,1,4,0,1,1,1,0,0,0,0,1,0,0,26
0,0,0,2,0,1,0,1,1,0,0,2,2,1,1,0,1,1,1,0,1,1,0,0,0,2,0
160,44,0,2,1,0,1,1,5,1,0,1,0,0,1,6,3,0,10,0,1,1,0,4,2,0,0
0,0,1,1,0,2,0,0,1,3,1,3,0,0,0,0,1,1,1,2,0,1,0,0,0,1,0
0,0,0,0,0,0,4,2,2,1,2,1,1,0,3,0,1,0,3,0,1,1,1,1,0,1,11
0,1,0,0,0,3,1,0,7,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1
4,0,0,0,1,1,0,0,1,2,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,22
0,0,17,6,0,0,0,1,1,2,1,3,0,1,0,2,0,1,4,0,0,5,0,1,2,1,0
0,0,1,0,1,2,1,1,1,1,1,0,0,2,1,1,0,1,1,0,1,0,0,0,1,0,3
0,1,0,1,1,1,0,2,3,1,0,1,0,1,0,8,0,0,0,0,1,0,0,2,1,0,9
0,1,0,1,0,3,0,0,0,0,2,2,1,2,2,0,0,3,0,0,1,0,1,2,0,0,8
0,1,1,0,3,1,1,0,1,0,20,0,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1
2,2,1,1,0,2,2,0,3,1,1,1,0,2,0,0,2,5,3,0,0,0,0,0,0,1,2
0,1,0,0,0,5,0,0,0,3,1,0,1,0,0,0,0,1,1,3,0,2,1,2,0,36,8
1,0,1,7,4,1,0,0,1,0,0,0,0,3,0,1,2,15,0,0,0,0,0,1,1,0,2
0,1,0,0,1,1,0,0,1,3,2,0,0,3,0,1,0,0,1,2,0,0,0,0,1,0,0
0,1,2,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,1,1,1,1,0,0,2
0,0,0,1,0,0,1,1,1,1,0,2,0,1,0,0,1,0,2,1,2,3,0,0,0,0,0
2,0,0,2,0,0,1,0,3,2,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1
0,1,0,13,2,0,2,0,1,0,0,2,1,1,0,0,2,1,0,1,0,0,2,1,0,0,8
0,0,0,2,0,3,2,0,1,0,1,0,0,1,0,0,0,2,0,2,0,0,1,1,2,1,1
0,2,1,1,0,2,0,1,0,0,2,0,1,1,0,0,1,1,0,2,0,0,0,0,2,0,0
0,1,0,0,0,0,3,1,0,1,1,0,1,0,0,24,0,0,0,0,1,1,1,0,0,0,1
1,0,2,2,0,0,0,1,1,1,3,2,0,0,0,6,1,0,2,0,2,1,2,0,2,16,1
0,0,0,1,1,7,0,1,1,0,0,0,0,1,0,0,1,2,0,2,2,1,0,1,1,0,2
1,1,1,1,0,0,5,2,1,5,0,0,2,0,2,0,1,4,0,0,0,0,0,0,2,1,0
2,16,1,11,2,1,1,0,0,0,2,1,1,1,1,0,0,1,32,1,2,0,0,0,0,1,7
0,0,8,2,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,2,1,0,0,0,0,0,3
0,1,2,0,0,3,1,0,0,0,0,4,0,1,0,0,0,0,2,1,1,0,0,0,0,0,3
0,0,1,2,17,3,2,0,3,0,0,1,0,1,0,2,0,0,0,2,0,0,3,0,0,0,0
1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,8,3,0,1,0,1,0,0,0,1,1,24
0,0,1,1,0,0,1,2,0,1,0,1,0,1,1,1,1,1,0,0,0,3,0,1,0,1,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3
1,1,1,2,0,1,2,0,1,0,7,1,0,1,1,0,2,1,0,0,0,0,0,0,1,1,4
1,0,0,2,2,1,0,2,0,1,1,0,0,1,2,2,0,0,1,0,1,1,1,2,1,0,1
1,0,2,0,0,0,2,1,1,2,2,1,0,1,1,2,0,0,2,0,1,0,1,1,0,0,0
0,0,1,10,2,0,1,1,0,1,1,0,0,2,1,1,0,2,0,0,1,0,0,0,0,0,15
2,0,6,0,1,1,2,0,2,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,6
1,0,7,0,0,1,1,1,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,37
0,1,0,1,0,2,9,2,0,0,1,0,10,0,0,1,2,0,1,0,0,1,0,0,0,0,1
0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,19,0,0,37
1,0,2,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,2,1,0,1,3
5,1,1,2,3,1,0,2,1,0,3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2,1,1,1,0,3,3,4,2,1,0,3,1,1,1,1,0,1,0,0,0,0,2,0,2,0,0
1,0,1,2,2,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,0,1,0,2,0,0
0,1,0,0,1,0,1,1,1,2,0,1,1,0,9,0,0,0,1,1,1,2,1,0,0,0,0
0,0,0,1,0,57,6,0,0,0,1,0,2,2,0,0,1,0,1,3,1,0,1,1,1,2,0
3,74,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,1,1,21,0,1,1,2,0,0
0,0,1,1,30,1,1,0,2,1,0,0,1,0,1,1,0,1,1,2,0,2,8,2,0,2,0
1,7,0,1,1,0,2,1,1,1,0,0,1,0,23,1,1,0,2,0,0,0,0,9,1,0,0
1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,24
1,1,0,0,3,1,0,0,0,1,2,1,0,2,1,2,0,2,0,1,2,1,0,1,0,2,16
0,1,11,2,0,2,0,0,0,2,0,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1
1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,6,1,2
0,1,0,48,1,1,1,2,0,0,2,0,2,1,0,1,1,2,0,0,34,1,2,0,1,1,0
2,1,0,2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4
3,0,0,1,1,0,0,1,0,1,0,0,2,0,1,1,0,1,2,2,0,0,1,0,1,25,2
0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,6
2,2,1,2,3,0,7,0,1,0,0,1,0,1,0,0,1,0,2,0,2,0,0,1,0,0,7
1,2,0,0,3,0,2,0,1,0,2,2,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0
0,0,2,1,0,1,0,2,1,0,1,1,2,0,1,1,2,1,0,0,0,1,1,0,0,2,1
0,1,0,0,0,1,2,0,4,0,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0
1,1,1,2,0,1,2,2,4,3,0,0,0,0,0,0,2,4,1,0,1,1,0,2,1,1,0
0,0,0,2,10,1,0,1,0,0,1,25,0,3,0,6,0,1,1,0,0,0,1,0,0,0,6
2,1,305,1,3,0,7,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,9
2,1,0,1,1,0,0,1,0,0,1,0,1,1,0,5,1,0,0,0,0,0,0,0,2,0,1
0,2,0,0,1,0,0,1,1,3,1,2,0,1,2,1,1,1,1,0,0,0,0,0,0,1,1
1,2,2,2,2,0,1,0,0,1,0,2,1,2,1,0,1,0,1,0,1,3,0,3,0,3,3
