1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,3
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0
0,0,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,2
2,2,1,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,72
8,0,4,1,0,1,0,0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,1,1,0,0,3
2,4,4,0,0,0,2,1,2,0,3,0,1,0,0,0,1,0,0,0,1,1,1,2,0,0,0
0,1,2,0,2,0,0,0,1,1,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,4
1,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,0,1,1,0,1,2,0,17
4,1,0,0,2,0,0,1,0,0,0,2,0,0,1,0,8,2,2,1,1,1,0,3,2,0,1
2,2,0,1,1,0,0,0,1,0,1,3,92,1,2,0,1,1,0,0,0,0,0,0,0,0,0
1,2,0,1,0,2,0,1,0,1,1,1,0,0,2,1,1,1,1,2,0,1,1,0,0,0,2
1,0,1,1,2,1,1,0,0,0,0,0,0,4,1,1,0,0,0,1,1,1,6,2,0,0,0
0,0,1,0,4,1,1,0,0,1,1,1,0,1,2,5,0,0,1,1,0,0,0,2,1,0,0
2,1,1,1,6,0,0,3,1,0,1,0,0,0,2,1,1,113,1,1,0,1,3,0,0,0,2
0,0,0,1,0,1,0,1,0,2,8,0,1,0,1,1,1,1,0,0,0,0,0,2,0,1,0
1,0,2,3,1,3,1,1,1,2,0,0,1,0,3,0,0,0,0,1,0,2,2,0,2,1,1
1,0,0,1,1,0,0,0,1,1,0,0,1,1,3,0,0,0,2,2,0,0,0,0,0,0,0
1,0,2,0,5,1,0,3,4,0,1,1,0,8,0,2,0,1,0,1,0,0,0,0,0,0,0
3,0,0,0,9,0,0,0,0,1,1,0,0,1,0,0,1,0,3,1,0,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,0,1,0,1,0,7,0,0,1,81,0,1,1,1,0,1,1,3
0,1,2,0,1,1,0,1,2,2,1,2,1,1,1,0,8,1,0,0,0,0,0,4,0,0,0
0,0,0,1,11,2,0,7,0,0,0,2,1,1,0,2,1,0,0,1,2,0,0,0,1,0,0
0,4,0,1,2,0,16,0,2,0,0,3,0,1,1,0,0,1,0,1,2,0,0,0,0,1,1
1,1,1,2,0,0,0,3,6,0,0,0,0,0,1,0,1,5,1,0,0,1,0,1,0,1,0
5,10,1,0,183,1,0,0,3,0,3,1,1,4,0,1,0,2,0,1,1,0,1,2,0,0,3
1,0,1,0,2,1,0,0,0,0,3,1,1,0,0,1,0,3,0,0,0,2,0,1,1,0,0
0,1,0,0,0,2,0,33,1,0,0,0,0,0,0,0,1,0,4,2,1,1,3,0,0,0,22
1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,5
0,0,2,1,1,0,0,0,0,1,3,1,0,0,1,0,0,1,0,1,17,0,1,0,1,2,0
1,1,3,2,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,2
0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,6,1,0,0,1,0,4,0
1,0,2,2,1,0,0,2,1,0,0,0,1,0,1,0,1,1,0,0,2,1,0,1,0,0,0
1,3,0,0,0,0,0,2,0,0,0,1,0,0,1,1,272,0,0,0,1,1,0,1,0,0,0
2,0,1,0,2,1,1,0,3,0,1,2,5,0,1,1,0,0,0,0,0,1,0,0,0,0,8
1,1,1,0,1,0,0,0,0,3,3,2,0,1,1,0,0,0,2,15,0,1,0,0,0,1,1
0,1,1,0,1,0,1,1,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0,1,2,0
0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,9
2,0,1,1,0,3,1,0,1,0,0,59,0,1,1,0,0,7,0,0,1,0,1,1,1,1,0
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,1,2,1,0,1,0,1
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,5
5,2,4,1,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,2
2,1,1,0,0,1,2,2,0,0,0,0,0,2,1,0,4,0,1,1,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
1,1,1,0,1,0,0,2,1,0,0,0,1,2,2,3,0,2,1,0,2,0,0,0,1,0,7
0,3,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1
0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,1,0,5,0,1,0,7,0,1,3,2,2,1,1,0,0,1,0,8,0,1,0,1,6,0
2,0,1,3,1,1,0,3,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,2,5
0,0,8,1,0,2,2,4,1,0,0,1,1,0,1,0,8,1,3,1,0,0,1,0,0,1,0
2,1,0,0,1,0,2,2,0,1,1,1,1,0,3,2,2,1,0,0,1,0,0,0,0,0,2
1,0,0,0,22,1,0,2,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,8
0,1,1,0,1,1,1,4,0,1,2,1,0,0,4,0,1,0,0,0,1,0,0,1,1,0,11
1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,0,1,0,1,0,2,0
2,0,2,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,1,0,2,1,0,1,1,1,86
0,1,0,1,19,2,2,0,1,0,1,0,0,3,0,1,0,1,0,0,0,1,1,0,0,3,2
