1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
4,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,1,7,1,0,1,0,0,0,0,0,4
0,1,0,0,0,1,0,0,14,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,3
0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
0,0,0,1,0,0,2,1,0,2,1,5,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2
2,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,1
0,1,1,2,1,0,0,3,1,0,0,0,0,1,5,0,0,0,1,0,1,1,1,0,1,0,3
0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,1,0,1,1,4
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,7,1,0,2,0,0,1,0,4,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9
0,0,0,0,2,1,2,0,2,0,1,0,3,0,3,0,2,0,0,1,0,0,0,0,0,0,4
0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1
1,1,1,14,91,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2
1,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2
0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,8,0,1,3
0,0,1,0,0,0,0,0,0,1,0,0,94,0,0,2,0,1,0,0,0,1,0,0,1,0,14
0,0,3,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,6,0,0,0,0,1,3
0,2,0,0,1,0,0,0,3,0,1,16,0,0,0,1,2,5,0,1,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,1,2,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,2
0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3
0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,1,3
0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,1,0,1,12,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,8,0,0,0,0,6,30,0,0,0,0,0,0,5,0,11,0,0,0,0,2,0,0,14
0,0,1,0,0,3,1,1,0,0,23,0,0,0,0,0,0,0,6,0,0,1,1,1,0,0,3
0,0,1,1,22,1,0,0,21,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,201,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0
1,551,2,0,1,4,0,1,2,96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,6
1,1,2,0,0,8,1,0,0,1,1,0,0,3,1,2,0,1,1,0,0,5,0,0,0,0,0
