mutation_rate_off,mutation_rate_on,division_rate_on,fraction_on,mutation_rate_p,fitness_mutants_p,mutation_rate_s,fitness_mutants_s,AIC
0.0,0.0,0.0,0.0,1.1536314123828962e-8,0.8080130830074902,9.388689484937384e-8,0.8080130830074902,412.47581225336467
0.0,0.0,0.0,0.0,1.0504093658513193e-8,1.0,1.1971587368254553e-7,1.0,436.24160973082684
0.0,0.0,0.0,0.0,8.892966130785295e-9,0.9521265211060773,1.7568367544054802e-7,0.9521265211060773,485.1403571898471
0.0,0.0,0.0,0.0,7.878813240811105e-9,0.7239991042987551,1.6910606053847762e-7,0.7239991042987551,418.20344921764405
0.0,0.0,0.0,0.0,9.441186466492968e-9,1.150302676642692,1.2734387208729306e-7,1.150302676642692,493.6358651197852
0.0,0.0,0.0,0.0,1.3885471387899047e-8,1.0334114745356984,1.27594595470532e-7,1.0334114745356984,521.1973490315534
0.0,0.0,0.0,0.0,1.1930837995100458e-8,0.8155915902355814,1.6035166829865738e-7,0.8155915902355814,475.4021635651268
0.0,0.0,0.0,0.0,7.588167650762005e-9,0.8915961533739953,1.5260113003883715e-7,0.8915961533739953,438.1199153562049
0.0,0.0,0.0,0.0,6.881315199486313e-9,0.7495904789217943,1.328497011548018e-7,0.7495904789217943,387.1959904547474
0.0,0.0,0.0,0.0,7.940413972328707e-9,0.8886625972213256,1.3172248826405386e-7,0.8886625972213256,423.39770607795197
0.0,0.0,0.0,0.0,1.0862722309727287e-8,0.9796018892724687,1.3516721916788935e-7,0.9796018892724687,481.4381881786894
0.0,0.0,0.0,0.0,9.412135914965718e-9,1.175344594753482,1.0869264738703918e-7,1.175344594753482,471.3368294621157
0.0,0.0,0.0,0.0,7.864324682907654e-9,0.6948193670320688,1.5563260772582042e-7,0.6948193670320688,405.86555905601017
0.0,0.0,0.0,0.0,7.834960646813608e-9,0.918464966843069,1.2221442091228942e-7,0.918464966843069,423.57188665266335
0.0,0.0,0.0,0.0,1.0884996591038143e-8,0.687543962882425,1.6446279606594504e-7,0.687543962882425,440.80299243222464
0.0,0.0,0.0,0.0,9.540815178460167e-9,0.8930349225361686,1.547865618833716e-7,0.8930349225361686,463.91386850719334
0.0,0.0,0.0,0.0,9.139944570178837e-9,0.7435037972619277,1.3429581387263387e-7,0.7435037972619277,414.5211475064498
0.0,0.0,0.0,0.0,6.940380113067346e-9,1.0078772248288566,1.2034335979475284e-7,1.0078772248288566,422.27853868620525
