1,2,3
20041019,19924846,19975047
20005712,19920369,19917922
20063635,19979200,19991792
20063727,19956239,19973760
20084915,19946528,19935123
20042510,19976244,20013204
20003160,19912058,19987370
20023575,19931540,19978883
20041265,19908467,19911423
20032366,19953327,19985431
20063687,19912771,19978362
20044047,19966376,19919087
20002415,19950249,20008716
20015983,19968593,19998194
20044488,19920786,19980317
20006137,20007941,19977767
20069605,19955257,19993804
20030880,19952744,20005613
20031351,19922968,19965722
20012966,19929784,19968019
20059300,19928637,19977930
20032520,19924664,19980610
20056301,19942451,19967245
20079961,19952466,19997876
20054626,19919456,19983346
20046042,20003029,19948016
20024240,19964055,19927639
20064077,19976209,19936736
20041099,19915101,19971700
20027096,19996265,19931939
19980670,20008393,19916904
20025765,19978721,20007372
20047739,19929967,19972930
20060097,19949354,19942828
19980940,19960630,19969452
20034671,19968367,19970649
20062827,19891375,19986083
20130148,19914761,19978224
20059243,19964464,19947535
20040480,19960812,19906097
20079926,19950380,19978509
20028461,19976122,19917124
20128686,19983729,19954287
20042355,19940651,19991084
20042080,19919413,19974282
20064644,19958830,20000450
20047063,19943868,19997624
20080540,19908580,19988657
20112469,19947389,19938169
20036271,19927889,19933796
20055229,19927515,19986743
20031958,19962499,19935262
20028982,19960638,19937339
20083390,19929132,20033435
20030737,19944833,20009547
20084508,19901816,19948073
20053795,20028693,19995758
20028254,19944538,19938414
20067013,19962064,19965005
20031838,19945485,20021560
20029940,19939765,20011697
20031517,19927741,20021096
20071807,19952171,19963865
20037125,19935392,20040496
20069977,19941408,19974933
20041294,19929124,19984576
20079307,19912579,20050017
20070752,19948980,19939774
20058291,19932540,19956022
19995253,19957178,19961527
19999846,19941217,20017651
20036798,19980747,19966210
20083212,19922395,19981799
20011716,19944738,19950565
19994777,19949180,19958270
20057052,19922316,19951754
20001291,19996526,19986335
20011601,19924272,19904973
20094125,19961073,19935213
20097950,19965855,19941574
20005747,19967837,19980781
20053956,19937261,19978500
20046558,19958595,19967318
20049804,19934609,20006778
20100295,19937470,19964508
20062827,19937548,19977018
20040807,19953457,19955631
20102996,19958891,19922866
20042148,19988658,20025844
20034252,19959395,19952927
20048101,19948789,20004009
20017256,20015748,20003243
19997099,20001143,19998870
20044545,19899165,19948016
20072506,19939478,19922011
20044494,19948128,19983355
19989989,20003664,19986572
20001601,19931445,20014124
20012737,19958369,19934822
20064587,19995622,19980504
