1,2,3
2784537,1391740,914039
2789960,1390694,925420
2785323,1382983,920568
2790717,1378330,919869
2781274,1388750,920433
2799656,1388367,917952
2796831,1382399,921756
2788612,1382277,922494
2787292,1382213,928647
2786897,1388080,917552
2764722,1377248,921299
2778226,1387329,922013
2781270,1384506,913413
2782808,1385101,931990
2784337,1386693,917708
2786109,1374410,923207
2803818,1378828,925452
2770095,1391939,918334
2781954,1387218,918757
2782707,1384348,924208
2794032,1380203,916958
2789780,1375246,912312
2784801,1383997,918334
2785822,1387724,919031
2784229,1390961,929032
2794041,1385175,921449
2788187,1382606,919456
2788097,1379395,921548
2790172,1386051,920160
2795617,1380981,926176
2789407,1389772,926163
2784359,1389090,919295
2797050,1380475,913056
2801307,1372419,919077
2781118,1373884,923849
2770116,1381965,922574
2785560,1392577,922224
2782986,1387424,923848
2784502,1373362,918378
2768421,1377819,920949
2802534,1388668,915941
2795627,1381150,919952
2791378,1386337,915098
2790898,1391700,924754
2787179,1389377,917652
2786268,1384426,917361
2790759,1387934,919163
2791743,1380855,916841
2783260,1389365,919521
2781394,1387359,921882
2793177,1383896,924711
2780899,1381711,923240
2786127,1382210,920295
2783052,1379672,923741
2787207,1394425,925971
2789144,1386344,920786
2791147,1381328,920376
2784630,1385216,916147
2788062,1386560,916335
2781674,1385530,916997
2795006,1380767,921405
2778373,1379255,915655
2782174,1385402,926942
2790705,1388233,919826
2791136,1385386,919398
2787789,1378754,927682
2792229,1383356,921667
2781593,1378636,922214
2781119,1385154,917996
2786065,1390159,923907
2790534,1382297,918488
2783250,1383742,919332
2780606,1390159,917963
2792858,1388959,911616
2795526,1383965,920190
2789366,1378892,925139
2793626,1384310,922083
2792696,1384749,909641
2781745,1386285,924518
2792594,1373910,916612
2778910,1379589,922569
2767360,1391804,919347
2790272,1382711,910651
2772544,1389824,924497
2777004,1383589,920761
2773622,1384638,917271
2773767,1386009,923434
2798029,1384831,926133
2783072,1385379,921810
2792841,1382689,919731
2779855,1387092,921671
2803885,1382494,913213
2788830,1377565,922750
2783733,1386214,920549
2777846,1382689,922542
2781623,1381125,927309
2783036,1386810,919859
2781757,1379055,917343
2779960,1382888,916641
2784416,1385675,920374
