1,2,3
7320937,3611720,1161644
7296485,3594402,1152693
7314632,3626459,1160744
7313003,3615116,1160599
7325891,3608841,1163209
7301873,3593870,1156041
7302361,3607210,1155718
7293997,3610589,1160127
7304114,3614230,1156138
7308477,3597402,1157290
7309604,3603631,1145112
7285248,3621047,1154869
7336284,3604322,1158075
7280455,3617814,1150607
7323015,3605611,1159667
7326850,3608042,1157454
7332033,3612731,1150135
7324042,3616073,1150795
7325453,3618657,1155852
7312612,3596280,1156183
7326750,3593801,1149155
7328556,3591485,1155842
7315798,3614723,1153235
7297705,3611901,1156746
7314344,3608130,1149274
7318222,3633575,1150501
7359049,3606190,1156293
7310912,3615565,1156408
7307427,3604011,1154016
7303873,3616531,1159967
7329422,3631300,1151562
7318431,3611454,1152437
7322224,3604860,1151046
7335613,3605468,1159074
7335666,3599908,1150797
7314642,3605785,1153380
7315099,3617473,1150125
7320249,3620360,1155905
7323945,3610033,1152297
7331038,3604382,1158139
7306703,3606955,1156651
7338469,3613082,1157050
7333358,3607381,1159218
7323762,3608617,1158203
7305994,3611298,1155685
7305178,3599273,1154098
7310830,3623160,1156432
7302838,3609682,1156483
7311400,3588320,1154844
7304350,3623817,1156592
7285295,3625242,1153123
7307299,3620277,1149964
7329938,3618582,1152040
7300460,3609930,1153947
7339674,3623060,1156355
7330761,3605333,1156399
7306424,3630121,1155419
7301251,3616821,1152394
7319692,3608228,1159663
7337387,3586558,1158294
7306055,3591247,1163304
7306440,3606980,1158746
7310487,3606831,1162672
7311321,3602365,1153129
7319407,3608949,1150533
7309061,3595007,1152423
7302734,3596658,1158441
7323503,3607345,1158517
7322960,3618652,1155161
7318058,3607870,1144797
7320452,3612082,1156577
7313831,3605468,1153769
7330720,3614877,1159363
7319957,3607758,1151610
7313573,3602428,1157549
7292075,3609496,1150542
7290578,3616162,1152011
7329205,3628569,1153446
7312338,3602536,1152176
7300663,3605950,1150762
7308440,3605011,1151266
7312031,3601195,1158199
7341006,3603366,1154801
7307949,3605864,1153805
7307555,3620337,1158017
7298600,3601513,1157431
7321589,3613323,1159422
7327179,3614611,1152604
7328809,3607688,1160239
7319343,3612448,1152285
7308473,3612411,1151639
7292163,3590314,1155768
7302810,3600441,1155676
7315050,3601773,1158302
7317261,3608638,1161463
7324441,3599741,1163260
7337741,3604706,1148627
7308269,3605029,1150158
7311512,3611708,1157826
7305193,3611457,1150709
