1,2,3
3108634,3208823,3143342
3106760,3189809,3129833
3124920,3225107,3132141
3122859,3172296,3134546
3115278,3187112,3130524
3114810,3195860,3135897
3132140,3221113,3132190
3129306,3215233,3136715
3124468,3179730,3122800
3139015,3185721,3120862
3133918,3184022,3126968
3127748,3179909,3130996
3128295,3207142,3125859
3132202,3208098,3147818
3132207,3199956,3137181
3130339,3183391,3139762
3121296,3204624,3148769
3137581,3202866,3134249
3129086,3165273,3149042
3131214,3191251,3132026
3123080,3219824,3159158
3127246,3207219,3129264
3119851,3228060,3124478
3124626,3218373,3144020
3117305,3175420,3119759
3126788,3187863,3124812
3114285,3199265,3124224
3119326,3199435,3146328
3126382,3192113,3118197
3128200,3181821,3121989
3142159,3224501,3140095
3129944,3189988,3137387
3140641,3177084,3150550
3127251,3171264,3140028
3138897,3202124,3143136
3120618,3215565,3132753
3141736,3174438,3148279
3127279,3192224,3132268
3111925,3197575,3131196
3123356,3170624,3140204
3132557,3216854,3148515
3125761,3200468,3127325
3128911,3202414,3131336
3118654,3205427,3139113
3111508,3198812,3118657
3113212,3204966,3144856
3121115,3210692,3128598
3110785,3193726,3144426
3130452,3179320,3143093
3124988,3219935,3158080
3124604,3213466,3140186
3139055,3190218,3123842
3118835,3197566,3123576
3125202,3172032,3122679
3133974,3179226,3128925
3110830,3173935,3133656
3123520,3203216,3137169
3123774,3207748,3147552
3120596,3196832,3149266
3126540,3218279,3133843
3138705,3198010,3132620
3127516,3216598,3133898
3124000,3199307,3150356
3124767,3220114,3149745
3137875,3186352,3146219
3129052,3206749,3144268
3137717,3206306,3129015
3127477,3208354,3126671
3129035,3197857,3133050
3132027,3178450,3124188
3115730,3199444,3139919
3110220,3200929,3132644
3120528,3206980,3127010
3127059,3217588,3142990
3137564,3184620,3148115
3131903,3201108,3118306
3124937,3175539,3130687
3119676,3184048,3149484
3131609,3171605,3160357
3103176,3196261,3134225
3139817,3190824,3149799
3139958,3209386,3145692
3124316,3209532,3139356
3104417,3211196,3122279
3129786,3174353,3135667
3139495,3216948,3105227
3131474,3206169,3122879
3127782,3195450,3136200
3120426,3183015,3148030
3121826,3203114,3141821
3125919,3211648,3145704
3125563,3182785,3129100
3147584,3182427,3144596
3134494,3214328,3129064
3132806,3201569,3144596
3120398,3179909,3141652
3110125,3181778,3145335
3130604,3194212,3134164
3133037,3200272,3125435
3130000,3218151,3126708
