1,2,3
1430394,1419028,1430442
1431309,1418418,1430689
1429497,1419855,1429039
1428884,1418952,1428770
1429380,1418117,1427822
1432570,1417749,1429843
1430219,1419779,1428809
1429995,1418976,1431448
1431439,1419002,1430256
1431411,1420284,1430417
1428133,1420182,1429701
1429264,1418976,1429420
1430387,1419519,1428937
1430057,1419566,1430689
1429679,1419393,1429291
1428584,1419139,1428177
1431610,1419186,1428316
1430278,1417998,1429166
1431485,1420935,1430740
1430475,1419259,1428878
1432171,1418307,1428463
1431444,1418073,1428866
1429641,1419820,1428096
1430886,1419820,1428768
1429404,1418132,1428856
1430204,1419209,1430083
1430945,1417548,1428108
1429708,1417393,1430337
1429447,1418722,1427879
1430074,1419455,1429161
1431128,1417749,1431527
1429779,1418611,1429938
1428829,1420164,1428665
1429644,1418859,1428084
1429734,1419978,1429555
1432116,1421686,1428372
1431207,1418696,1428370
1430784,1418284,1428463
1430561,1420956,1430173
1429045,1419136,1430488
1427233,1418874,1429149
1429098,1417963,1428463
1429877,1421146,1429235
1429140,1421277,1428893
1430088,1418421,1427793
1428924,1419090,1429889
1429470,1419426,1427705
1429950,1418774,1427299
1428608,1418377,1429677
1429356,1419951,1429462
1428663,1419539,1429078
1430577,1418722,1430943
1428594,1418310,1427861
1430069,1418862,1427957
1429482,1418164,1429281
1431249,1420938,1429354
1431518,1418611,1429792
1430767,1419230,1428008
1427582,1418745,1428436
1431147,1417612,1429007
1429744,1416882,1428133
1429311,1419297,1429000
1428005,1418547,1427764
1428846,1418249,1428910
1429713,1420734,1429474
1429416,1418564,1429694
1430309,1418576,1428616
1430570,1418877,1428550
1429171,1417326,1428778
1430824,1419429,1428685
1429822,1418596,1429369
1429922,1417892,1428712
1431551,1417431,1427976
1430513,1420681,1429237
1429067,1419078,1429171
1429808,1418763,1429699
1430147,1417746,1428494
1429687,1419099,1428546
1430176,1420223,1429345
1430839,1417358,1427497
1429461,1417790,1428665
1430698,1418844,1430161
1428957,1418351,1428125
1430703,1417735,1430476
1430385,1420208,1430735
1430097,1419665,1429310
1432306,1417910,1427536
1430133,1419575,1430161
1430955,1418240,1429704
1429314,1417892,1429081
1429824,1418389,1429332
1430242,1418988,1429513
1430988,1418856,1428998
1431827,1419385,1429714
1429948,1419464,1429518
1431010,1417618,1428714
1430264,1420296,1427031
1430290,1419192,1427991
1430138,1419513,1429491
1429136,1419858,1428480
